k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | k=0
       1|[-0.0500630363821983, -0.0750945657491684, -0.1001260727643967, -0.02069391310215, 0.1944041103124619, -0.1752206385135651, -0.2002521455287933, 0.9000817537307739, -0.2503151893615723]|378295.0312500000000000|      3.33333333|[5, 0, 0, 1]                                                               | 
       2|[-0.0500630363821983, -0.0750945657491684, -0.1001260727643967, -0.02069391310215, 0.1944041103124619, -0.1752206385135651, -0.2002521455287933, 0.9000817537307739, -0.2503151893615723]|378295.0312500000000000|      1.00000000|[17, 0, 0, 4]                                                              | 
       3|[0.0039848349988461, 0.2631757706403732, -0.1223628520965576, -0.1769971400499344, 0.4288630932569504, -0.1250005103647709, -0.2627291567623615, 1.033049762248993, -0.081052377820015]|163290.8906250000000000|      3.33333333|[21, 0, 0, 5]                                                              | 
       4|[0.0039848349988461, 0.2631757706403732, -0.1223628520965576, -0.1769971400499344, 0.4288630932569504, -0.1250005103647709, -0.2627291567623615, 1.033049762248993, -0.081052377820015]|163290.8906250000000000|      1.00000000|[33, 0, 0, 8]                                                              | 
       5|[0.9992829225957394, 0.2721424335613847, -0.1455321460962296, -0.2018409967422485, 0.3990504648536444, -0.1597819067537785, -0.3024793267250061, 0.9883308224380016, -0.1307400912046432]|144805.6562500000000000|      3.33333333|[37, 0, 0, 9]                                                              | 
       6|[0.9992829225957394, 0.2721424335613847, -0.1455321460962296, -0.2018409967422485, 0.3990504648536444, -0.1597819067537785, -0.3024793267250061, 0.9883308224380016, -0.1307400912046432]|144805.6562500000000000|      1.00000000|[49, 0, 0, 12]                                                             | 
       7|[0.9681334979832172, 0.2254183003678918, -0.2392879202961922, -0.2797145545482635, 1.3559125568717718, -0.2688048891723156, -0.4270770251750946, 1.1097363643348217, -0.2864872068166733]|137435.0000000000000000|      3.33333333|[61, 0, 0, 15]                                                             | 
       8|[0.9681334979832172, 0.2254183003678918, -0.2392879202961922, -0.2797145545482635, 1.3559125568717718, -0.2688048891723156, -0.4270770251750946, 1.1097363643348217, -0.2864872068166733]|137435.0000000000000000|      1.00000000|[73, 0, 0, 18]                                                             | 
       9|[0.9864000454545021, 0.0837960401549935, -0.001863531768322, -0.1957040503621101, 1.4195185359567404, 0.0213720090687275, -0.2924670279026031, 1.3469523154199123, -0.345999713987112]|35825.1796875000000000|      3.33333333|[81, 0, 0, 20]                                                             | 
