k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 1.0, 2.0]                                                 |87848.8533334838575684|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[48.184882402420044, 149.25966274738312, -99.69909033179283, 0.8193748295307159, 2.1845993995666504]|81779.6250000000000000|      3.33333333|[16, 1, 0, 1]                                                              | 
       2|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|     11.11111111|[31, 2, 0, 2]                                                              | 
       3|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      3.33333333|[46, 3, 0, 3]                                                              | 
       4|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      1.00000000|[61, 4, 0, 4]                                                              | 
       5|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.30000000|[76, 5, 0, 5]                                                              | 
       6|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.09000000|[91, 6, 0, 6]                                                              | 
       7|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.02700000|[106, 7, 0, 7]                                                             | 
       8|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00810000|[121, 8, 0, 8]                                                             | 
       9|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00243000|[136, 9, 0, 9]                                                             | 
      10|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00072900|[151, 10, 0, 10]                                                           | 
      11|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00021870|[166, 11, 0, 11]                                                           | 
      12|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00006561|[181, 12, 0, 12]                                                           | 
      13|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00001968|[196, 13, 0, 13]                                                           | 
      14|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000590|[211, 14, 0, 14]                                                           | 
      15|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000177|[226, 15, 0, 15]                                                           | 
      16|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000053|[241, 16, 0, 16]                                                           | 
      17|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000016|[256, 17, 0, 17]                                                           | 
      18|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000005|[271, 18, 0, 18]                                                           | 
      19|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000001|[286, 19, 0, 19]                                                           | 
      20|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[301, 20, 0, 20]                                                           | 
      21|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[316, 21, 0, 21]                                                           | 
      22|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[331, 22, 0, 22]                                                           | 
      23|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[346, 23, 0, 23]                                                           | 
      24|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[361, 24, 0, 24]                                                           | 
      25|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[376, 25, 0, 25]                                                           | 
      26|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[391, 26, 0, 26]                                                           | 
      27|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[406, 27, 0, 27]                                                           | 
      28|[48.116011805832386, 148.6213377714157, -102.45293316245079, -3.0099203288555145, -2.4828500747680664]|-100000002004087734272.0000000000000000|      0.00000000|[421, 28, 0, 28]                                                           | 
