k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | k=1
       1|[119.95273898169398, 0.0432325266885757, 0.8609133401811123, 109.95743929967284, 0.1766904772125185, 0.7913081349939108, 100.03890116885304, 0.2790520326383412, 0.723171815726906, 88.01951398700476, 0.3367464193165302, 0.7380369915604591, 86.05355357006192, 0.4190640360474586, 0.7128362595677376, 84.07403811812401, 0.5438374854922294, 0.6064022354483605, 80.06930024176836, 0.7179993782281876, 0.3884675148785114, 76.02767253294587, 0.8798823062062263, 0.0973647065728903, 886.3074876096845, 909.904618883729, 922.3646264117956, 926.2470780676604, 935.2815417325496, 952.4775852429867, 976.541885535717]|1731.0521240234375000|      3.33333333|[46, 3, 0, 3]                                                              | 
       2|[119.86825251951814, -0.0424200333070755, 0.780278805822134, 109.88710790500045, 0.1210482933424413, 0.7538421975582839, 100.02219948917627, 0.2848035781793296, 0.7521665287055075, 88.07164277508855, 0.4110011556208134, 0.8325105174422264, 86.16543969139457, 0.5446575343966484, 0.8475328772902488, 84.2706688195467, 0.6793314345479011, 0.7317923329472542, 80.17638609558344, 0.7976815719246865, 0.4307475890874863, 76.02165300166234, 0.8137666512012481, -0.0415426365762949, 886.1307972547412, 909.5784453994036, 921.9221803885698, 925.6720678275824, 934.5567766106128, 955.4008375871182, 975.4624423193932]|1120.2314453125000000|     11.11111111|[91, 6, 0, 6]                                                              | 
       3|[119.86825251951814, -0.0424200333070755, 0.780278805822134, 109.88710790500045, 0.1210482933424413, 0.7538421975582839, 100.02219948917627, 0.2848035781793296, 0.7521665287055075, 88.07164277508855, 0.4110011556208134, 0.8325105174422264, 86.16543969139457, 0.5446575343966484, 0.8475328772902488, 84.2706688195467, 0.6793314345479011, 0.7317923329472542, 80.17638609558344, 0.7976815719246865, 0.4307475890874863, 76.02165300166234, 0.8137666512012481, -0.0415426365762949, 886.1307972547412, 909.5784453994036, 921.9221803885698, 925.6720678275824, 934.5567766106128, 955.4008375871182, 975.4624423193932]|1120.2314453125000000|      3.33333333|[136, 9, 0, 9]                                                             | 
       4|[119.86825251951814, -0.0424200333070755, 0.780278805822134, 109.88710790500045, 0.1210482933424413, 0.7538421975582839, 100.02219948917627, 0.2848035781793296, 0.7521665287055075, 88.07164277508855, 0.4110011556208134, 0.8325105174422264, 86.16543969139457, 0.5446575343966484, 0.8475328772902488, 84.2706688195467, 0.6793314345479011, 0.7317923329472542, 80.17638609558344, 0.7976815719246865, 0.4307475890874863, 76.02165300166234, 0.8137666512012481, -0.0415426365762949, 886.1307972547412, 909.5784453994036, 921.9221803885698, 925.6720678275824, 934.5567766106128, 955.4008375871182, 975.4624423193932]|1120.2314453125000000|      1.00000000|[181, 12, 0, 12]                                                           | 
       5|[119.88409814983606, -0.0273516484883428, 0.7930343897938729, 109.8961950847879, 0.1252914185501635, 0.7522455704998225, 100.01394736487418, 0.2692601638995111, 0.7288759858198464, 88.04032921418548, 0.3715686448872089, 0.7850430733501911, 86.11020128428936, 0.4820920884966851, 0.7782642706871032, 84.1955008879304, 0.5992479451298713, 0.6479570291638375, 81.13426921516657, 0.7105536479592324, 0.3444387745022774, 75.93804684048519, 0.7349266338825226, -0.0991377033025026, 886.0683998343349, 909.512273991704, 921.8866389919817, 925.6543093538285, 934.5599442778062, 955.4282545614243, 975.5176117192209]|726.6822509765625000|      3.33333333|[226, 15, 0, 15]                                                           | 
       6|[119.88409814983606, -0.0273516484883428, 0.7930343897938729, 109.8961950847879, 0.1252914185501635, 0.7522455704998225, 100.01394736487418, 0.2692601638995111, 0.7288759858198464, 88.04032921418548, 0.3715686448872089, 0.7850430733501911, 86.11020128428936, 0.4820920884966851, 0.7782642706871032, 84.1955008879304, 0.5992479451298713, 0.6479570291638375, 81.13426921516657, 0.7105536479592324, 0.3444387745022774, 75.93804684048519, 0.7349266338825226, -0.0991377033025026, 886.0683998343349, 909.512273991704, 921.8866389919817, 925.6543093538285, 934.5599442778062, 955.4282545614243, 975.5176117192209]|726.6822509765625000|      1.00000000|[271, 18, 0, 18]                                                           | 
       7|[119.91905625537038, -0.01228326366961, 0.8057899737656117, 109.90528226457536, 0.1295345437578857, 0.7506489434413612, 100.0056952405721, 0.2537167496196925, 0.7055854429341852, 88.0090156532824, 0.3321361341536045, 0.7375756292581558, 86.05496287718415, 0.4195266425967217, 0.7089956640839576, 84.12033295631409, 0.5191644557118416, 0.5641217253804207, 82.0921523347497, 0.6234257239937783, 0.2581299599170685, 75.85444067930803, 0.656086616563797, -0.0344181231886148, 886.0060024139285, 909.4619129246473, 921.8510975953936, 925.6365508800745, 934.5631119449995, 955.4556715357304, 975.5727811190486]|636.4655151367187500|      3.33333333|[316, 21, 0, 21]                                                           | 
       8|[119.91905625537038, -0.01228326366961, 0.8057899737656117, 109.90528226457536, 0.1295345437578857, 0.7506489434413612, 100.0056952405721, 0.2537167496196925, 0.7055854429341852, 88.0090156532824, 0.3321361341536045, 0.7375756292581558, 86.05496287718415, 0.4195266425967217, 0.7089956640839576, 84.12033295631409, 0.5191644557118416, 0.5641217253804207, 82.0921523347497, 0.6234257239937783, 0.2581299599170685, 75.85444067930803, 0.656086616563797, -0.0344181231886148, 886.0060024139285, 909.4619129246473, 921.8510975953936, 925.6365508800745, 934.5631119449995, 955.4556715357304, 975.5727811190486]|636.4655151367187500|      1.00000000|[361, 24, 0, 24]                                                           | 
       9|[119.92091542109847, -0.009432674094364, 0.8097186467535794, 109.91031368356198, 0.1356313748151064, 0.7355220762215555, 100.01356290560216, 0.2621658430583775, 0.7143306429348886, 88.01770964171737, 0.3403695966139436, 0.7448772522598505, 86.06079935329035, 0.4233026657611132, 0.7100539322119206, 84.11795417009853, 0.51256731909886, 0.5524629451036454, 82.08067503850907, 0.5988657921642065, 0.2256065253078938, 75.81286246096715, 0.6043003391206264, -0.0976277313858271, 885.9300921958685, 909.3719628474116, 921.7457063761353, 926.5772776967287, 934.4223866750858, 955.2949293571711, 975.3903727862239]|619.6898193359375000|      3.33333333|[406, 27, 0, 27]                                                           | 
