k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[117, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[350, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.81000000|[466, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.72900000|[582, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.81000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.72900000|[816, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.65610000|[933, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.59049000|[1049, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.53144100|[1165, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.47829690|[1281, 88, 0, 22]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[9.895883046829042, -0.8135955434719762, 0.8348296360350589, 0.8152635215077386, -0.1671039636069293, 0.2582336008682886, 0.3522265055950898]|41231.9726562500000000|      0.43046721|[1397, 96, 0, 24]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.47829690|[1513, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      14|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.43046721|[1629, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.38742049|[1745, 120, 0, 30]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.34867844|[1861, 128, 0, 32]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.31381060|[1977, 136, 0, 34]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.28242954|[2094, 144, 0, 36]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.25418658|[2210, 152, 0, 38]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.22876792|[2326, 160, 0, 40]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.20589113|[2443, 168, 0, 42]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.18530202|[2561, 176, 0, 44]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.16677182|[2677, 184, 0, 46]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.15009464|[2793, 192, 0, 48]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.13508517|[2909, 200, 0, 50]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.12157665|[3025, 208, 0, 52]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.10941899|[3141, 216, 0, 54]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.09847709|[3258, 224, 0, 56]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.08862938|[3374, 232, 0, 58]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.07976644|[3490, 240, 0, 60]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.07178980|[3606, 248, 0, 62]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.06461082|[3722, 256, 0, 64]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.05814974|[3838, 264, 0, 66]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.05233476|[3954, 272, 0, 68]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[9.890415517433413, -0.9442557326638135, 0.7065362115156473, 1.0416732627063605, -0.1540547228580696, 0.1088365209029282, 0.0729601522744606]|7551.1020507812500000|      0.04710129|[4070, 280, 0, 70]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
