k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.25000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.12500000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.06250000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.9375759272024784, 0.1030797946960341]                                        |  2.3371989727020264|      0.12500000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.9375759272024784, 0.1030797946960341]                                        |  2.3371989727020264|      0.06250000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.8750767551098229, 0.1034014897886727]                                        |  1.7758799791336060|      0.12500000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[0.8750767551098229, 0.1034014897886727]                                        |  1.7758799791336060|      0.06250000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.8750767551098229, 0.1034014897886727]                                        |  1.7758799791336060|      0.03125000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.8439131152027965, 0.1010798421527906]                                        |  1.5365073680877686|      0.06250000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[0.8439131152027965, 0.1010798421527906]                                        |  1.5365073680877686|      0.03125000|[63, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.8126821475614103, 0.0999893559388997]                                        |  1.3220978975296021|      0.06250000|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.751831088022111, 0.1142511423958849]                                         |  0.9737907052040100|      0.12500000|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[0.751831088022111, 0.1142511423958849]                                         |  0.9737907052040100|      0.06250000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.751831088022111, 0.1142511423958849]                                         |  0.9737907052040100|      0.03125000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.7206049555118106, 0.1130300165018189]                                        |  0.8226866126060486|      0.06250000|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[0.6581080959671768, 0.112403480742008]                                         |  0.5741662383079529|      0.12500000|[94, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.6581080959671768, 0.112403480742008]                                         |  0.5741662383079529|      0.06250000|[100, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.6581080959671768, 0.112403480742008]                                         |  0.5741662383079529|      0.03125000|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.6268592713992566, 0.1126745215569169]                                        |  0.4736961722373962|      0.06250000|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[0.6268592713992566, 0.1126745215569169]                                        |  0.4736961722373962|      0.03125000|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.6268592713992566, 0.1126745215569169]                                        |  0.4736961722373962|      0.01562500|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.6112623494874816, 0.111738224660632]                                         |  0.4286221265792847|      0.03125000|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[0.580056586040385, 0.1100760490730801]                                         |  0.3482216000556946|      0.06250000|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[0.5186885086728694, 0.0982350575514791]                                        |  0.2226158529520035|      0.12500000|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[0.5186885086728694, 0.0982350575514791]                                        |  0.2226158529520035|      0.06250000|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.5186885086728694, 0.0982350575514791]                                        |  0.2226158529520035|      0.03125000|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.5186885086728694, 0.0982350575514791]                                        |  0.2226158529520035|      0.01562500|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.5030916764594316, 0.097297267646505]                                         |  0.1972416788339615|      0.03125000|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[0.5030916764594316, 0.097297267646505]                                         |  0.1972416788339615|      0.01562500|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.4875662862257156, 0.0955357674078349]                                        |  0.1741229742765427|      0.03125000|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[0.4875662862257156, 0.0955357674078349]                                        |  0.1741229742765427|      0.01562500|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.4719689282742498, 0.0946067625995342]                                        |  0.1530867815017700|      0.03125000|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[0.4407922953188069, 0.0924666556952901]                                        |  0.1167968064546585|      0.06250000|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.4407922953188069, 0.0924666556952901]                                        |  0.1167968064546585|      0.03125000|[192, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.4407922953188069, 0.0924666556952901]                                        |  0.1167968064546585|      0.03125000|[195, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      35|[0.4407922953188069, 0.0924666556952901]                                        |  0.1167968064546585|      0.03125000|[198, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      36|[0.4096195412088847, 0.0902707729110034]                                        |  0.0873923748731613|      0.06250000|[203, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[0.4096195412088847, 0.0902707729110034]                                        |  0.0873923748731613|      0.06250000|[206, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      36|[0.4096195412088847, 0.0902707729110034]                                        |  0.0873923748731613|      0.06250000|[209, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
