k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.25000000|[107, 16, 0, 4]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.12500000|[160, 24, 0, 6]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.0585753613244531, 0.0211491207697593, 0.0322245482748288, 0.0945870664844735, -0.0038303417653787, -0.0199749994272731, -0.0098850690232869, 0.0063030425465891, -0.0082671858562599, -0.0013501885935229, -0.009183283450969, -0.0067045423468678, -0.0038935121964001, 0.0040438830597856, 0.0044488037930048, -0.0068667678096389, 0.0022683579166242, 0.0109922844648087, 0.0075965485748203, -0.0235209480923298, -0.0007654835928183, 0.0132279252598456]| 14.7396965026855469|      0.25000000|[212, 32, 0, 8]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       5|[0.0585753613244531, 0.0211491207697593, 0.0322245482748288, 0.0945870664844735, -0.0038303417653787, -0.0199749994272731, -0.0098850690232869, 0.0063030425465891, -0.0082671858562599, -0.0013501885935229, -0.009183283450969, -0.0067045423468678, -0.0038935121964001, 0.0040438830597856, 0.0044488037930048, -0.0068667678096389, 0.0022683579166242, 0.0109922844648087, 0.0075965485748203, -0.0235209480923298, -0.0007654835928183, 0.0132279252598456]| 14.7396965026855469|      0.12500000|[265, 40, 0, 10]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.1309621169409179, 0.0172107404308585, 0.0407122919170857, 0.1710826767399647, -0.0319938902839994, -0.0451540532139753, -0.0313248034788108, -0.0041828234192706, 0.0015436734730341, -0.0074182389213553, -0.0257226686142229, 0.0026798843812984, -0.0016325194803076, -0.0090978619383264, 0.0086230046364941, -0.0176960794318409, -0.0018603361048896, -0.0122293601276691, 0.0201981584576318, -0.0359779750066328, 0.0092815844126131, 0.0391281145352942]| 14.5133142471313477|      0.25000000|[318, 48, 0, 12]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       7|[0.1309621169409179, 0.0172107404308585, 0.0407122919170857, 0.1710826767399647, -0.0319938902839994, -0.0451540532139753, -0.0313248034788108, -0.0041828234192706, 0.0015436734730341, -0.0074182389213553, -0.0257226686142229, 0.0026798843812984, -0.0016325194803076, -0.0090978619383264, 0.0086230046364941, -0.0176960794318409, -0.0018603361048896, -0.0122293601276691, 0.0201981584576318, -0.0359779750066328, 0.0092815844126131, 0.0391281145352942]| 14.5133142471313477|      0.12500000|[371, 56, 0, 14]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.194874824494795, 0.0316670760075027, 0.0439443139607619, 0.2626743222773895, -0.0364625675326196, -0.0436597358032631, -0.0167128092209187, 0.0080159087683085, -0.0034679585213478, -0.0140038397086669, -0.028238570508802, 0.0104847413485034, -0.0155207971754481, 0.004827071376049, -0.011412974599974, -0.0062504169751186, 0.0286216136756849, -0.0238401515927657, 0.0293328728493122, -0.0195647625669612, 0.0172917984179969, 0.0424836364554603]| 14.2834939956665039|      0.25000000|[425, 64, 0, 16]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       9|[0.194874824494795, 0.0316670760075027, 0.0439443139607619, 0.2626743222773895, -0.0364625675326196, -0.0436597358032631, -0.0167128092209187, 0.0080159087683085, -0.0034679585213478, -0.0140038397086669, -0.028238570508802, 0.0104847413485034, -0.0155207971754481, 0.004827071376049, -0.011412974599974, -0.0062504169751186, 0.0286216136756849, -0.0238401515927657, 0.0293328728493122, -0.0195647625669612, 0.0172917984179969, 0.0424836364554603]| 14.2834939956665039|      0.12500000|[478, 72, 0, 18]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.272314330114231, 0.0286989426868979, 0.0611327770231359, 0.3468107252322176, -0.0257729214405281, -0.0531707104211445, 0.0025775614426086, 0.0114687434460879, -0.0209427037375426, -0.0168273511136871, -0.0312208242719868, 0.0113606363694229, -0.0077335850074225, -0.0168546545896381, -0.0117409947379865, -0.0105563814434692, 0.0162225331096546, -0.0015651206090241, 0.0323378659081028, -0.0198083702814078, 0.0265514097072078, 0.0362356601026032]| 14.0589036941528320|      0.25000000|[531, 80, 0, 20]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      11|[0.272314330114231, 0.0286989426868979, 0.0611327770231359, 0.3468107252322176, -0.0257729214405281, -0.0531707104211445, 0.0025775614426086, 0.0114687434460879, -0.0209427037375426, -0.0168273511136871, -0.0312208242719868, 0.0113606363694229, -0.0077335850074225, -0.0168546545896381, -0.0117409947379865, -0.0105563814434692, 0.0162225331096546, -0.0015651206090241, 0.0323378659081028, -0.0198083702814078, 0.0265514097072078, 0.0362356601026032]| 14.0589036941528320|      0.12500000|[584, 88, 0, 22]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
