k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5302179733351008, 0.7952687000298018, 5.253291112116963, 5.197971077703213, 6.362115555216128, 7.875064189914358]|189.0649566650390625|     10.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[0.5302179733351008, 0.7952687000298018, 5.253291112116963, 5.197971077703213, 6.362115555216128, 7.875064189914358]|189.0649566650390625|      1.00000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.1760429137339602, 0.5218004279435773, 4.864476935239026, 5.5176034657252835, 5.948468416809163, 7.83073157401627]|120.0081024169921875|     10.00000000|[42, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[-0.1760429137339602, 0.5218004279435773, 4.864476935239026, 5.5176034657252835, 5.948468416809163, 7.83073157401627]|120.0081024169921875|      1.00000000|[55, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.6810985728064267, 0.564000349878575, 4.262495629343769, 5.754002734431652, 5.531478250739734, 8.21930723246219]| 74.0076904296875000|     10.00000000|[68, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       6|[-0.6810985728064267, 0.564000349878575, 4.262495629343769, 5.754002734431652, 5.531478250739734, 8.21930723246219]| 74.0076904296875000|      1.00000000|[81, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.9974301940252939, 0.6433115057537638, 3.5528128990820704, 5.603362826928464, 4.927067635640775, 8.174698993736422]| 44.9893302917480469|     10.00000000|[94, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       8|[-0.9974301940252939, 0.6433115057537638, 3.5528128990820704, 5.603362826928464, 4.927067635640775, 8.174698993736422]| 44.9893302917480469|      1.00000000|[108, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-1.174093079705965, 1.0145269479246561, 2.885482808772939, 5.597925607999212, 4.3090654050709745, 8.23555579734884]| 25.2461624145507812|     10.00000000|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      10|[-1.174093079705965, 1.0145269479246561, 2.885482808772939, 5.597925607999212, 4.3090654050709745, 8.23555579734884]| 25.2461624145507812|      1.00000000|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-1.1276594641524205, 1.472603776561421, 2.1415711289512593, 5.398977174039946, 3.8721869596123906, 8.17104459245819]| 13.1948041915893555|     10.00000000|[148, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
