k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[44, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[87, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.22101711587e-05, -0.0215674649983325, 0.0002509186955469, 0.0016221171282984, 0.2490068043081888, -0.0050635760266735, -0.0007546678314434, 0.0004981032456303, 0.0011418019752507]|290297.5312500000000000|      0.50000000|[116, 8, 0, 8]                                                             |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       4|[2.22101711587e-05, -0.0215674649983325, 0.0002509186955469, 0.0016221171282984, 0.2490068043081888, -0.0050635760266735, -0.0007546678314434, 0.0004981032456303, 0.0011418019752507]|290297.5312500000000000|      0.25000000|[159, 11, 0, 11]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0060859001176726, -0.0082548580574542, 0.0104536317115113, 0.0105749145909088, 0.4939060216657524, 0.0314027255199417, -0.0149115836387998, -0.0221158817301276, 0.0103358126822975]|62820.6445312500000000|      0.50000000|[188, 13, 0, 13]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       6|[0.0060859001176726, -0.0082548580574542, 0.0104536317115113, 0.0105749145909088, 0.4939060216657524, 0.0314027255199417, -0.0149115836387998, -0.0221158817301276, 0.0103358126822975]|62820.6445312500000000|      0.25000000|[232, 16, 0, 16]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.012467618908608, -0.0225073746955496, -0.03042900420653, 0.0411481067610842, 0.7370914095360985, 0.0245521563630719, -0.0275571590596453, -0.0254547449986563, 0.0274503585015326]|7972.5615234375000000|      0.50000000|[261, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[0.012467618908608, -0.0225073746955496, -0.03042900420653, 0.0411481067610842, 0.7370914095360985, 0.0245521563630719, -0.0275571590596453, -0.0254547449986563, 0.0274503585015326]|7972.5615234375000000|      0.25000000|[304, 21, 0, 21]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.012467618908608, -0.0225073746955496, -0.03042900420653, 0.0411481067610842, 0.7370914095360985, 0.0245521563630719, -0.0275571590596453, -0.0254547449986563, 0.0274503585015326]|7972.5615234375000000|      0.12500000|[347, 24, 0, 24]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.012467618908608, -0.0225073746955496, -0.03042900420653, 0.0411481067610842, 0.7370914095360985, 0.0245521563630719, -0.0275571590596453, -0.0254547449986563, 0.0274503585015326]|7972.5615234375000000|      0.06250000|[390, 27, 0, 27]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
