k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      2.00000000|[22, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      1.00000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      0.50000000|[64, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      0.25000000|[84, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      0.12500000|[106, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[9.8441144001896, -0.1822150020845836, 0.0932180561453838, 0.4858064213074971, -0.1284322678304906, 0.2090737550986671, -0.1995011904300293]|73357.6328125000000000|      0.25000000|[129, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[9.8441144001896, -0.1822150020845836, 0.0932180561453838, 0.4858064213074971, -0.1284322678304906, 0.2090737550986671, -0.1995011904300293]|73357.6328125000000000|      0.12500000|[151, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.8370767954022, -0.2024425336078653, 0.0904183419533971, 0.4212389762761494, -0.1266163004116627, 0.2044944712340148, -0.3042163190004454]|65292.4687500000000000|      0.25000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[9.835683191609919, -0.1410945584020116, 0.1262860041178714, 0.3052852415703138, -0.1358827225901848, 0.195990932679582, -0.5136072196558907]|59595.2148437500000000|      0.50000000|[195, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[9.835683191609919, -0.1410945584020116, 0.1262860041178714, 0.3052852415703138, -0.1358827225901848, 0.195990932679582, -0.5136072196558907]|59595.2148437500000000|      0.25000000|[215, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[9.828185276843124, -0.1356516396035246, 0.1355032136206318, 0.1074819092529927, -0.1474256793814244, 0.1882637266662544, -0.6652979943193218]|56606.8867187500000000|      0.50000000|[238, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[9.841302263372297, -0.0870796833969326, 0.0805752541503826, -0.3803083457337642, -0.1022459590722109, 0.2543497682954542, -0.6754824981173746]|51804.7773437500000000|      1.00000000|[260, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      2.00000000|[281, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      1.00000000|[302, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      0.50000000|[322, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      0.25000000|[343, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      0.12500000|[364, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[10.007441195962892, -0.2769134173794618, 0.0945067253354226, -1.1668717216847493, -0.1835646312490268, 0.0978144693277488, -0.1403479804719434]|16056.9804687500000000|      0.06250000|[384, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.12500000|[406, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.06250000|[427, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.03125000|[448, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.01562500|[470, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.00781250|[492, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[10.005873770837843, -0.2770265343099276, 0.0965806041579766, -1.173198220735787, -0.183180942898568, 0.0964983624193085, -0.0782385974024002]|8461.6835937500000000|      0.00390625|[513, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[10.0055028502377, -0.2770975572404567, 0.0964117360785382, -1.1723667324284257, -0.1832101527857525, 0.0961603442287442, -0.0820176401338384]|8229.0341796875000000|      0.00781250|[533, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      26|[10.0055028502377, -0.2770975572404567, 0.0964117360785382, -1.1723667324284257, -0.1832101527857525, 0.0961603442287442, -0.0820176401338384]|8229.0341796875000000|      0.00390625|[553, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[10.0055028502377, -0.2770975572404567, 0.0964117360785382, -1.1723667324284257, -0.1832101527857525, 0.0961603442287442, -0.0820176401338384]|8229.0341796875000000|      0.00195312|[573, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[10.0055028502377, -0.2770975572404567, 0.0964117360785382, -1.1723667324284257, -0.1832101527857525, 0.0961603442287442, -0.0820176401338384]|8229.0341796875000000|      0.00097656|[593, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[10.005510617800995, -0.2771161686882137, 0.0964040247939258, -1.172332165322608, -0.1832385923937439, 0.0959894563766397, -0.0829778493700805]|8209.1005859375000000|      0.00195312|[615, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      30|[10.005510617800995, -0.2771161686882137, 0.0964040247939258, -1.172332165322608, -0.1832385923937439, 0.0959894563766397, -0.0829778493700805]|8209.1005859375000000|      0.00097656|[636, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[10.005510617800995, -0.2771161686882137, 0.0964040247939258, -1.172332165322608, -0.1832385923937439, 0.0959894563766397, -0.0829778493700805]|8209.1005859375000000|      0.00048828|[657, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[10.005470856680708, -0.2771135065447495, 0.0963935386073443, -1.1723057073329823, -0.183237057373831, 0.0957825318517102, -0.0834173950955514]|8203.9638671875000000|      0.00097656|[678, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      33|[10.005470856680708, -0.2771135065447495, 0.0963935386073443, -1.1723057073329823, -0.183237057373831, 0.0957825318517102, -0.0834173950955514]|8203.9638671875000000|      0.00048828|[700, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[10.005470443812793, -0.2771120756218635, 0.096414173893572, -1.172299414798422, -0.1832485067906372, 0.0954839436429458, -0.0838029660261389]|8201.1972656250000000|      0.00097656|[721, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      35|[10.005439354658812, -0.2771695377203933, 0.0966484841213201, -1.172251463978861, -0.1832401159056948, 0.0945616878892795, -0.0840068759133412]|8196.9726562500000000|      0.00195312|[743, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
