k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      2.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       3|[-0.1477033748643349, 0.5418513569174009, 4.900138929449987, 5.5050642950214765, 5.913671573182657, 7.900702047813514]|120.9489593505859375|      2.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-0.1477033748643349, 0.5418513569174009, 4.900138929449987, 5.5050642950214765, 5.913671573182657, 7.900702047813514]|120.9489593505859375|      1.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       5|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      2.00000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[-0.6565710362741203, 0.5912750502024106, 4.289695089948542, 5.732424026873397, 5.50981725623205, 8.289518924428611]| 74.3535766601562500|      0.50000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       8|[-0.8392805543853461, 0.7457875148585957, 4.0114634055048555, 5.701814310400203, 5.174194380175393, 8.247678867617553]| 57.8507194519042969|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[-0.8392805543853461, 0.7457875148585957, 4.0114634055048555, 5.701814310400203, 5.174194380175393, 8.247678867617553]| 57.8507194519042969|      0.50000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-1.1035312000859276, 0.6135690791873527, 3.655570340861739, 5.566763370458549, 5.045761558700891, 8.211675228310119]| 48.4030685424804688|      1.00000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[-1.1035312000859276, 0.6135690791873527, 3.655570340861739, 5.566763370458549, 5.045761558700891, 8.211675228310119]| 48.4030685424804688|      0.50000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.14458067183968, 0.8207733151153168, 3.3292114864268347, 5.6189453733960955, 4.735773120825703, 8.219121742079025]| 36.8709297180175781|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-1.14458067183968, 0.8207733151153168, 3.3292114864268347, 5.6189453733960955, 4.735773120825703, 8.219121742079025]| 36.8709297180175781|      0.50000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.14458067183968, 0.8207733151153168, 3.3292114864268347, 5.6189453733960955, 4.735773120825703, 8.219121742079025]| 36.8709297180175781|      0.25000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-1.3179153266389412, 0.9211836862985987, 3.2181133541306757, 5.608922291552862, 4.70088251770535, 8.312461141311202]| 33.9840278625488281|      0.50000000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      16|[-1.3179153266389412, 0.9211836862985987, 3.2181133541306757, 5.608922291552862, 4.70088251770535, 8.312461141311202]| 33.9840278625488281|      0.25000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.3432353280338099, 1.0767145315980777, 3.087316327437393, 5.599786519263538, 4.561170430641359, 8.343416946758511]| 29.3439922332763672|      0.50000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[-1.3432353280338099, 1.0767145315980777, 3.087316327437393, 5.599786519263538, 4.561170430641359, 8.343416946758511]| 29.3439922332763672|      0.25000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
