k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.20000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.1147378217804932, 9.95679422105516, 1.1580142174579158]                      |  0.8739507198333740|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.1147378217804932, 9.95679422105516, 1.1580142174579158]                      |  0.8739507198333740|      0.20000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.2701621384485953, 10.044184381706991, 1.2486025258067348]                    |  0.3234110176563263|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.2701621384485953, 10.044184381706991, 1.2486025258067348]                    |  0.3234110176563263|      0.20000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.390934292154693, 9.99793634106905, 1.4011646627422853]                       |  0.1354884654283524|      1.00000000|[54, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | iterate success | actual_k=1
       7|[0.390934292154693, 9.99793634106905, 1.4011646627422853]                       |  0.1354884654283524|      0.20000000|[65, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.390934292154693, 9.99793634106905, 1.4011646627422853]                       |  0.1354884654283524|      0.04000000|[75, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.4216724672896688, 9.999354481098285, 1.3756077954023895]                     |  0.1174916177988052|      0.20000000|[81, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.4216724672896688, 9.999354481098285, 1.3756077954023895]                     |  0.1174916177988052|      0.04000000|[93, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
