k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.01000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.9995494609396941, 1.000360370328677, 0.9988779870479869, 0.9980875870828327, 0.9971480597705022, 0.99997069298285, 0.9980834381683475, 0.9997250058668136, 0.9995939324577616, 0.9969225585283632, 1.0011846978200913, 0.9938265409214966, 1.0004983329033323, 1.0011251814867819, 1.0006787732713744, 0.9993514398359729, 0.9998794848316763, 0.9972368789547319, 1.0027096219256886, 0.9960678041082041, 1.0008088431502675, 0.9995379624481662]|  1.5257619619369507|      0.10000000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       4|[1.0029870827836054, 0.9736926527659222, 0.9626638756866254, 0.9650819443362338, 0.9808386111758857, 0.9781210701215802, 0.9922173840270821, 0.9628166465617587, 0.9853161923713503, 0.982268186364109, 1.0105430708830754, 0.9376740398681435, 0.9785974102366208, 0.9902522045837885, 1.0000767378332833, 1.002159975528226, 1.002561024391706, 0.9821833105214733, 1.0039800903052778, 0.9986964061010718, 1.0157013788608935, 1.0021105816149216]|  1.4984465837478638|      1.00000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       5|[1.0029870827836054, 0.9736926527659222, 0.9626638756866254, 0.9650819443362338, 0.9808386111758857, 0.9781210701215802, 0.9922173840270821, 0.9628166465617587, 0.9853161923713503, 0.982268186364109, 1.0105430708830754, 0.9376740398681435, 0.9785974102366208, 0.9902522045837885, 1.0000767378332833, 1.002159975528226, 1.002561024391706, 0.9821833105214733, 1.0039800903052778, 0.9986964061010718, 1.0157013788608935, 1.0021105816149216]|  1.4984465837478638|      0.10000000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       6|[0.9818361927906551, 0.9584910641185861, 0.925088064846501, 0.958511201339595, 0.9614342567741946, 0.9896012439992437, 0.9847539385672355, 0.9437412483553759, 0.9559507495118398, 0.9659435597577951, 1.0050739163572788, 0.8892775447725192, 0.9948885360610542, 0.9832032476278587, 0.9628974796770196, 1.0169885808447092, 0.9917261011990293, 1.0018429023688058, 0.976725002614823, 1.0037391620121796, 1.0017687803036757, 0.9947601991044016]|  1.4764350652694702|      1.00000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       7|[0.9818361927906551, 0.9584910641185861, 0.925088064846501, 0.958511201339595, 0.9614342567741946, 0.9896012439992437, 0.9847539385672355, 0.9437412483553759, 0.9559507495118398, 0.9659435597577951, 1.0050739163572788, 0.8892775447725192, 0.9948885360610542, 0.9832032476278587, 0.9628974796770196, 1.0169885808447092, 0.9917261011990293, 1.0018429023688058, 0.976725002614823, 1.0037391620121796, 1.0017687803036757, 0.9947601991044016]|  1.4764350652694702|      0.10000000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       8|[0.9539669980234565, 0.9516304591669515, 0.9016662464915651, 0.9328943705238977, 0.9301953775164438, 0.9847331476866052, 0.9651586322362786, 0.9350436922598452, 0.9513067765323973, 0.9447506489656246, 1.0362098920998726, 0.8290636137024017, 0.987173536743216, 0.9611971222163159, 0.962347906823892, 1.0105219199991418, 0.9904641494308647, 0.9933512390954644, 0.9638067348944164, 0.9825300849536313, 1.000270391785532, 0.9818059923314868]|  1.4497456550598145|      1.00000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
       9|[0.9539669980234565, 0.9516304591669515, 0.9016662464915651, 0.9328943705238977, 0.9301953775164438, 0.9847331476866052, 0.9651586322362786, 0.9350436922598452, 0.9513067765323973, 0.9447506489656246, 1.0362098920998726, 0.8290636137024017, 0.987173536743216, 0.9611971222163159, 0.962347906823892, 1.0105219199991418, 0.9904641494308647, 0.9933512390954644, 0.9638067348944164, 0.9825300849536313, 1.000270391785532, 0.9818059923314868]|  1.4497456550598145|      0.10000000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      10|[0.9449460101747141, 0.9326680332066453, 0.885669633968195, 0.8972100403448927, 0.889950871645444, 0.9816261620121687, 0.9551357150394227, 0.9010083390361372, 0.9386683761859587, 0.932707116220405, 1.0560082326693463, 0.7747300433540599, 0.96768570072489, 0.9697570358550609, 0.9613208331226679, 1.0066765729741853, 0.9768582190031155, 0.9879135580819346, 0.9493145953938715, 0.9616612389941065, 0.9923334382866961, 0.9918386968648065]|  1.4237272739410400|      1.00000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      11|[0.9449460101747141, 0.9326680332066453, 0.885669633968195, 0.8972100403448927, 0.889950871645444, 0.9816261620121687, 0.9551357150394227, 0.9010083390361372, 0.9386683761859587, 0.932707116220405, 1.0560082326693463, 0.7747300433540599, 0.96768570072489, 0.9697570358550609, 0.9613208331226679, 1.0066765729741853, 0.9768582190031155, 0.9879135580819346, 0.9493145953938715, 0.9616612389941065, 0.9923334382866961, 0.9918386968648065]|  1.4237272739410400|      0.10000000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
