k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.01000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9900085047558929, 0.0995876618050873]                                        |  2.9016234874725342|      0.10000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.8902928420676078, 0.0920519724115318]                                        |  1.8983939886093140|      1.00000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       5|[0.8902928420676078, 0.0920519724115318]                                        |  1.8983939886093140|      0.10000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8902928420676078, 0.0920519724115318]                                        |  1.8983939886093140|      0.01000000|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.8803029208695938, 0.0916031133496085]                                        |  1.8147810697555542|      0.10000000|[47, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[0.8803029208695938, 0.0916031133496085]                                        |  1.8147810697555542|      0.01000000|[54, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.8703130684341206, 0.0911527264964823]                                        |  1.7339622974395752|      0.10000000|[59, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.8703130684341206, 0.0911527264964823]                                        |  1.7339622974395752|      0.01000000|[65, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.8603194438600985, 0.090795700063984]                                         |  1.6558715105056763|      0.10000000|[71, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[0.8603194438600985, 0.090795700063984]                                         |  1.6558715105056763|      0.01000000|[77, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.850322804531145, 0.0905364663338889]                                         |  1.5804542303085327|      0.10000000|[82, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
