k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       3|[0.9720813208411634, 0.9803962010740017, 1.0136316944578323, 0.9324588791176032, 0.9472644970225317, 1.0076363673344586, 0.9520800781030637, 0.9383843740305209, 0.9845831392166402, 0.9185770069615011, 1.0206130265363231, 0.8348498238229861, 0.9823904397546102, 1.0227112188101228, 1.055403912602337, 0.9810127018054304, 0.9997850655583311, 0.9473239226337972, 1.0487508067406264, 0.9412605649557346, 1.0024809710147993, 1.0150219735426849]|  1.4662895202636719|      0.50000000|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       4|[0.9720813208411634, 0.9803962010740017, 1.0136316944578323, 0.9324588791176032, 0.9472644970225317, 1.0076363673344586, 0.9520800781030637, 0.9383843740305209, 0.9845831392166402, 0.9185770069615011, 1.0206130265363231, 0.8348498238229861, 0.9823904397546102, 1.0227112188101228, 1.055403912602337, 0.9810127018054304, 0.9997850655583311, 0.9473239226337972, 1.0487508067406264, 0.9412605649557346, 1.0024809710147993, 1.0150219735426849]|  1.4662895202636719|      0.25000000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       5|[0.9171809595609905, 0.9212754662602208, 0.9812573850680256, 0.9429982963149435, 0.8515733339027469, 0.8853655564468308, 0.9153747625031459, 0.8912880402564771, 0.9066903917377778, 0.900623940332688, 1.0525067454443118, 0.7417267041183762, 0.9887635628440765, 1.0522338064452976, 1.0337058003692703, 1.0109452551839058, 1.0094717187446156, 0.8838669523190839, 1.0199062059559427, 0.9285435367323573, 1.059122450774995, 0.9931375824611917]|  1.4075803756713867|      0.50000000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       6|[0.9171809595609905, 0.9212754662602208, 0.9812573850680256, 0.9429982963149435, 0.8515733339027469, 0.8853655564468308, 0.9153747625031459, 0.8912880402564771, 0.9066903917377778, 0.900623940332688, 1.0525067454443118, 0.7417267041183762, 0.9887635628440765, 1.0522338064452976, 1.0337058003692703, 1.0109452551839058, 1.0094717187446156, 0.8838669523190839, 1.0199062059559427, 0.9285435367323573, 1.059122450774995, 0.9931375824611917]|  1.4075803756713867|      0.25000000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       7|[0.885559748870917, 0.8510969257810912, 0.9446640261556003, 0.9277108387791627, 0.7355105190458345, 0.8406311093315391, 0.8705514025944256, 0.8587907756530863, 0.8279863015889483, 0.8647292650578021, 1.065081540674291, 0.6141695626785884, 0.9151734187695821, 1.0098832167750704, 1.0407540120558265, 1.0190610854633773, 1.0444775495204994, 0.8405064986933312, 0.999552529611711, 0.9029927355772229, 1.028112835338413, 1.002871627970922]|  1.3448758125305176|      0.50000000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       8|[0.885559748870917, 0.8510969257810912, 0.9446640261556003, 0.9277108387791627, 0.7355105190458345, 0.8406311093315391, 0.8705514025944256, 0.8587907756530863, 0.8279863015889483, 0.8647292650578021, 1.065081540674291, 0.6141695626785884, 0.9151734187695821, 1.0098832167750704, 1.0407540120558265, 1.0190610854633773, 1.0444775495204994, 0.8405064986933312, 0.999552529611711, 0.9029927355772229, 1.028112835338413, 1.002871627970922]|  1.3448758125305176|      0.25000000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       9|[0.7932806805356905, 0.8293399425501118, 0.8987019633010654, 0.8971895071268712, 0.6659003312879236, 0.8120891308892288, 0.7863836629641437, 0.8311087026547714, 0.7627432311633067, 0.8113271530976915, 1.077787074628106, 0.4558797510412231, 0.9106940820333489, 0.9791023575388305, 1.02682875285321, 1.007453797105621, 1.0216195651756939, 0.8287968926177123, 1.0149896868377062, 0.8781917198995561, 0.9872004067502186, 0.9907108694362292]|  1.2771546840667725|      0.50000000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      10|[0.7932806805356905, 0.8293399425501118, 0.8987019633010654, 0.8971895071268712, 0.6659003312879236, 0.8120891308892288, 0.7863836629641437, 0.8311087026547714, 0.7627432311633067, 0.8113271530976915, 1.077787074628106, 0.4558797510412231, 0.9106940820333489, 0.9791023575388305, 1.02682875285321, 1.007453797105621, 1.0216195651756939, 0.8287968926177123, 1.0149896868377062, 0.8781917198995561, 0.9872004067502186, 0.9907108694362292]|  1.2771546840667725|      0.25000000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      11|[0.738921348624818, 0.7999433589050846, 0.8611187212358123, 0.8580037512896219, 0.5963395938908954, 0.7392231858552251, 0.7119999442196734, 0.7942239684316509, 0.7239621526127465, 0.7478653869484325, 1.1137259002200934, 0.2831912586163583, 0.9075926504889206, 0.9712913975839765, 1.0252558597710955, 1.024880211497942, 1.0321391916734126, 0.7934266069451548, 1.0066644954546917, 0.8733822739465653, 0.9985737544388263, 1.0000242159003712]|  1.2095907926559448|      0.50000000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
