k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.04000000|[81, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0007271586455954, 0.005029147714771, 0.0058275029261243, -0.0064122539040385, 0.0381338926759613, -0.0007495193070176, 0.0053143211877914, -0.0036575313145922, -0.0016513716316291]|773653.1250000000000000|      0.20000000|[103, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.0007271586455954, 0.005029147714771, 0.0058275029261243, -0.0064122539040385, 0.0381338926759613, -0.0007495193070176, 0.0053143211877914, -0.0036575313145922, -0.0016513716316291]|773653.1250000000000000|      0.04000000|[141, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.0006347806995073, 0.0056356219465622, 0.0068709688600405, -0.006243920136302, 0.0780609745953361, -0.0007557666168726, 0.0044336246282593, -0.0054262895582345, -0.0009952800763776]|653765.8125000000000000|      0.20000000|[171, 68, 0, 17]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | iterate success | actual_k=4
       6|[0.0006347806995073, 0.0056356219465622, 0.0068709688600405, -0.006243920136302, 0.0780609745953361, -0.0007557666168726, 0.0044336246282593, -0.0054262895582345, -0.0009952800763776]|653765.8125000000000000|      0.04000000|[209, 84, 0, 21]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.0036674303320951, 0.0029988549591203, 0.0069319636708258, -0.0032738492957308, 0.1175243823243028, -0.0041714217346023, 0.003768824622836, -0.0058179964747263, -0.0033196750672014]|549645.5625000000000000|      0.20000000|[230, 92, 0, 23]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.0036674303320951, 0.0029988549591203, 0.0069319636708258, -0.0032738492957308, 0.1175243823243028, -0.0041714217346023, 0.003768824622836, -0.0058179964747263, -0.0033196750672014]|549645.5625000000000000|      0.04000000|[268, 108, 0, 27]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.0033309379078156, 0.0094510101794732, 0.0031338069618569, -0.0043615490400142, 0.1481116140097261, 0.0182467028280108, 0.0046934630276461, -0.0131301778656762, 0.0037636417254372]|478160.7812500000000000|      0.20000000|[288, 116, 0, 29]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.0033309379078156, 0.0094510101794732, 0.0031338069618569, -0.0043615490400142, 0.1481116140097261, 0.0182467028280108, 0.0046934630276461, -0.0131301778656762, 0.0037636417254372]|478160.7812500000000000|      0.04000000|[328, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
