k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.20000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.04000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.9982001994056194, 1.0014360676792886, 0.9955001632119631, 0.9923475149290261, 0.9885953789501394, 0.99987322966032, 0.9923246772653279, 0.9989009669161839, 0.9983896957449727, 0.987702826436013, 1.004733194795652, 0.9753074676591165, 1.0019851186642816, 1.0044958438297953, 1.002731010967894, 0.9974069201252995, 0.999508322174081, 0.9889531370903594, 1.01084184963629, 0.9842602027116581, 1.0032305594557958, 0.9981513615612384]|  1.5190179347991943|      0.20000000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       4|[0.9982001994056194, 1.0014360676792886, 0.9955001632119631, 0.9923475149290261, 0.9885953789501394, 0.99987322966032, 0.9923246772653279, 0.9989009669161839, 0.9983896957449727, 0.987702826436013, 1.004733194795652, 0.9753074676591165, 1.0019851186642816, 1.0044958438297953, 1.002731010967894, 0.9974069201252995, 0.999508322174081, 0.9889531370903594, 1.01084184963629, 0.9842602027116581, 1.0032305594557958, 0.9981513615612384]|  1.5190179347991943|      0.04000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       5|[0.989392310458227, 0.9920649575349595, 0.9903962777656612, 0.9939716817876837, 0.9732756872434177, 0.9803092184046832, 0.9864726086684956, 0.9911833282851579, 0.9859786124021139, 0.9847743292783266, 1.0100090627782798, 0.9604420765131042, 1.0031102033091255, 1.0092599564340352, 0.9993163552815159, 1.002182105842877, 1.001069524342211, 0.9788551681096981, 1.006230662177795, 0.9822166350048641, 1.0123524682775986, 0.9947223192351984]|  1.5093652009963989|      0.20000000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       6|[0.989392310458227, 0.9920649575349595, 0.9903962777656612, 0.9939716817876837, 0.9732756872434177, 0.9803092184046832, 0.9864726086684956, 0.9911833282851579, 0.9859786124021139, 0.9847743292783266, 1.0100090627782798, 0.9604420765131042, 1.0031102033091255, 1.0092599564340352, 0.9993163552815159, 1.002182105842877, 1.001069524342211, 0.9788551681096981, 1.006230662177795, 0.9822166350048641, 1.0123524682775986, 0.9947223192351984]|  1.5093652009963989|      0.04000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       7|[0.9843941997906785, 0.9810486249918485, 0.9846766225275905, 0.9916001948254178, 0.954616250664301, 0.9731861850370674, 0.979243688655676, 0.9859496965059664, 0.9733931354460796, 0.979043789645254, 1.0124616279927559, 0.9399263778451478, 0.9913267372140014, 1.0024843125941745, 1.0003916945107996, 1.0035570014348583, 1.0067847366693703, 0.9720730521638195, 1.0031513895893789, 0.9782542641842831, 1.0073894862784043, 0.9962513378115562]|  1.4988529682159424|      0.20000000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       8|[0.9843941997906785, 0.9810486249918485, 0.9846766225275905, 0.9916001948254178, 0.954616250664301, 0.9731861850370674, 0.979243688655676, 0.9859496965059664, 0.9733931354460796, 0.979043789645254, 1.0124616279927559, 0.9399263778451478, 0.9913267372140014, 1.0024843125941745, 1.0003916945107996, 1.0035570014348583, 1.0067847366693703, 0.9720730521638195, 1.0031513895893789, 0.9782542641842831, 1.0073894862784043, 0.9962513378115562]|  1.4988529682159424|      0.04000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       9|[0.969730424095923, 0.9776269647421075, 0.9775172726274957, 0.9868162397228345, 0.9434337943356418, 0.9685972111894008, 0.965679677733189, 0.9816165755867498, 0.9629316383422407, 0.9705526046183479, 1.0152929480389674, 0.9144871111358153, 0.9906697356410413, 0.9976457442773322, 0.9982011847835234, 1.0018762007183322, 1.003084273167873, 0.9704648617046567, 1.0057964305928913, 0.9744846014305196, 1.0009904177621554, 0.9943429207806124]|  1.4872148036956787|      0.20000000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      10|[0.969730424095923, 0.9776269647421075, 0.9775172726274957, 0.9868162397228345, 0.9434337943356418, 0.9685972111894008, 0.965679677733189, 0.9816165755867498, 0.9629316383422407, 0.9705526046183479, 1.0152929480389674, 0.9144871111358153, 0.9906697356410413, 0.9976457442773322, 0.9982011847835234, 1.0018762007183322, 1.003084273167873, 0.9704648617046567, 1.0057964305928913, 0.9744846014305196, 1.0009904177621554, 0.9943429207806124]|  1.4872148036956787|      0.04000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      11|[0.96075001232414, 0.9727906737441018, 0.9716094570443337, 0.9808513140727096, 0.9322902952035893, 0.9571051153227083, 0.9538976547527155, 0.9756635569117637, 0.9565883840231597, 0.9605516580555781, 1.0215663698573878, 0.886775315309695, 0.9902290771086418, 0.9965904773414485, 0.9980992758222899, 1.0045167996012125, 1.0047910473819308, 0.9650333915645305, 1.0048313308154617, 0.9735492322589985, 1.0027857991716442, 0.9956428004659194]|  1.4751698970794678|      0.20000000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[0.96075001232414, 0.9727906737441018, 0.9716094570443337, 0.9808513140727096, 0.9322902952035893, 0.9571051153227083, 0.9538976547527155, 0.9756635569117637, 0.9565883840231597, 0.9605516580555781, 1.0215663698573878, 0.886775315309695, 0.9902290771086418, 0.9965904773414485, 0.9980992758222899, 1.0045167996012125, 1.0047910473819308, 0.9650333915645305, 1.0048313308154617, 0.9735492322589985, 1.0027857991716442, 0.9956428004659194]|  1.4751698970794678|      0.04000000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      13|[0.9706059744722821, 0.9707624803427031, 0.9601857846840907, 0.9818415133898307, 0.9319896702051491, 0.9465204888823252, 0.9434222651951018, 0.9703707023423872, 0.9466186840231798, 0.9535255480769523, 1.0326121691351693, 0.8598745971532764, 0.989445328706606, 0.9940336421717505, 0.9993005004166506, 1.0005651135404925, 1.0100687848706333, 0.9672500046567856, 1.0019759107264192, 0.9720968224880775, 0.9960694926933132, 0.9989021565162823]|  1.4658685922622681|      0.20000000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      14|[0.9706059744722821, 0.9707624803427031, 0.9601857846840907, 0.9818415133898307, 0.9319896702051491, 0.9465204888823252, 0.9434222651951018, 0.9703707023423872, 0.9466186840231798, 0.9535255480769523, 1.0326121691351693, 0.8598745971532764, 0.989445328706606, 0.9940336421717505, 0.9993005004166506, 1.0005651135404925, 1.0100687848706333, 0.9672500046567856, 1.0019759107264192, 0.9720968224880775, 0.9960694926933132, 0.9989021565162823]|  1.4658685922622681|      0.04000000|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      15|[0.9518954968253175, 0.9605634909682728, 0.9523830538616556, 0.9719042313803374, 0.9259800994157056, 0.9455031750556111, 0.9395868240215237, 0.9625719006853254, 0.9393097419991849, 0.9494883080816621, 1.0337794610405997, 0.8341265748864878, 0.9811839462955402, 0.9983829305732469, 0.9999286343270737, 0.9966540573760262, 1.0067176155964965, 0.965829488072627, 1.0011767864907508, 0.9763159861581809, 0.9982037508450562, 0.998238341776417]|  1.4548234939575195|      0.20000000|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
