k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[107, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[213, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[0.0208770946428508, 0.0203132478059426, 0.0036660519548944, -0.0218341812014191, 0.2449419899092436, 0.0308740210230969, 0.0089662351127198, 0.0098364809475766, -0.0058663577126035]|300698.7812500000000000|      0.50000000|[318, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[0.0208770946428508, 0.0203132478059426, 0.0036660519548944, -0.0218341812014191, 0.2449419899092436, 0.0308740210230969, 0.0089662351127198, 0.0098364809475766, -0.0058663577126035]|300698.7812500000000000|      0.25000000|[423, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[0.0208770946428508, 0.0203132478059426, 0.0036660519548944, -0.0218341812014191, 0.2449419899092436, 0.0308740210230969, 0.0089662351127198, 0.0098364809475766, -0.0058663577126035]|300698.7812500000000000|      0.12500000|[529, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[0.0175506845808642, 0.0300254296036351, 0.0023211475557054, -0.0074699846674277, 0.3678357732093709, 0.0334521748899692, -0.0024536850176355, 0.0030872654680029, -0.0007698614294053]|149738.5156250000000000|      0.25000000|[633, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.0175506845808642, 0.0300254296036351, 0.0023211475557054, -0.0074699846674277, 0.3678357732093709, 0.0334521748899692, -0.0024536850176355, 0.0030872654680029, -0.0007698614294053]|149738.5156250000000000|      0.12500000|[738, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[0.0129766717037824, 0.0322223674244942, 0.0031839090946842, -0.0215764186127986, 0.4902490596462357, 0.01584594204197, 0.0054272573150214, 0.0085401390156021, 0.0027911526023972]|64278.0234375000000000|      0.25000000|[844, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.0129766717037824, 0.0322223674244942, 0.0031839090946842, -0.0215764186127986, 0.4902490596462357, 0.01584594204197, 0.0054272573150214, 0.0085401390156021, 0.0027911526023972]|64278.0234375000000000|      0.12500000|[949, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.0203709007069132, 0.0465542666593207, -0.0087925578095415, -0.0260170296841609, 0.6106896735855581, -0.0012556263050076, -0.0061134853891785, -0.0072735469162993, -0.0016922305679658]|22712.3984375000000000|      0.25000000|[1054, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[0.0203709007069132, 0.0465542666593207, -0.0087925578095415, -0.0260170296841609, 0.6106896735855581, -0.0012556263050076, -0.0061134853891785, -0.0072735469162993, -0.0016922305679658]|22712.3984375000000000|      0.12500000|[1159, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[0.0203709007069132, 0.0465542666593207, -0.0087925578095415, -0.0260170296841609, 0.6106896735855581, -0.0012556263050076, -0.0061134853891785, -0.0072735469162993, -0.0016922305679658]|22712.3984375000000000|      0.06250000|[1265, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[0.0217971902532407, 0.0486461370857647, -0.0085155410311305, -0.0072777186659007, 0.6701554239150485, 0.001784429042546, -0.0064605269308124, -0.0087164587811028, -0.0007015594481106]|11523.8613281250000000|      0.12500000|[1369, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[0.0217971902532407, 0.0486461370857647, -0.0085155410311305, -0.0072777186659007, 0.6701554239150485, 0.001784429042546, -0.0064605269308124, -0.0087164587811028, -0.0007015594481106]|11523.8613281250000000|      0.06250000|[1474, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[0.0165167603238051, 0.0412708675467904, -0.0162038986456997, -0.010189106141991, 0.728167201333096, -0.0115905428497562, 0.0051672776069434, -0.0060883770700579, -0.0090691513940181]|5769.3847656250000000|      0.12500000|[1578, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[0.0165167603238051, 0.0412708675467904, -0.0162038986456997, -0.010189106141991, 0.728167201333096, -0.0115905428497562, 0.0051672776069434, -0.0060883770700579, -0.0090691513940181]|5769.3847656250000000|      0.06250000|[1683, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[0.0170273584607547, 0.0408476366092675, -0.0151163987149249, 0.0060524549830616, 0.7855678670258065, 0.0069761325920866, 0.0040546222618234, -0.0058802218942109, -0.009072588619178]|2365.0856933593750000|      0.12500000|[1788, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[0.0170273584607547, 0.0408476366092675, -0.0151163987149249, 0.0060524549830616, 0.7855678670258065, 0.0069761325920866, 0.0040546222618234, -0.0058802218942109, -0.009072588619178]|2365.0856933593750000|      0.06250000|[1892, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[0.0170273584607547, 0.0408476366092675, -0.0151163987149249, 0.0060524549830616, 0.7855678670258065, 0.0069761325920866, 0.0040546222618234, -0.0058802218942109, -0.009072588619178]|2365.0856933593750000|      0.03125000|[1997, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
