k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      4.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      2.00000000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      1.00000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       5|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      0.50000000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      1.00000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      0.50000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      0.25000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       9|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      0.12500000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      0.06250000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[1.5097213451162168, 0.1470590900355198, 0.3332679199848906, 1.95623642925222, -0.0243085967573821, 0.0127340170751202, 0.0476636339504768, -0.0067065179694961, -0.0007687813214674, 0.005915099848913, -0.0163607461121891, -0.0228545096123143, 0.0267553084779521, -0.0107495449144929, 0.0084817320430687, -0.006629579800397, 0.0279625823483145, 0.0097156421978807, -0.0160639267172615, -0.0234163736551211, 0.0190067823896131, 0.0389955311029185]| 12.1452150344848633|      0.03125000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      12|[1.489318717555292, 0.1447912196525024, 0.3294206244660164, 1.932993284071217, -0.0243682787865233, 0.0128801424598872, 0.0476281443736246, -0.0065992981633065, -0.0008203149533846, 0.0058714178917209, -0.0162808909012959, -0.022880486811603, 0.0268331861938457, -0.010833061356734, 0.0085172012782273, -0.0067683914440581, 0.0279090689141885, 0.0097915423503337, -0.0159849494123582, -0.0234289472034561, 0.0190984445392082, 0.0390127793040899]| 12.1446056365966797|      0.06250000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.489318717555292, 0.1447912196525024, 0.3294206244660164, 1.932993284071217, -0.0243682787865233, 0.0128801424598872, 0.0476281443736246, -0.0065992981633065, -0.0008203149533846, 0.0058714178917209, -0.0162808909012959, -0.022880486811603, 0.0268331861938457, -0.010833061356734, 0.0085172012782273, -0.0067683914440581, 0.0279090689141885, 0.0097915423503337, -0.0159849494123582, -0.0234289472034561, 0.0190984445392082, 0.0390127793040899]| 12.1446056365966797|      0.03125000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.489318717555292, 0.1447912196525024, 0.3294206244660164, 1.932993284071217, -0.0243682787865233, 0.0128801424598872, 0.0476281443736246, -0.0065992981633065, -0.0008203149533846, 0.0058714178917209, -0.0162808909012959, -0.022880486811603, 0.0268331861938457, -0.010833061356734, 0.0085172012782273, -0.0067683914440581, 0.0279090689141885, 0.0097915423503337, -0.0159849494123582, -0.0234289472034561, 0.0190984445392082, 0.0390127793040899]| 12.1446056365966797|      0.01562500|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.489318717555292, 0.1447912196525024, 0.3294206244660164, 1.932993284071217, -0.0243682787865233, 0.0128801424598872, 0.0476281443736246, -0.0065992981633065, -0.0008203149533846, 0.0058714178917209, -0.0162808909012959, -0.022880486811603, 0.0268331861938457, -0.010833061356734, 0.0085172012782273, -0.0067683914440581, 0.0279090689141885, 0.0097915423503337, -0.0159849494123582, -0.0234289472034561, 0.0190984445392082, 0.0390127793040899]| 12.1446056365966797|      0.00781250|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.4828422961429844, 0.1434846653376009, 0.3289458938486423, 1.9288954176536885, -0.0243585930108771, 0.0129749841597031, 0.0476854009105229, -0.0065711353283735, -0.0005536364522127, 0.0056125719702161, -0.0160412723604759, -0.0228097256823161, 0.0268919723178991, -0.0106622579026971, 0.0085730487437613, -0.0065177652164114, 0.027720535360866, 0.0098182461086864, -0.0159515033744591, -0.0233688107395768, 0.0191015669527551, 0.0391263202480522]| 12.1445903778076172|      0.01562500|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[1.4828422961429844, 0.1434846653376009, 0.3289458938486423, 1.9288954176536885, -0.0243585930108771, 0.0129749841597031, 0.0476854009105229, -0.0065711353283735, -0.0005536364522127, 0.0056125719702161, -0.0160412723604759, -0.0228097256823161, 0.0268919723178991, -0.0106622579026971, 0.0085730487437613, -0.0065177652164114, 0.027720535360866, 0.0098182461086864, -0.0159515033744591, -0.0233688107395768, 0.0191015669527551, 0.0391263202480522]| 12.1445903778076172|      0.00781250|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
