k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1]                                                                    | 41.0311021275976984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.20000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.04000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.00800000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-3.999430125572397, -0.1079796768817268]                                       | 34.8772811889648438|      0.04000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[-3.999430125572397, -0.1079796768817268]                                       | 34.8772811889648438|      0.00800000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-3.999430125572397, -0.1079796768817268]                                       | 34.8772811889648438|      0.00160000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-3.9982804097307767, -0.1090924003350282]                                      | 34.8633193969726562|      0.00800000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[-3.9982804097307767, -0.1090924003350282]                                      | 34.8633193969726562|      0.00160000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-3.9982804097307767, -0.1090924003350282]                                      | 34.8633193969726562|      0.00032000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-3.99819138380271, -0.108785033479086]                                         | 34.8375701904296875|      0.00160000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      11|[-3.9967027022957686, -0.1081986655307024]                                      | 34.8096923828125000|      0.00800000|[89, 0, 0, 22]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      12|[-3.988707458909908, -0.1079228336963277]                                       | 34.7181587219238281|      0.04000000|[97, 0, 0, 24]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      13|[-3.988707458909908, -0.1079228336963277]                                       | 34.7181587219238281|      0.00800000|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[-3.988707458909908, -0.1079228336963277]                                       | 34.7181587219238281|      0.00160000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[-3.98841914695415, -0.1094966431562583]                                        | 34.6293792724609375|      0.00800000|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      16|[-3.98841914695415, -0.1094966431562583]                                        | 34.6293792724609375|      0.00160000|[129, 0, 0, 32]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[-3.98841914695415, -0.1094966431562583]                                        | 34.6293792724609375|      0.00032000|[137, 0, 0, 34]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[-3.9883227160051775, -0.1091915184734149]                                      | 34.6102409362792969|      0.00160000|[145, 0, 0, 36]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      19|[-3.986759761681999, -0.1088492119095618]                                       | 34.5790176391601562|      0.00800000|[153, 0, 0, 38]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      20|[-3.986759761681999, -0.1088492119095618]                                       | 34.5790176391601562|      0.00160000|[161, 0, 0, 40]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[-3.9853974628380517, -0.1096883435200858]                                      | 34.5644798278808594|      0.00800000|[169, 0, 0, 42]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      22|[-3.9853974628380517, -0.1096883435200858]                                      | 34.5644798278808594|      0.00160000|[177, 0, 0, 44]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[-3.9853974628380517, -0.1096883435200858]                                      | 34.5644798278808594|      0.00032000|[185, 0, 0, 46]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[-3.9853110562725456, -0.1093802300581316]                                      | 34.5439147949218750|      0.00160000|[193, 0, 0, 48]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
