k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.9002656280024485, 0.0927161107741807]                                        |  1.9847807884216309|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.9002656280024485, 0.0927161107741807]                                        |  1.9847807884216309|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.800727485595833, 0.083116204199618]                                          |  1.2422777414321899|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.800727485595833, 0.083116204199618]                                          |  1.2422777414321899|      0.10000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.701275485796234, 0.0726615528012892]                                         |  0.7308409214019775|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.701275485796234, 0.0726615528012892]                                         |  0.7308409214019775|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6021500472724701, 0.0594650594234437]                                        |  0.3970047533512115|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.6021500472724701, 0.0594650594234437]                                        |  0.3970047533512115|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.5022410218527975, 0.0637296390851709]                                        |  0.1929826885461807|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.5022410218527975, 0.0637296390851709]                                        |  0.1929826885461807|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.402581697247112, 0.0554822747098933]                                         |  0.0798282623291016|      1.00000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.402581697247112, 0.0554822747098933]                                         |  0.0798282623291016|      0.10000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.402581697247112, 0.0554822747098933]                                         |  0.0798282623291016|      0.01000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.3925871246770193, 0.0551528522741797]                                        |  0.0722286328673363|      0.10000000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.3925871246770193, 0.0551528522741797]                                        |  0.0722286328673363|      0.01000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.3825966530724463, 0.0547164154308436]                                        |  0.0651848763227463|      0.10000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.3825966530724463, 0.0547164154308436]                                        |  0.0651848763227463|      0.01000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.3726120099695889, 0.0541624279683855]                                        |  0.0586698092520237|      0.10000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.3726120099695889, 0.0541624279683855]                                        |  0.0586698092520237|      0.01000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.3626194294493648, 0.0537772857260402]                                        |  0.0526567585766315|      0.10000000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.3626194294493648, 0.0537772857260402]                                        |  0.0526567585766315|      0.01000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.352641681127776, 0.0531105485731597]                                         |  0.0471187829971313|      0.10000000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.352641681127776, 0.0531105485731597]                                         |  0.0471187829971313|      0.01000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.3426594625945847, 0.0525144670723461]                                        |  0.0420296341180801|      0.10000000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.3426594625945847, 0.0525144670723461]                                        |  0.0420296341180801|      0.01000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.3326780726962996, 0.0519046673524283]                                        |  0.0373647809028625|      0.10000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.3326780726962996, 0.0519046673524283]                                        |  0.0373647809028625|      0.01000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.3226853667797893, 0.0515227924172186]                                        |  0.0331005454063416|      0.10000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.3226853667797893, 0.0515227924172186]                                        |  0.0331005454063416|      0.01000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.312697300867702, 0.0510343875280133]                                         |  0.0292122401297092|      0.10000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.312697300867702, 0.0510343875280133]                                         |  0.0292122401297092|      0.01000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.3027268279899706, 0.0502664874079313]                                        |  0.0256778821349144|      0.10000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.3027268279899706, 0.0502664874079313]                                        |  0.0256778821349144|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.292736495193267, 0.0498268846200549]                                         |  0.0224747266620398|      0.10000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.292736495193267, 0.0498268846200549]                                         |  0.0224747266620398|      0.01000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.2827575633703623, 0.0491781013944553]                                        |  0.0195811633020639|      0.10000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.2827575633703623, 0.0491781013944553]                                        |  0.0195811633020639|      0.01000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.2727859939484619, 0.0484245741791395]                                        |  0.0169770084321499|      0.10000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.2727859939484619, 0.0484245741791395]                                        |  0.0169770084321499|      0.01000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.2628016966836279, 0.0478643883819006]                                        |  0.0146420132368803|      0.10000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.2628016966836279, 0.0478643883819006]                                        |  0.0146420132368803|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.2528121446875282, 0.0474073862842892]                                        |  0.0125574329867959|      0.10000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.2528121446875282, 0.0474073862842892]                                        |  0.0125574329867959|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.2428248662690857, 0.0469031345688602]                                        |  0.0107041792944074|      0.10000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.2428248662690857, 0.0469031345688602]                                        |  0.0107041792944074|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.2328391061676535, 0.0463696599240611]                                        |  0.0090644955635071|      0.10000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.2328391061676535, 0.0463696599240611]                                        |  0.0090644955635071|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.2228794731275903, 0.0454720465845418]                                        |  0.0076211490668356|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.2228794731275903, 0.0454720465845418]                                        |  0.0076211490668356|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.2128933623015184, 0.0449451779392332]                                        |  0.0063580377027392|      0.10000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.2128933623015184, 0.0449451779392332]                                        |  0.0063580377027392|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.202940430514038, 0.0439760810226346]                                         |  0.0052590826526284|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.202940430514038, 0.0439760810226346]                                         |  0.0052590826526284|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
