k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.01000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0060245264691085, 9.997410356108185, 1.007549756640886]                      |  1.8222708702087402|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.0060245264691085, 9.997410356108185, 1.007549756640886]                      |  1.8222708702087402|      0.01000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.0147861757115949, 9.997332221950943, 1.0123692376923177]                     |  1.7578886747360229|      0.10000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.0147861757115949, 9.997332221950943, 1.0123692376923177]                     |  1.7578886747360229|      0.01000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0187108807892728, 9.998613572110921, 1.0214771920082315]                     |  1.7029416561126709|      0.10000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.0187108807892728, 9.998613572110921, 1.0214771920082315]                     |  1.7029416561126709|      0.01000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.0267518006865204, 9.99907883918453, 1.0274040068152137]                      |  1.6406447887420654|      0.10000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.0583685928259089, 9.93338616140115, 1.095849974851788]                       |  1.2599436044692993|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
