k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|     10.00000000|[106, 16, 0, 2]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.10000000|[314, 48, 0, 6]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[9.768236553586888, -0.9999868875957372, 0.8226803295839021, 0.251032800959065, -0.1799510387189785, 0.1534080995005513, 0.5080586181540604]|52215.9101562500000000|      1.00000000|[421, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       5|[9.768236553586888, -0.9999868875957372, 0.8226803295839021, 0.251032800959065, -0.1799510387189785, 0.1534080995005513, 0.5080586181540604]|52215.9101562500000000|      0.10000000|[525, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[9.769390660353539, -0.9984748763429302, 0.8226152472712895, 0.3391520714946523, -0.180079813512272, 0.1551526561861902, 0.4608536213514514]|50663.2851562500000000|      1.00000000|[631, 96, 0, 12]                                                           |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       7|[9.769390660353539, -0.9984748763429302, 0.8226152472712895, 0.3391520714946523, -0.180079813512272, 0.1551526561861902, 0.4608536213514514]|50663.2851562500000000|      0.10000000|[735, 112, 0, 14]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.771874112981436, -1.002683266414306, 0.8285647278591179, 0.4130164066236595, -0.1823447584332708, 0.1610635749880424, 0.3941849131281803]|48700.8085937500000000|      1.00000000|[840, 128, 0, 16]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       9|[9.771874112981436, -1.002683266414306, 0.8285647278591179, 0.4130164066236595, -0.1823447584332708, 0.1610635749880424, 0.3941849131281803]|48700.8085937500000000|      0.10000000|[945, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[9.770248540609602, -1.0042282504993032, 0.8264131636625437, 0.4806204602083113, -0.182760105310092, 0.1600764022729442, 0.3205718285163053]|45942.3828125000000000|      1.00000000|[1050, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      11|[9.770248540609602, -1.0042282504993032, 0.8264131636625437, 0.4806204602083113, -0.182760105310092, 0.1600764022729442, 0.3205718285163053]|45942.3828125000000000|      0.10000000|[1156, 176, 0, 22]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[9.763852818511916, -1.009067874540948, 0.8356243185027856, 0.518109484486796, -0.184354934859226, 0.1506167596401288, 0.2291750444202026]|41507.7460937500000000|      1.00000000|[1260, 192, 0, 24]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      13|[9.763852818511916, -1.009067874540948, 0.8356243185027856, 0.518109484486796, -0.184354934859226, 0.1506167596401288, 0.2291750444202026]|41507.7460937500000000|      0.10000000|[1364, 208, 0, 26]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[9.759537936398345, -1.011013718412649, 0.8237900065024105, 0.5627992176398483, -0.1864622600433266, 0.1530511370450066, 0.140687727355107]|32427.7285156250000000|      1.00000000|[1470, 224, 0, 28]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      15|[9.759537936398345, -1.011013718412649, 0.8237900065024105, 0.5627992176398483, -0.1864622600433266, 0.1530511370450066, 0.140687727355107]|32427.7285156250000000|      0.10000000|[1577, 240, 0, 30]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[9.751400947293488, -1.0155937431134885, 0.829200115453947, 0.5897729704658663, -0.2035864464828853, 0.1528165128265581, 0.0465459866025594]|7998.4130859375000000|      1.00000000|[1681, 256, 0, 32]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      17|[9.751400947293488, -1.0155937431134885, 0.829200115453947, 0.5897729704658663, -0.2035864464828853, 0.1528165128265581, 0.0465459866025594]|7998.4130859375000000|      0.10000000|[1785, 272, 0, 34]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[9.751400947293488, -1.0155937431134885, 0.829200115453947, 0.5897729704658663, -0.2035864464828853, 0.1528165128265581, 0.0465459866025594]|7998.4130859375000000|      0.01000000|[1890, 288, 0, 36]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[9.750134050010283, -1.0114056247383936, 0.8239293063966611, 0.5923803642039702, -0.2038384149216666, 0.1510241716928047, 0.0399886448627808]|7099.5600585937500000|      0.10000000|[1994, 304, 0, 38]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      20|[9.750134050010283, -1.0114056247383936, 0.8239293063966611, 0.5923803642039702, -0.2038384149216666, 0.1510241716928047, 0.0399886448627808]|7099.5600585937500000|      0.01000000|[2099, 320, 0, 40]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[9.750134050010283, -1.0114056247383936, 0.8239293063966611, 0.5923803642039702, -0.2038384149216666, 0.1510241716928047, 0.0399886448627808]|7099.5600585937500000|      0.00100000|[2204, 336, 0, 42]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      22|[9.750134050010283, -1.0114056247383936, 0.8239293063966611, 0.5923803642039702, -0.2038384149216666, 0.1510241716928047, 0.0399886448627808]|7099.5600585937500000|      0.00010000|[2310, 352, 0, 44]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[9.750134171260886, -1.011404591216965, 0.8239265476116504, 0.5923704836239417, -0.2038391755332621, 0.1510779420355878, 0.0400723219330109]|7098.2412109375000000|      0.00100000|[2415, 368, 0, 46]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      24|[9.750134171260886, -1.011404591216965, 0.8239265476116504, 0.5923704836239417, -0.2038391755332621, 0.1510779420355878, 0.0400723219330109]|7098.2412109375000000|      0.00010000|[2519, 384, 0, 48]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      25|[9.750133399472936, -1.0114058194190199, 0.8239240211118792, 0.59235281240299, -0.2038368767366545, 0.1511491435022796, 0.0401401769791545]|7097.2529296875000000|      0.00100000|[2624, 400, 0, 50]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      26|[9.750133399472936, -1.0114058194190199, 0.8239240211118792, 0.59235281240299, -0.2038368767366545, 0.1511491435022796, 0.0401401769791545]|7097.2529296875000000|      0.00010000|[2729, 416, 0, 52]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      27|[9.750139872924207, -1.0114085333857388, 0.8239273030173143, 0.592338137240152, -0.203833500475347, 0.1512429247428695, 0.0401704800694046]|7096.4179687500000000|      0.00100000|[2835, 432, 0, 54]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      28|[9.750139872924207, -1.0114085333857388, 0.8239273030173143, 0.592338137240152, -0.203833500475347, 0.1512429247428695, 0.0401704800694046]|7096.4179687500000000|      0.00010000|[2939, 448, 0, 56]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      29|[9.750140378686485, -1.011419687931977, 0.8239091717029355, 0.5923272806775565, -0.2038326438171497, 0.1513399939036694, 0.0401681231755637]|7095.6503906250000000|      0.00100000|[3045, 464, 0, 58]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      30|[9.750140378686485, -1.011419687931977, 0.8239091717029355, 0.5923272806775565, -0.2038326438171497, 0.1513399939036694, 0.0401681231755637]|7095.6503906250000000|      0.00010000|[3149, 480, 0, 60]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[9.750144397997227, -1.0114169634036692, 0.8239037929044665, 0.592306246765692, -0.203844403486236, 0.1514355329676306, 0.0401835848250801]|7094.8642578125000000|      0.00100000|[3254, 496, 0, 62]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      32|[9.750144397997227, -1.0114169634036692, 0.8239037929044665, 0.592306246765692, -0.203844403486236, 0.1514355329676306, 0.0401835848250801]|7094.8642578125000000|      0.00010000|[3360, 512, 0, 64]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      33|[9.750147144019811, -1.01141662002121, 0.823891920065691, 0.5922860253249106, -0.203842235065931, 0.1515318449877914, 0.0401963034416133]|7094.0849609375000000|      0.00100000|[3465, 528, 0, 66]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      34|[9.750147144019811, -1.01141662002121, 0.823891920065691, 0.5922860253249106, -0.203842235065931, 0.1515318449877914, 0.0401963034416133]|7094.0849609375000000|      0.00010000|[3570, 544, 0, 68]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[9.750144948384015, -1.0114113100366624, 0.8238902303855857, 0.5922759588212505, -0.2038367594872254, 0.1516310026484854, 0.0401970584888299]|7093.3095703125000000|      0.00100000|[3676, 560, 0, 70]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
