k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[117, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[350, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.81000000|[466, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.709234408379718, -1.2933624391409504, 0.7094962284720888, 0.5514602329001681, -0.2524811367155517, -0.1284377538534784, 1.093572052902768]|52168.8945312500000000|      0.90000000|[582, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       6|[9.788070945200065, -1.099317860490268, 0.7103088301670835, 1.3251210427847728, -0.2471500940390181, -0.0783061568449901, 0.6873231195490968]|43426.7460937500000000|      1.00000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[9.788070945200065, -1.099317860490268, 0.7103088301670835, 1.3251210427847728, -0.2471500940390181, -0.0783061568449901, 0.6873231195490968]|43426.7460937500000000|      0.90000000|[816, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.688724165875389, -1.3567301986728264, 1.0397161849638514, 1.9145799005350979, -0.7284711066449376, -0.0304722797369582, 0.4777040406476133]|32381.0195312500000000|      1.00000000|[933, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[9.688724165875389, -1.3567301986728264, 1.0397161849638514, 1.9145799005350979, -0.7284711066449376, -0.0304722797369582, 0.4777040406476133]|32381.0195312500000000|      0.90000000|[1049, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      1.00000000|[1165, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      11|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.90000000|[1281, 88, 0, 22]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.81000000|[1397, 96, 0, 24]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.72900000|[1513, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.65610000|[1629, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.59049000|[1745, 120, 0, 30]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.53144100|[1861, 128, 0, 32]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.47829690|[1977, 136, 0, 34]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.43046721|[2094, 144, 0, 36]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.38742049|[2210, 152, 0, 38]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.34867844|[2326, 160, 0, 40]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.31381060|[2443, 168, 0, 42]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.28242954|[2561, 176, 0, 44]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.25418658|[2677, 184, 0, 46]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.22876792|[2793, 192, 0, 48]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.20589113|[2909, 200, 0, 50]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.18530202|[3025, 208, 0, 52]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.16677182|[3141, 216, 0, 54]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      0.15009464|[3258, 224, 0, 56]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.16677182|[3374, 232, 0, 58]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      30|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.15009464|[3490, 240, 0, 60]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.13508517|[3606, 248, 0, 62]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.12157665|[3722, 256, 0, 64]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.10941899|[3838, 264, 0, 66]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.09847709|[3954, 272, 0, 68]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[9.439415917433701, -1.744131283583784, 0.6635761142278409, 1.909281944964754, -0.8952463192102111, -0.535634381286775, 0.1885129034472592]|12263.4121093750000000|      0.08862938|[4070, 280, 0, 70]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
