k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[230, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.5986296096126971, 0.5982443791844045, -1.849673563477306, 0.0102817296350658, -0.0171301132188683, -0.0054174026807911, -0.0320050332167374, -0.1114809556661232, 1.1180296429201448, -0.0017575762334063, -0.0024206777635842, 399.74992724739684, 0.0140550514358591, -0.0247134907158376, -0.0091708369259051, -0.0076904627169233, -0.1249954134127212, 0.7186162967453488, -0.0001673186548802, 0.0007981478750974, 402.0194520392021, 0.013144031160064, -0.0234192932593571, -0.0006596203907606, -0.0240671206166892, -0.1159085037015773, 0.9215700069079635, -0.0002092174506196, -0.0044402522729418, 400.4031732069353, 0.0644456347818963, -1.2112043293404444, -0.006656250359441, -1.4129060412922985, -0.0752873888627508, 0.454297074795858, -0.001715810800066, 0.0009755140485142, 407.02945469751484, 0.0556308164750751, -1.2284196221797792, -0.0022939466600687, -1.0471002577705042, -0.097304001139736, 0.3420346670523373, 0.0023746699414565, 0.0010677986905017, 405.916794096228, 0.047696924563821, -1.236342988915328, 0.004946389763905, -0.8605064643149205, -0.1015519535347347, 0.2829996461262455, -9.05295100172e-05, -0.0003847601722273, 404.7369494467831]|72658.4609375000000000|      1.00000000|[458, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | iterate success | actual_k=4
       3|[-0.5986296096126971, 0.5982443791844045, -1.849673563477306, 0.0102817296350658, -0.0171301132188683, -0.0054174026807911, -0.0320050332167374, -0.1114809556661232, 1.1180296429201448, -0.0017575762334063, -0.0024206777635842, 399.74992724739684, 0.0140550514358591, -0.0247134907158376, -0.0091708369259051, -0.0076904627169233, -0.1249954134127212, 0.7186162967453488, -0.0001673186548802, 0.0007981478750974, 402.0194520392021, 0.013144031160064, -0.0234192932593571, -0.0006596203907606, -0.0240671206166892, -0.1159085037015773, 0.9215700069079635, -0.0002092174506196, -0.0044402522729418, 400.4031732069353, 0.0644456347818963, -1.2112043293404444, -0.006656250359441, -1.4129060412922985, -0.0752873888627508, 0.454297074795858, -0.001715810800066, 0.0009755140485142, 407.02945469751484, 0.0556308164750751, -1.2284196221797792, -0.0022939466600687, -1.0471002577705042, -0.097304001139736, 0.3420346670523373, 0.0023746699414565, 0.0010677986905017, 405.916794096228, 0.047696924563821, -1.236342988915328, 0.004946389763905, -0.8605064643149205, -0.1015519535347347, 0.2829996461262455, -9.05295100172e-05, -0.0003847601722273, 404.7369494467831]|72658.4609375000000000|      0.10000000|[687, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.5986296096126971, 0.5982443791844045, -1.849673563477306, 0.0102817296350658, -0.0171301132188683, -0.0054174026807911, -0.0320050332167374, -0.1114809556661232, 1.1180296429201448, -0.0017575762334063, -0.0024206777635842, 399.74992724739684, 0.0140550514358591, -0.0247134907158376, -0.0091708369259051, -0.0076904627169233, -0.1249954134127212, 0.7186162967453488, -0.0001673186548802, 0.0007981478750974, 402.0194520392021, 0.013144031160064, -0.0234192932593571, -0.0006596203907606, -0.0240671206166892, -0.1159085037015773, 0.9215700069079635, -0.0002092174506196, -0.0044402522729418, 400.4031732069353, 0.0644456347818963, -1.2112043293404444, -0.006656250359441, -1.4129060412922985, -0.0752873888627508, 0.454297074795858, -0.001715810800066, 0.0009755140485142, 407.02945469751484, 0.0556308164750751, -1.2284196221797792, -0.0022939466600687, -1.0471002577705042, -0.097304001139736, 0.3420346670523373, 0.0023746699414565, 0.0010677986905017, 405.916794096228, 0.047696924563821, -1.236342988915328, 0.004946389763905, -0.8605064643149205, -0.1015519535347347, 0.2829996461262455, -9.05295100172e-05, -0.0003847601722273, 404.7369494467831]|72658.4609375000000000|      0.01000000|[915, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.5965118491235075, 0.6009748410858164, -1.8505203175921354, 0.0089955489151923, -0.0176099251961438, -0.0047320199887255, -0.0349449421648536, -0.1111404477526884, 1.1199304652989657, -0.0032637760887566, -0.000992653164009, 399.7512779055295, 0.0133141264249258, -0.0253483189519612, -0.0086071707512229, -0.0077981537454751, -0.1258939585098974, 0.7174004111246107, -0.0007043811358249, 0.0020311359925441, 402.02149754344254, 0.0129519980357597, -0.023551243415785, -0.0002101903902294, -0.0227070768974204, -0.1169085755494678, 0.9211798650139604, -0.0012553744919046, -0.0033175972919381, 400.4034810276509, 0.06687091264724, -1.21037948554804, -0.0077694224074335, -1.4119917562903745, -0.0720973763861318, 0.4556740247305558, -1.4696896172e-05, 0.0034125575992376, 407.0286670811325, 0.0568896141909415, -1.2289208886122491, -0.0020361973915273, -1.047955904655171, -0.0959073607882178, 0.3434874358858626, 0.0031766054377584, 0.0009585461683292, 405.91575162017665, 0.0505774054074144, -1.2362863161285065, 0.0043172686752432, -0.8602241094291906, -0.1001455935037706, 0.2836360662601535, -0.0005143409079089, 0.0001882630182245, 404.735975064022]|69605.7343750000000000|      0.10000000|[1031, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[-0.5965118491235075, 0.6009748410858164, -1.8505203175921354, 0.0089955489151923, -0.0176099251961438, -0.0047320199887255, -0.0349449421648536, -0.1111404477526884, 1.1199304652989657, -0.0032637760887566, -0.000992653164009, 399.7512779055295, 0.0133141264249258, -0.0253483189519612, -0.0086071707512229, -0.0077981537454751, -0.1258939585098974, 0.7174004111246107, -0.0007043811358249, 0.0020311359925441, 402.02149754344254, 0.0129519980357597, -0.023551243415785, -0.0002101903902294, -0.0227070768974204, -0.1169085755494678, 0.9211798650139604, -0.0012553744919046, -0.0033175972919381, 400.4034810276509, 0.06687091264724, -1.21037948554804, -0.0077694224074335, -1.4119917562903745, -0.0720973763861318, 0.4556740247305558, -1.4696896172e-05, 0.0034125575992376, 407.0286670811325, 0.0568896141909415, -1.2289208886122491, -0.0020361973915273, -1.047955904655171, -0.0959073607882178, 0.3434874358858626, 0.0031766054377584, 0.0009585461683292, 405.91575162017665, 0.0505774054074144, -1.2362863161285065, 0.0043172686752432, -0.8602241094291906, -0.1001455935037706, 0.2836360662601535, -0.0005143409079089, 0.0001882630182245, 404.735975064022]|69605.7343750000000000|      0.01000000|[1260, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.5940994584688399, 0.6018021658679719, -1.8502741392134614, 0.0097312840908461, -0.0172181112355634, -0.0062115089142172, -0.0340282183812769, -0.110259926673343, 1.1190191678516035, -0.0033302382248012, -0.0003691120815896, 399.75060298082616, 0.0134698511149318, -0.0235356294986358, -0.0091437142878692, -0.0085513567436229, -0.1275148198171478, 0.7166595054750933, 2.50878976203e-05, 0.0023642664547343, 402.02163961232253, 0.01299473361129, -0.0232015473492011, 0.0004431187423971, -0.0219126254676331, -0.1163918227332182, 0.9215142008383375, -0.0016377580813911, -0.0017242835563901, 400.40284806793136, 0.0706055568253738, -1.2110844376956913, -0.0099251578221721, -1.412219603242301, -0.0679930656483526, 0.4559726571833651, -0.0012601027144907, 0.0034423539528126, 407.02948593959184, 0.0596039161571304, -1.2266632849293917, -0.0042013031504066, -1.0473070920853182, -0.0936592370951492, 0.3450422657187681, 0.0047348112314677, 0.0009808542483528, 405.91627410338407, 0.0510870951047535, -1.2372455375191296, 0.0043297872321183, -0.8586561940344568, -0.098333484323651, 0.2843347102124034, -0.0003322253479384, 0.0012364984028381, 404.7358453058147]|66194.4062500000000000|      0.10000000|[1376, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[-0.5940994584688399, 0.6018021658679719, -1.8502741392134614, 0.0097312840908461, -0.0172181112355634, -0.0062115089142172, -0.0340282183812769, -0.110259926673343, 1.1190191678516035, -0.0033302382248012, -0.0003691120815896, 399.75060298082616, 0.0134698511149318, -0.0235356294986358, -0.0091437142878692, -0.0085513567436229, -0.1275148198171478, 0.7166595054750933, 2.50878976203e-05, 0.0023642664547343, 402.02163961232253, 0.01299473361129, -0.0232015473492011, 0.0004431187423971, -0.0219126254676331, -0.1163918227332182, 0.9215142008383375, -0.0016377580813911, -0.0017242835563901, 400.40284806793136, 0.0706055568253738, -1.2110844376956913, -0.0099251578221721, -1.412219603242301, -0.0679930656483526, 0.4559726571833651, -0.0012601027144907, 0.0034423539528126, 407.02948593959184, 0.0596039161571304, -1.2266632849293917, -0.0042013031504066, -1.0473070920853182, -0.0936592370951492, 0.3450422657187681, 0.0047348112314677, 0.0009808542483528, 405.91627410338407, 0.0510870951047535, -1.2372455375191296, 0.0043297872321183, -0.8586561940344568, -0.098333484323651, 0.2843347102124034, -0.0003322253479384, 0.0012364984028381, 404.7358453058147]|66194.4062500000000000|      0.01000000|[1604, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.5924048669698135, 0.6023295523135955, -1.8495911238076113, 0.0085737394615407, -0.0165722024824803, -0.0055275069350621, -0.0338807849540559, -0.1109328242399241, 1.1188111648020713, -0.0035913727062079, 0.0004733658067238, 399.7507486422453, 0.0142588304238071, -0.0240412161914437, -0.0080174792190149, -0.0067865435698643, -0.126335445768338, 0.7165547153425053, -0.0001775539031036, 0.0031951429472275, 402.02097650634573, 0.0134745574149316, -0.0223564699088695, 0.0003681127698175, -0.0224444075171, -0.1159218212815729, 0.9215067070229538, -0.0021947351608338, -0.0027863852600442, 400.40340713730603, 0.0738114518198958, -1.2108733889060896, -0.0126182005755857, -1.4128038524607742, -0.0639877275421503, 0.4568164797000335, -0.0010184717036171, 0.001984181902794, 407.02925372880264, 0.0630142362222713, -1.2265400317860453, -0.0063913610055269, -1.048267840969869, -0.0919033981534591, 0.3464828449233354, 0.005353272697542, 0.0009924444548569, 405.91543490455706, 0.0531450859036068, -1.2355756264474296, 0.0020896230644582, -0.8589793301071482, -0.0964073022357313, 0.2831713635591883, 0.0012040491560619, 0.0025071935690696, 404.73553136406207]|62406.4531250000000000|      0.10000000|[1720, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[-0.5924048669698135, 0.6023295523135955, -1.8495911238076113, 0.0085737394615407, -0.0165722024824803, -0.0055275069350621, -0.0338807849540559, -0.1109328242399241, 1.1188111648020713, -0.0035913727062079, 0.0004733658067238, 399.7507486422453, 0.0142588304238071, -0.0240412161914437, -0.0080174792190149, -0.0067865435698643, -0.126335445768338, 0.7165547153425053, -0.0001775539031036, 0.0031951429472275, 402.02097650634573, 0.0134745574149316, -0.0223564699088695, 0.0003681127698175, -0.0224444075171, -0.1159218212815729, 0.9215067070229538, -0.0021947351608338, -0.0027863852600442, 400.40340713730603, 0.0738114518198958, -1.2108733889060896, -0.0126182005755857, -1.4128038524607742, -0.0639877275421503, 0.4568164797000335, -0.0010184717036171, 0.001984181902794, 407.02925372880264, 0.0630142362222713, -1.2265400317860453, -0.0063913610055269, -1.048267840969869, -0.0919033981534591, 0.3464828449233354, 0.005353272697542, 0.0009924444548569, 405.91543490455706, 0.0531450859036068, -1.2355756264474296, 0.0020896230644582, -0.8589793301071482, -0.0964073022357313, 0.2831713635591883, 0.0012040491560619, 0.0025071935690696, 404.73553136406207]|62406.4531250000000000|      0.01000000|[1949, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
