k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.25000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[9.55786915400301, -1.1908838544273777, 0.3011024582454788, -0.4175442913409697, 0.0740520031085775, 0.2101219612018315, 0.7450712814334992]|59328.2500000000000000|      0.50000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[9.55786915400301, -1.1908838544273777, 0.3011024582454788, -0.4175442913409697, 0.0740520031085775, 0.2101219612018315, 0.7450712814334992]|59328.2500000000000000|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.558854537760647, -1.1893016842252468, 0.3013218021881044, -0.2015443470696905, 0.0802180792958966, 0.2052000187240844, 0.8706828083967469]|57064.8554687500000000|      0.50000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[9.572703288978579, -1.2050118276604622, 0.2926892509366489, 0.2763545108895131, 0.0810374504116944, 0.181000708298735, 1.0139074086197566]|53692.6367187500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[9.970624725361995, -1.504832513586451, 0.2830924844509192, 0.8355909441984619, 0.1529298106375088, 0.1133108538249854, 0.3587904933803346]|41163.0468750000000000|      2.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[9.970624725361995, -1.504832513586451, 0.2830924844509192, 0.8355909441984619, 0.1529298106375088, 0.1133108538249854, 0.3587904933803346]|41163.0468750000000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.970624725361995, -1.504832513586451, 0.2830924844509192, 0.8355909441984619, 0.1529298106375088, 0.1133108538249854, 0.3587904933803346]|41163.0468750000000000|      0.50000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.970624725361995, -1.504832513586451, 0.2830924844509192, 0.8355909441984619, 0.1529298106375088, 0.1133108538249854, 0.3587904933803346]|41163.0468750000000000|      0.25000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[9.970624725361995, -1.504832513586451, 0.2830924844509192, 0.8355909441984619, 0.1529298106375088, 0.1133108538249854, 0.3587904933803346]|41163.0468750000000000|      0.12500000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.969632107221058, -1.5032454559386612, 0.2826345162005613, 0.8816115789386898, 0.1554871230278973, 0.1104995459770126, 0.2426485797489545]|34253.4414062500000000|      0.25000000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[9.969632107221058, -1.5032454559386612, 0.2826345162005613, 0.8816115789386898, 0.1554871230278973, 0.1104995459770126, 0.2426485797489545]|34253.4414062500000000|      0.12500000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[9.96321962361547, -1.5030135144833787, 0.2840185823348156, 0.9092440119700806, 0.1538140347171623, 0.1095323771174513, 0.1209332371549631]|18394.2617187500000000|      0.25000000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[9.96321962361547, -1.5030135144833787, 0.2840185823348156, 0.9092440119700806, 0.1538140347171623, 0.1095323771174513, 0.1209332371549631]|18394.2617187500000000|      0.12500000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[9.96321962361547, -1.5030135144833787, 0.2840185823348156, 0.9092440119700806, 0.1538140347171623, 0.1095323771174513, 0.1209332371549631]|18394.2617187500000000|      0.06250000|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.12500000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.06250000|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.03125000|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.01562500|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.00781250|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[9.949592139689319, -1.5239059220593476, 0.2796212652608651, 0.9144304331935756, 0.1571679733935147, 0.1294123416198952, 0.0677227895746003]|7447.8261718750000000|      0.00390625|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[9.949568484571957, -1.5239010770757075, 0.2796010696921345, 0.9147075168951679, 0.1571493388740934, 0.1295534407262023, 0.0638291066673444]|7192.7031250000000000|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[9.949568484571957, -1.5239010770757075, 0.2796010696921345, 0.9147075168951679, 0.1571493388740934, 0.1295534407262023, 0.0638291066673444]|7192.7031250000000000|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[9.949568484571957, -1.5239010770757075, 0.2796010696921345, 0.9147075168951679, 0.1571493388740934, 0.1295534407262023, 0.0638291066673444]|7192.7031250000000000|      0.00195312|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
