k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|     10.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      1.00000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       3|[23.387597408152512, 38.03692373151119, 42.09490509203315, 39.344367131389]     |729.9310302734375000|     10.00000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[23.387597408152512, 38.03692373151119, 42.09490509203315, 39.344367131389]     |729.9310302734375000|      1.00000000|[55, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       5|[22.570210234903747, 37.55781194556132, 42.369593270651734, 39.50830770019223]  |655.6052246093750000|     10.00000000|[68, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       6|[22.570210234903747, 37.55781194556132, 42.369593270651734, 39.50830770019223]  |655.6052246093750000|      1.00000000|[81, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[21.752709627062522, 37.07940340929613, 42.650281632565544, 39.663330511719984] |587.0968017578125000|     10.00000000|[94, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       8|[21.752709627062522, 37.07940340929613, 42.650281632565544, 39.663330511719984] |587.0968017578125000|      1.00000000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[20.917239463791653, 36.622008473059935, 42.91352929540699, 39.81656284054833]  |524.0092163085937500|     10.00000000|[120, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      10|[20.917239463791653, 36.622008473059935, 42.91352929540699, 39.81656284054833]  |524.0092163085937500|      1.00000000|[133, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      11|[20.0775907915332, 36.16557860900096, 43.16801762239869, 39.96454114231817]     |466.0178527832031250|     10.00000000|[146, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      12|[20.0775907915332, 36.16557860900096, 43.16801762239869, 39.96454114231817]     |466.0178527832031250|      1.00000000|[159, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[19.22547889424638, 35.7286795638453, 43.41125236264621, 40.11901249882496]     |412.7988586425781250|     10.00000000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[19.22547889424638, 35.7286795638453, 43.41125236264621, 40.11901249882496]     |412.7988586425781250|      1.00000000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[18.369695256599947, 35.29171118259729, 43.643031857458006, 40.27057524197421]  |364.0547485351562500|     10.00000000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[18.369695256599947, 35.29171118259729, 43.643031857458006, 40.27057524197421]  |364.0547485351562500|      1.00000000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[17.5021915286545, 34.868050176611, 43.86548762408123, 40.40645042699158]       |319.4906311035156250|     10.00000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[17.5021915286545, 34.868050176611, 43.86548762408123, 40.40645042699158]       |319.4906311035156250|      1.00000000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[16.626533603222928, 34.45642269637625, 44.082716375985015, 40.53528242802702]  |278.8449707031250000|     10.00000000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[16.626533603222928, 34.45642269637625, 44.082716375985015, 40.53528242802702]  |278.8449707031250000|      1.00000000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[15.739644463289023, 34.058455759690254, 44.283003265812525, 40.657491807925965]|241.8649139404296875|     10.00000000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      22|[15.739644463289023, 34.058455759690254, 44.283003265812525, 40.657491807925965]|241.8649139404296875|      1.00000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[14.84586579745468, 33.668004879203636, 44.46500470457987, 40.78232482724868]   |208.3216552734375000|     10.00000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      24|[14.84586579745468, 33.668004879203636, 44.46500470457987, 40.78232482724868]   |208.3216552734375000|      1.00000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[13.943109613407172, 33.30149350487583, 44.66487131880115, 40.88602642401579]   |177.9891662597656250|     10.00000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      26|[13.943109613407172, 33.30149350487583, 44.66487131880115, 40.88602642401579]   |177.9891662597656250|      1.00000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[13.03133155086645, 32.94518229763179, 44.84133352300615, 40.98880861483158]    |150.6611022949218750|     10.00000000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      28|[13.03133155086645, 32.94518229763179, 44.84133352300615, 40.98880861483158]    |150.6611022949218750|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[13.03133155086645, 32.94518229763179, 44.84133352300615, 40.98880861483158]    |150.6611022949218750|      0.10000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[12.939299869786508, 32.9112055264952, 44.85803597692968, 40.99864613147271]    |148.0861053466796875|      1.00000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[12.01374620657849, 32.58064819499667, 45.00852792035092, 41.105578082170744]   |123.8438110351562500|     10.00000000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[12.01374620657849, 32.58064819499667, 45.00852792035092, 41.105578082170744]   |123.8438110351562500|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[11.08480197185505, 32.25820703276754, 45.165116121679844, 41.19817635903906]   |102.2204360961914062|     10.00000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      34|[11.08480197185505, 32.25820703276754, 45.165116121679844, 41.19817635903906]   |102.2204360961914062|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[10.155120611538177, 31.93322064454429, 45.31871427284116, 41.27869979481275]   | 83.0739669799804688|     10.00000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      36|[10.155120611538177, 31.93322064454429, 45.31871427284116, 41.27869979481275]   | 83.0739669799804688|      1.00000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[9.20778208153218, 31.65247784870639, 45.45174940837489, 41.35638405875803]     | 66.2250366210937500|     10.00000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[9.20778208153218, 31.65247784870639, 45.45174940837489, 41.35638405875803]     | 66.2250366210937500|      1.00000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[8.251965404441439, 31.393597745729025, 45.5660864263608, 41.435898952933464]   | 51.5445594787597656|     10.00000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[8.251965404441439, 31.393597745729025, 45.5660864263608, 41.435898952933464]   | 51.5445594787597656|      1.00000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[8.251965404441439, 31.393597745729025, 45.5660864263608, 41.435898952933464]   | 51.5445594787597656|      0.10000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[8.15553309768869, 31.370309908414807, 45.5769583449759, 41.44224625418649]     | 50.1906242370605469|      1.00000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[7.19122422000596, 31.13725361514925, 45.685567474083044, 41.50546974401566]    | 37.7501945495605469|     10.00000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      44|[7.19122422000596, 31.13725361514925, 45.685567474083044, 41.50546974401566]    | 37.7501945495605469|      1.00000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[6.219764042964674, 30.92825607746141, 45.78254237231948, 41.56187030053211]    | 27.2319774627685547|     10.00000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[6.219764042964674, 30.92825607746141, 45.78254237231948, 41.56187030053211]    | 27.2319774627685547|      1.00000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[6.219764042964674, 30.92825607746141, 45.78254237231948, 41.56187030053211]    | 27.2319774627685547|      0.10000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[6.121989140450368, 30.909653807834577, 45.79102197032748, 41.56657353566033]   | 26.2819385528564453|      1.00000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      49|[6.121989140450368, 30.909653807834577, 45.79102197032748, 41.56657353566033]   | 26.2819385528564453|      0.10000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[6.024064963342352, 30.891625876546836, 45.79903001742366, 41.57123405203812]   | 25.3500080108642578|      1.00000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[6.024064963342352, 30.891625876546836, 45.79903001742366, 41.57123405203812]   | 25.3500080108642578|      0.10000000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
