k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|     10.00000000|[22, 8, 0, 2]                                                              |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       2|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      1.00000000|[61, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.10000000|[101, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.01000000|[147, 60, 0, 15]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.421267530361874, -0.5408970860944975, 0.3808259871148784, 0.296594297925916, -0.5459976546487487, -0.051179260578783, 0.0884407997142011]|35576.5625000000000000|      0.10000000|[167, 68, 0, 17]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       6|[9.421267530361874, -0.5408970860944975, 0.3808259871148784, 0.296594297925916, -0.5459976546487487, -0.051179260578783, 0.0884407997142011]|35576.5625000000000000|      0.01000000|[207, 84, 0, 21]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.421195221190887, -0.54093952929988, 0.3808351343687135, 0.2993562359073444, -0.5459921605829992, -0.0512659877749658, 0.07883054305367]|33346.6406250000000000|      0.10000000|[228, 92, 0, 23]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       8|[9.421195221190887, -0.54093952929988, 0.3808351343687135, 0.2993562359073444, -0.5459921605829992, -0.0512659877749658, 0.07883054305367]|33346.6406250000000000|      0.01000000|[267, 108, 0, 27]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[9.420968947727062, -0.5409377928346697, 0.3812676744399069, 0.3018200919259852, -0.5459911549634655, -0.0514048324086503, 0.0691521216396736]|30638.0488281250000000|      0.10000000|[288, 116, 0, 29]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      10|[9.420968947727062, -0.5409377928346697, 0.3812676744399069, 0.3018200919259852, -0.5459911549634655, -0.0514048324086503, 0.0691521216396736]|30638.0488281250000000|      0.01000000|[327, 132, 0, 33]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
