k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[-1.5632539001948453, 2.822377993944815, 1.4410117780018368, 5.569239350317254, 5.818426891400914, 6.696526900882381]| 16.7003059387207031|     25.00000000|[32, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | iterate success | actual_k=2
       3|[-1.5632539001948453, 2.822377993944815, 1.4410117780018368, 5.569239350317254, 5.818426891400914, 6.696526900882381]| 16.7003059387207031|      5.00000000|[59, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-1.9795440051055357, 6.17998244144249, -0.2956131538592224, 8.66925316121332, 5.03337473091268, 7.2541434773058935]|  2.5204679965972900|     25.00000000|[80, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | iterate success | actual_k=2
       5|[-1.9795440051055357, 6.17998244144249, -0.2956131538592224, 8.66925316121332, 5.03337473091268, 7.2541434773058935]|  2.5204679965972900|      5.00000000|[105, 42, 0, 21]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-1.9795440051055357, 6.17998244144249, -0.2956131538592224, 8.66925316121332, 5.03337473091268, 7.2541434773058935]|  2.5204679965972900|      1.00000000|[131, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-1.5613266246114708, 6.137176305939193, -0.801573281366935, 8.194751973585458, 5.120230427959526, 6.675722421656474]|  1.4224262237548828|      5.00000000|[143, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[-1.5613266246114708, 6.137176305939193, -0.801573281366935, 8.194751973585458, 5.120230427959526, 6.675722421656474]|  1.4224262237548828|      1.00000000|[167, 66, 0, 33]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-1.0676481164518676, 5.744648878665711, -1.4548893017245144, 8.607626540785917, 5.132669472695358, 6.606716705287982]|  1.2144920825958252|      5.00000000|[193, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=2
