k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6127413115392226, 0.2097164526999227]                                        |  1.6199790239334106|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.6127413115392226, 0.2097164526999227]                                        |  1.6199790239334106|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.2348190589870498, -0.7161208823789192]                                       |  0.9663516283035278|      2.00000000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[1.2348190589870498, -0.7161208823789192]                                       |  0.9663516283035278|      1.00000000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.2348190589870498, -0.7161208823789192]                                       |  0.9663516283035278|      0.50000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.7314876006496207, -0.6584983197599659]                                       |  0.2199858427047729|      1.00000000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.7314876006496207, -0.6584983197599659]                                       |  0.2199858427047729|      0.50000000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.7314876006496207, -0.6584983197599659]                                       |  0.2199858427047729|      0.25000000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.8293334370900494, -0.8885552524772237]                                       |  0.0645437166094780|      0.50000000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[1.8293334370900494, -0.8885552524772237]                                       |  0.0645437166094780|      0.25000000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.8293334370900494, -0.8885552524772237]                                       |  0.0645437166094780|      0.12500000|[63, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.9526389471638652, -0.9090674728698606]                                       |  0.0123654743656516|      0.25000000|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[1.9526389471638652, -0.9090674728698606]                                       |  0.0123654743656516|      0.12500000|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.9526389471638652, -0.9090674728698606]                                       |  0.0123654743656516|      0.06250000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[2.006218774391666, -0.9412459146319944]                                        |  0.0035249779466540|      0.12500000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[2.006218774391666, -0.9412459146319944]                                        |  0.0035249779466540|      0.06250000|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[2.006218774391666, -0.9412459146319944]                                        |  0.0035249779466540|      0.06250000|[92, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[2.006218774391666, -0.9412459146319944]                                        |  0.0035249779466540|      0.06250000|[95, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.9674704294266954, -0.9902848355262762]                                       |  0.0021902695298195|      0.12500000|[101, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[1.9674704294266954, -0.9902848355262762]                                       |  0.0021902695298195|      0.06250000|[107, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.9674704294266954, -0.9902848355262762]                                       |  0.0021902695298195|      0.06250000|[110, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.9674704294266954, -0.9902848355262762]                                       |  0.0021902695298195|      0.03125000|[116, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.06250000|[121, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.06250000|[124, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.03125000|[130, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.03125000|[133, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.03125000|[136, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.03125000|[139, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.03125000|[142, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.01562500|[147, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[152, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[155, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[158, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[161, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[164, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[167, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[170, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[173, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[176, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[179, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[182, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[185, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[188, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[191, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[194, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[197, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[200, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[203, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[206, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[209, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[212, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[215, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[218, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[221, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[224, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[227, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.995197619866459, -1.0046989053997397]                                        |  0.0000684226688463|      0.00781250|[230, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
