k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.658630871974967, -1.1227995499149162, 0.5097108010044812, -0.7090145362960649, 0.2926226388180874, 0.1047486187538266, 0.1618998566980025]|89163.8906250000000000|     10.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[5.699493987881743, -5.6903179765918, 1.1729401911287551, -4.491867304888103, -3.962688998750242, 3.403416211125467, -4.2793023729266855]|48714.0390625000000000|    100.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[5.699493987881743, -5.6903179765918, 1.1729401911287551, -4.491867304888103, -3.962688998750242, 3.403416211125467, -4.2793023729266855]|48714.0390625000000000|     10.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[5.699493987881743, -5.6903179765918, 1.1729401911287551, -4.491867304888103, -3.962688998750242, 3.403416211125467, -4.2793023729266855]|48714.0390625000000000|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[5.69829634887138, -5.693137662041144, 1.1752770293914787, -5.178005223758526, -3.966625855527089, 3.4058556883525464, -3.551855838383119]|46207.0156250000000000|     10.00000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[5.69829634887138, -5.693137662041144, 1.1752770293914787, -5.178005223758526, -3.966625855527089, 3.4058556883525464, -3.551855838383119]|46207.0156250000000000|      1.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[5.694482871450897, -5.683608678864761, 1.173118492710693, -5.731766064003575, -3.9780048874561205, 3.4150380498260122, -2.7193745291213367]|42374.0546875000000000|     10.00000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[5.694482871450897, -5.683608678864761, 1.173118492710693, -5.731766064003575, -3.9780048874561205, 3.4150380498260122, -2.7193745291213367]|42374.0546875000000000|      1.00000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[5.6952300905057855, -5.679062872392407, 1.1762140305090198, -6.1433448287511885, -3.9800533293796128, 3.429132179297383, -1.808128527889014]|35356.6679687500000000|     10.00000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[5.6952300905057855, -5.679062872392407, 1.1762140305090198, -6.1433448287511885, -3.9800533293796128, 3.429132179297383, -1.808128527889014]|35356.6679687500000000|      1.00000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
