k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.8040767157628803, 0.0598245511071648]                                        |  1.2587058544158936|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[-0.0957865967145318, 0.4959965571520044]                                       |  0.1863335072994232|      5.00000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[-0.0957865967145318, 0.4959965571520044]                                       |  0.1863335072994232|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0957865967145318, 0.4959965571520044]                                       |  0.1863335072994232|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.0538173381066164, 0.3004496795704334]                                       |  0.0249940920621157|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[-0.0538173381066164, 0.3004496795704334]                                       |  0.0249940920621157|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0909991948639488, 0.1039362970030437]                                       |  0.0007347281789407|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[-0.0909991948639488, 0.1039362970030437]                                       |  0.0007347281789407|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[-0.0909991948639488, 0.1039362970030437]                                       |  0.0007347281789407|      0.04000000|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      11|[-0.0909991948639488, 0.1039362970030437]                                       |  0.0007347281789407|      0.00800000|[72, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      12|[-0.0863874688258588, 0.0973993265312118]                                       |  0.0005786618567072|      0.04000000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[-0.0863874688258588, 0.0973993265312118]                                       |  0.0005786618567072|      0.00800000|[85, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      14|[-0.081620104087666, 0.0909749796030766]                                        |  0.0004489118873607|      0.04000000|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[-0.081620104087666, 0.0909749796030766]                                        |  0.0004489118873607|      0.00800000|[97, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[-0.081620104087666, 0.0909749796030766]                                        |  0.0004489118873607|      0.00160000|[103, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[-0.0806189977254448, 0.0897268666067817]                                       |  0.0004258315602783|      0.00800000|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[-0.0806189977254448, 0.0897268666067817]                                       |  0.0004258315602783|      0.00160000|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      19|[-0.0795899343255313, 0.0885017019162366]                                       |  0.0004036579630338|      0.00800000|[121, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[-0.0795899343255313, 0.0885017019162366]                                       |  0.0004036579630338|      0.00160000|[127, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[-0.0785948323511588, 0.0872487964686469]                                       |  0.0003823604783975|      0.00800000|[132, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[-0.0785948323511588, 0.0872487964686469]                                       |  0.0003823604783975|      0.00160000|[138, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[-0.0775618991744162, 0.0860268926048408]                                       |  0.0003619212075137|      0.00800000|[144, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[-0.0775618991744162, 0.0860268926048408]                                       |  0.0003619212075137|      0.00160000|[151, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[-0.0765533347731863, 0.0847847984664713]                                       |  0.0003423100279178|      0.00800000|[157, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[-0.0765533347731863, 0.0847847984664713]                                       |  0.0003423100279178|      0.00160000|[165, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[-0.0755472411567084, 0.0835407021539286]                                       |  0.0003235084004700|      0.00800000|[171, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[-0.0755472411567084, 0.0835407021539286]                                       |  0.0003235084004700|      0.00160000|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[-0.0745216467116577, 0.0823126321093948]                                       |  0.0003054938861169|      0.00800000|[183, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[-0.0745216467116577, 0.0823126321093948]                                       |  0.0003054938861169|      0.00160000|[189, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
