k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[45, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[88, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[131, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[175, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[95.99999809661207, 0.0089001414744922, 102.99999781039429, 106.00000108771117, 18.000003741206587, 71.99999936556186, 150.99999988614871, 17.99999793543989]|9088.7851562500000000|      0.00100000|[204, 14, 0, 14]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       6|[95.99999809661207, 0.0089001414744922, 102.99999781039429, 106.00000108771117, 18.000003741206587, 71.99999936556186, 150.99999988614871, 17.99999793543989]|9088.7851562500000000|      0.00010000|[247, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[96.00000321753339, 0.0088004373437816, 103.00000207346362, 106.00000240636979, 18.000001263345926, 72.0000017389255, 150.9999990516088, 17.99999724207264]|9073.7226562500000000|      0.00100000|[276, 19, 0, 19]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[96.00000321753339, 0.0088004373437816, 103.00000207346362, 106.00000240636979, 18.000001263345926, 72.0000017389255, 150.9999990516088, 17.99999724207264]|9073.7226562500000000|      0.00010000|[319, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[96.00000321753339, 0.0088004373437816, 103.00000207346362, 106.00000240636979, 18.000001263345926, 72.0000017389255, 150.9999990516088, 17.99999724207264]|9073.7226562500000000|      0.00001000|[362, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[96.00000306142813, 0.0088104251426251, 103.00000198220722, 106.00000242479548, 18.000001267044986, 72.00000173845602, 150.99999923575623, 17.999997662684095]|9072.7294921875000000|      0.00010000|[392, 27, 0, 27]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      11|[96.00002214444069, 0.0088238178662644, 103.00003632708528, 105.99998723246938, 17.999973222579452, 72.00001345294513, 151.00002973484285, 18.000076353093785]|9072.2753906250000000|      0.00100000|[436, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      12|[96.00002214444069, 0.0088238178662644, 103.00003632708528, 105.99998723246938, 17.999973222579452, 72.00001345294513, 151.00002973484285, 18.000076353093785]|9072.2753906250000000|      0.00010000|[479, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[96.00002214444069, 0.0088238178662644, 103.00003632708528, 105.99998723246938, 17.999973222579452, 72.00001345294513, 151.00002973484285, 18.000076353093785]|9072.2753906250000000|      0.00001000|[522, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[96.00002214444069, 0.0088238178662644, 103.00003632708528, 105.99998723246938, 17.999973222579452, 72.00001345294513, 151.00002973484285, 18.000076353093785]|9072.2753906250000000|      0.00000100|[565, 39, 0, 39]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[96.00002221032842, 0.0088230430203556, 103.0000364481969, 105.99998745004974, 17.999973698581627, 72.00001342296083, 151.0000296520097, 18.000076667617115]|9072.2714843750000000|      0.00001000|[594, 41, 0, 41]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      16|[96.00002361991346, 0.0088240404954596, 103.00003504603274, 105.99999116860448, 17.999981862272683, 72.00001537277151, 151.00002990200844, 18.000079940885673]|9072.2421875000000000|      0.00010000|[623, 43, 0, 43]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      17|[96.00002361991346, 0.0088240404954596, 103.00003504603274, 105.99999116860448, 17.999981862272683, 72.00001537277151, 151.00002990200844, 18.000079940885673]|9072.2421875000000000|      0.00001000|[666, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[96.00002361991346, 0.0088240404954596, 103.00003504603274, 105.99999116860448, 17.999981862272683, 72.00001537277151, 151.00002990200844, 18.000079940885673]|9072.2421875000000000|      0.00000100|[709, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
