k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.10000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.01000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00100000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00010000|[85, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00001000|[107, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[94.89999974426244, 0.0090099324353048, 90.10000048010113, 112.99999957372663, 19.999999863495688, 73.79999970587514, 139.99999915618133, 20.000000227921767]|18902.9316406250000000|      0.00010000|[128, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[94.89999974426244, 0.0090099324353048, 90.10000048010113, 112.99999957372663, 19.999999863495688, 73.79999970587514, 139.99999915618133, 20.000000227921767]|18902.9316406250000000|      0.00001000|[148, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[94.90000011790057, 0.0090199182054376, 90.10000067859237, 112.99999927525239, 19.999999926293462, 73.79999980304699, 139.9999991771664, 20.000000178147587]|18901.2304687500000000|      0.00010000|[169, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[94.90000011790057, 0.0090199182054376, 90.10000067859237, 112.99999927525239, 19.999999926293462, 73.79999980304699, 139.9999991771664, 20.000000178147587]|18901.2304687500000000|      0.00001000|[191, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[94.89999976486189, 0.0090295226217782, 90.10000219522951, 113.00000122391069, 19.99999936625387, 73.79999950248818, 139.99999898696367, 19.999999132711768]|18900.0957031250000000|      0.00010000|[212, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      11|[94.89999976486189, 0.0090295226217782, 90.10000219522951, 113.00000122391069, 19.99999936625387, 73.79999950248818, 139.99999898696367, 19.999999132711768]|18900.0957031250000000|      0.00001000|[232, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[94.89999888437808, 0.0090372863687958, 90.10000518043445, 113.00000223736672, 19.99999846633519, 73.79999701226842, 140.00000236882113, 19.9999958827224]|18899.5136718750000000|      0.00010000|[253, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
