k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[122, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[240, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[361, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.06250000|[480, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.03125000|[597, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[-0.0244242840513972, -0.018386130041268, -0.0284968975516857, -0.0388967343838354, -0.0536450485245019, -0.0586488342164817, -0.0686469174453716, -0.0732271492771461, -0.0778092953834021, -0.0878675037604594, -0.0950092531065881, -0.1036176663743253, -0.1130871995228536, -0.1185264725385251, -0.1275809249974351, -0.1295933115200444, -0.1383138681402754, -0.1453577863935162, -0.1535343859875979, -0.1610650530435393, -0.1629459669861688, -0.1685044956885892, -0.1792490623100144, -0.1825423362884084, -0.1838206971099866, -0.192202169604446, -0.1940844035809899, -0.1992766184318757, -0.2091842946085862, -0.2049201510654542, -0.2119065926341799, -0.2187732834262607, -0.2178025391375784, -0.2266280146166141, -0.2266444266993604, -0.2286951542816502, -0.2308750357362089, -0.2357270654849292, -0.2422533216105608, -0.2413877484352571, -0.2395220770080347, -0.2444884915198748, -0.2410607151438632, -0.2391022839207335, -0.2461856625494337, -0.2504086918365741, -0.245288868677414, -0.2497369360914944, -0.2525452756156544, -0.2454083353673885, -0.2483690460018704, -0.2485114124288351, -0.2494940824160293, -0.2470200464222349, -0.2442150030245558, -0.2514538591979967, -0.2472069219661926, -0.2437549011442399, -0.2389121908631452, -0.2398687045053702, -0.2379130410759124, -0.2325077847807515, -0.2301849714989386, -0.2325364804191392, -0.227692174378577, -0.2248915385413298, -0.2248839804823404, -0.2231440813746604, -0.2139051670052864, -0.2098256281994262, -0.2141577413084941, -0.2064012421401012, -0.1964412370244355, -0.1952769316564907, -0.1905116898654688, -0.1852158877630732, -0.1789562692248061, -0.1735178721904871, -0.1707137200928399, -0.1683072734218862, -0.158148805925085, -0.1497556374064259, -0.1462541817190094, -0.1424096338734109, -0.1343100685559776, -0.1263328045976406, -0.1172768789700435, -0.1077815997308777, -0.103261033472389, -0.0991433075047512, -0.0959981836126788, -0.0847217520544242, -0.0739171095162612, -0.0619019291468781, -0.0534298511307222, -0.0498452889949109, -0.0413819136076699, -0.0331775388294897, -0.0179600030281982, -0.0166012193595926]| 99.9492034912109375|      0.06250000|[681, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[-0.0490495104909964, -0.0201984339270439, -0.024609849158475, -0.0452930368918776, -0.0554788320179105, -0.0604242483290161, -0.0719330068612688, -0.0785913877679577, -0.0767926259763356, -0.085677653681938, -0.0910125700635459, -0.1022548180731238, -0.1056677616387437, -0.1155793477915538, -0.135618296040432, -0.1331718971628784, -0.13547241257616, -0.1522510103374966, -0.1555238241718478, -0.1545589914111862, -0.1652972129091916, -0.164861715906081, -0.1834838539697752, -0.1813390790822964, -0.1838043628307843, -0.1879801653364979, -0.2016335208733364, -0.1986977819534792, -0.2005697170409747, -0.2065999389904138, -0.2122563296160697, -0.210569988987026, -0.2172733816780073, -0.2261760964296744, -0.2365979190518154, -0.2308732653234952, -0.2224401961235017, -0.2395459186546097, -0.2499441667071294, -0.2360561167976837, -0.2441407480563636, -0.2528669835658121, -0.2349382947144646, -0.2338804253560803, -0.2477768444443993, -0.2477350989396804, -0.2379557556847862, -0.2440883101906116, -0.2565417282667604, -0.2497283831311969, -0.2530536164861676, -0.2560522291256563, -0.2402178655433141, -0.2497853494006214, -0.236955167971715, -0.2531296916541397, -0.2442928223131507, -0.2400619820136031, -0.2424371695962236, -0.2250046078635934, -0.2364988102614652, -0.2374030420401123, -0.2387489492184896, -0.2387081917557811, -0.2256609179664696, -0.2309514949183682, -0.2245984193204772, -0.221586910060568, -0.2100650312342427, -0.203904029447497, -0.2191073427208315, -0.2081189542774786, -0.2012743374332753, -0.2038639642737904, -0.1973634480816759, -0.1846852259614786, -0.1840250900633536, -0.1721883592562405, -0.1761275575105145, -0.1544671085034582, -0.1510559789698768, -0.1469560451385306, -0.1434200956174291, -0.1459175646970763, -0.1335986095732923, -0.1288495071735999, -0.1191004655816399, -0.1087715444600755, -0.0984120372397421, -0.0973143598336558, -0.0959562942160592, -0.0908941425348299, -0.080562465880099, -0.0656316977578071, -0.0576516658969005, -0.0551686404533231, -0.0394659517259059, -0.0355751712721226, -0.0272234355938888, -0.0414586556998396]| 99.8730697631835938|      0.12500000|[802, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | iterate success | actual_k=16
       8|[-0.0490495104909964, -0.0201984339270439, -0.024609849158475, -0.0452930368918776, -0.0554788320179105, -0.0604242483290161, -0.0719330068612688, -0.0785913877679577, -0.0767926259763356, -0.085677653681938, -0.0910125700635459, -0.1022548180731238, -0.1056677616387437, -0.1155793477915538, -0.135618296040432, -0.1331718971628784, -0.13547241257616, -0.1522510103374966, -0.1555238241718478, -0.1545589914111862, -0.1652972129091916, -0.164861715906081, -0.1834838539697752, -0.1813390790822964, -0.1838043628307843, -0.1879801653364979, -0.2016335208733364, -0.1986977819534792, -0.2005697170409747, -0.2065999389904138, -0.2122563296160697, -0.210569988987026, -0.2172733816780073, -0.2261760964296744, -0.2365979190518154, -0.2308732653234952, -0.2224401961235017, -0.2395459186546097, -0.2499441667071294, -0.2360561167976837, -0.2441407480563636, -0.2528669835658121, -0.2349382947144646, -0.2338804253560803, -0.2477768444443993, -0.2477350989396804, -0.2379557556847862, -0.2440883101906116, -0.2565417282667604, -0.2497283831311969, -0.2530536164861676, -0.2560522291256563, -0.2402178655433141, -0.2497853494006214, -0.236955167971715, -0.2531296916541397, -0.2442928223131507, -0.2400619820136031, -0.2424371695962236, -0.2250046078635934, -0.2364988102614652, -0.2374030420401123, -0.2387489492184896, -0.2387081917557811, -0.2256609179664696, -0.2309514949183682, -0.2245984193204772, -0.221586910060568, -0.2100650312342427, -0.203904029447497, -0.2191073427208315, -0.2081189542774786, -0.2012743374332753, -0.2038639642737904, -0.1973634480816759, -0.1846852259614786, -0.1840250900633536, -0.1721883592562405, -0.1761275575105145, -0.1544671085034582, -0.1510559789698768, -0.1469560451385306, -0.1434200956174291, -0.1459175646970763, -0.1335986095732923, -0.1288495071735999, -0.1191004655816399, -0.1087715444600755, -0.0984120372397421, -0.0973143598336558, -0.0959562942160592, -0.0908941425348299, -0.080562465880099, -0.0656316977578071, -0.0576516658969005, -0.0551686404533231, -0.0394659517259059, -0.0355751712721226, -0.0272234355938888, -0.0414586556998396]| 99.8730697631835938|      0.06250000|[923, 368, 0, 23]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[-0.0490495104909964, -0.0201984339270439, -0.024609849158475, -0.0452930368918776, -0.0554788320179105, -0.0604242483290161, -0.0719330068612688, -0.0785913877679577, -0.0767926259763356, -0.085677653681938, -0.0910125700635459, -0.1022548180731238, -0.1056677616387437, -0.1155793477915538, -0.135618296040432, -0.1331718971628784, -0.13547241257616, -0.1522510103374966, -0.1555238241718478, -0.1545589914111862, -0.1652972129091916, -0.164861715906081, -0.1834838539697752, -0.1813390790822964, -0.1838043628307843, -0.1879801653364979, -0.2016335208733364, -0.1986977819534792, -0.2005697170409747, -0.2065999389904138, -0.2122563296160697, -0.210569988987026, -0.2172733816780073, -0.2261760964296744, -0.2365979190518154, -0.2308732653234952, -0.2224401961235017, -0.2395459186546097, -0.2499441667071294, -0.2360561167976837, -0.2441407480563636, -0.2528669835658121, -0.2349382947144646, -0.2338804253560803, -0.2477768444443993, -0.2477350989396804, -0.2379557556847862, -0.2440883101906116, -0.2565417282667604, -0.2497283831311969, -0.2530536164861676, -0.2560522291256563, -0.2402178655433141, -0.2497853494006214, -0.236955167971715, -0.2531296916541397, -0.2442928223131507, -0.2400619820136031, -0.2424371695962236, -0.2250046078635934, -0.2364988102614652, -0.2374030420401123, -0.2387489492184896, -0.2387081917557811, -0.2256609179664696, -0.2309514949183682, -0.2245984193204772, -0.221586910060568, -0.2100650312342427, -0.203904029447497, -0.2191073427208315, -0.2081189542774786, -0.2012743374332753, -0.2038639642737904, -0.1973634480816759, -0.1846852259614786, -0.1840250900633536, -0.1721883592562405, -0.1761275575105145, -0.1544671085034582, -0.1510559789698768, -0.1469560451385306, -0.1434200956174291, -0.1459175646970763, -0.1335986095732923, -0.1288495071735999, -0.1191004655816399, -0.1087715444600755, -0.0984120372397421, -0.0973143598336558, -0.0959562942160592, -0.0908941425348299, -0.080562465880099, -0.0656316977578071, -0.0576516658969005, -0.0551686404533231, -0.0394659517259059, -0.0355751712721226, -0.0272234355938888, -0.0414586556998396]| 99.8730697631835938|      0.03125000|[1045, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.05867522133021, -0.0202896935624926, -0.0260129297192159, -0.0446415015315991, -0.0507965478044996, -0.0588210883371047, -0.0713767801985612, -0.0748520606246754, -0.0795497468705692, -0.0843514296391033, -0.0907117224058298, -0.099250296490524, -0.1082877599466749, -0.1158947537740305, -0.1353988030543901, -0.1350508557789036, -0.1368084975304673, -0.1529435237925372, -0.1553967871119246, -0.1506981488044397, -0.1650262390821786, -0.165219470683878, -0.1767057341622893, -0.1847257422383671, -0.1848073734746686, -0.1870556081899843, -0.2035465918097797, -0.2000402697196545, -0.2006463542835697, -0.2075294166874631, -0.2147231253707868, -0.2120274653551976, -0.2212663076650391, -0.2276732137242445, -0.2317239841731435, -0.2316499737227167, -0.2226915419090921, -0.2339412096643841, -0.2498576218234007, -0.2381538228643842, -0.2445410484041415, -0.2524842145224041, -0.2383087303215616, -0.2331336629502576, -0.2522360171461098, -0.2470521019309808, -0.2357022922042581, -0.2436310044997143, -0.2549984815278839, -0.2498171847222876, -0.253796476324093, -0.2586084799046146, -0.2405979537455759, -0.2413337621153513, -0.231412182317779, -0.2468899409634301, -0.2428471038978473, -0.2409064749076414, -0.2397138649685593, -0.2228708215950134, -0.2383961405134506, -0.239355354950475, -0.2423022786969992, -0.2397421388388256, -0.2266566771379842, -0.2300409494236927, -0.2301104388451467, -0.2221528162116506, -0.209311532168946, -0.2070964875177967, -0.2186920553335436, -0.2084508053163142, -0.2031817993535766, -0.2002685889925036, -0.1937452555854851, -0.1849839478344486, -0.1854688380521693, -0.1744742293690016, -0.1717190910979501, -0.1522033329340802, -0.1487862025640581, -0.1502533784388554, -0.1421413854318235, -0.1515702361317837, -0.1430642890332531, -0.1310098395670347, -0.1205913894549436, -0.1094254303720593, -0.0948284581634675, -0.0907241321552097, -0.0925241342182967, -0.0934738024906718, -0.0833843554353715, -0.0681487439608378, -0.0588908400444102, -0.056365111299878, -0.0435961619166593, -0.033501107370875, -0.0255345106730497, -0.0486506895067304]| 99.8436355590820312|      0.06250000|[1131, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
