k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.964858009719275, 0.0808939664213257]                                         | 82.6875228881835938|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[2.7889199643723512, -0.0142154663364388]                                       | 61.0055122375488281|      1.00000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       5|[2.7889199643723512, -0.0142154663364388]                                       | 61.0055122375488281|      0.20000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.7889199643723512, -0.0142154663364388]                                       | 61.0055122375488281|      0.04000000|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[2.7534294403453794, -0.0326660138700741]                                       | 57.2797012329101562|      0.20000000|[47, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[2.7534294403453794, -0.0326660138700741]                                       | 57.2797012329101562|      0.04000000|[54, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[2.7178870632607324, -0.0510164752041319]                                       | 53.7413444519042969|      0.20000000|[59, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[2.7178870632607324, -0.0510164752041319]                                       | 53.7413444519042969|      0.04000000|[65, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[2.6820440423568597, -0.0687725404350483]                                       | 50.3831405639648438|      0.20000000|[71, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[2.6820440423568597, -0.0687725404350483]                                       | 50.3831405639648438|      0.04000000|[77, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.6458302654630756, -0.0857596638845096]                                       | 47.1991119384765625|      0.20000000|[82, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[2.6458302654630756, -0.0857596638845096]                                       | 47.1991119384765625|      0.04000000|[89, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[2.609788125267857, -0.1031079816746647]                                        | 44.1822662353515625|      0.20000000|[94, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[2.431616387640744, -0.1939640871983729]                                        | 31.4042377471923828|      1.00000000|[102, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      17|[2.431616387640744, -0.1939640871983729]                                        | 31.4042377471923828|      0.20000000|[109, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[2.431616387640744, -0.1939640871983729]                                        | 31.4042377471923828|      0.04000000|[115, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[2.3952834528491938, -0.2106948328312772]                                       | 29.2650089263916016|      0.20000000|[120, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[2.2156525949962624, -0.2986309170460065]                                       | 20.3585357666015625|      1.00000000|[126, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[2.2156525949962624, -0.2986309170460065]                                       | 20.3585357666015625|      0.20000000|[133, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      22|[2.2156525949962624, -0.2986309170460065]                                       | 20.3585357666015625|      0.04000000|[139, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[2.1790937653909657, -0.3148621208796996]                                       | 18.8953800201416016|      0.20000000|[144, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[2.1790937653909657, -0.3148621208796996]                                       | 18.8953800201416016|      0.04000000|[151, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[2.142005515104006, -0.3298441664894231]                                        | 17.5265350341796875|      0.20000000|[156, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.9596928826669284, -0.4120761800477881]                                       | 11.9528541564941406|      1.00000000|[162, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.9596928826669284, -0.4120761800477881]                                       | 11.9528541564941406|      0.20000000|[168, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.9596928826669284, -0.4120761800477881]                                       | 11.9528541564941406|      0.04000000|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.9219910029476195, -0.4254391237964822]                                       | 11.0587482452392578|      0.20000000|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.7304832102265906, -0.4830999018619873]                                       |  7.4804105758666992|      1.00000000|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.7304832102265906, -0.4830999018619873]                                       |  7.4804105758666992|      0.20000000|[193, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.7304832102265906, -0.4830999018619873]                                       |  7.4804105758666992|      0.04000000|[200, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.6923175177275547, -0.495074037157241]                                        |  6.9180030822753906|      0.20000000|[206, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[1.6923175177275547, -0.495074037157241]                                        |  6.9180030822753906|      0.04000000|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.6540418877958636, -0.5066919609533515]                                       |  6.3994593620300293|      0.20000000|[217, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[1.4647677894282374, -0.5713086436840689]                                       |  4.3699717521667480|      1.00000000|[222, 83, 0, 83]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.4647677894282374, -0.5713086436840689]                                       |  4.3699717521667480|      0.20000000|[229, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.4647677894282374, -0.5713086436840689]                                       |  4.3699717521667480|      0.04000000|[235, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.425742898803611, -0.5800869072786496]                                        |  4.0570430755615234|      0.20000000|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[1.425742898803611, -0.5800869072786496]                                        |  4.0570430755615234|      0.04000000|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.3870237303845825, -0.5901281221921406]                                       |  3.7697992324829102|      0.20000000|[253, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[1.3870237303845825, -0.5901281221921406]                                       |  3.7697992324829102|      0.04000000|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.348079622088767, -0.5992580964004169]                                        |  3.5060968399047852|      0.20000000|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.348079622088767, -0.5992580964004169]                                        |  3.5060968399047852|      0.04000000|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.3091736032797203, -0.6085490436303884]                                       |  3.2641251087188721|      0.20000000|[278, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.3091736032797203, -0.6085490436303884]                                       |  3.2641251087188721|      0.04000000|[285, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.2700415929944777, -0.6168367315489621]                                       |  3.0419332981109619|      0.20000000|[291, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[1.2700415929944777, -0.6168367315489621]                                       |  3.0419332981109619|      0.04000000|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.2306262415023839, -0.6236506927137105]                                       |  2.8378896713256836|      0.20000000|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[1.2306262415023839, -0.6236506927137105]                                       |  2.8378896713256836|      0.04000000|[310, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.1913385172653712, -0.6311656593986965]                                       |  2.6503605842590332|      0.20000000|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.1913385172653712, -0.6311656593986965]                                       |  2.6503605842590332|      0.04000000|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.1520107913605164, -0.6384683969095624]                                       |  2.4779560565948486|      0.20000000|[329, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[1.1520107913605164, -0.6384683969095624]                                       |  2.4779560565948486|      0.04000000|[336, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.1124155903873187, -0.6441446685637453]                                       |  2.3193645477294922|      0.20000000|[341, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[1.1124155903873187, -0.6441446685637453]                                       |  2.3193645477294922|      0.04000000|[348, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.0727958095891175, -0.6496467563040932]                                       |  2.1732857227325439|      0.20000000|[353, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[1.0727958095891175, -0.6496467563040932]                                       |  2.1732857227325439|      0.04000000|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.0332608542844768, -0.655728475556087]                                        |  2.0385694503784180|      0.20000000|[364, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[1.0332608542844768, -0.655728475556087]                                        |  2.0385694503784180|      0.04000000|[372, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.9936983923737476, -0.6616286117885906]                                       |  1.9142452478408813|      0.20000000|[377, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
