k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5833154884241896, 0.0909488365263327]                                        |  0.5794726610183716|     10.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.5833154884241896, 0.0909488365263327]                                        |  0.5794726610183716|      1.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.5833154884241896, 0.0909488365263327]                                        |  0.5794726610183716|      0.10000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.5017075323917487, 0.0331548791241337]                                        |  0.3505723476409912|      1.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[0.5017075323917487, 0.0331548791241337]                                        |  0.3505723476409912|      0.10000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.4206738803212879, -0.0254415988598162]                                       |  0.1881567537784576|      1.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.4206738803212879, -0.0254415988598162]                                       |  0.1881567537784576|      0.10000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.3360905174992281, -0.0787862774483295]                                       |  0.0847046822309494|      1.00000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       9|[0.3360905174992281, -0.0787862774483295]                                       |  0.0847046822309494|      0.10000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.2476997910679185, -0.1255524990291391]                                       |  0.0326061882078648|      1.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
