k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.191827960759962, 38.52043889132122, 41.79652883237502, 39.17014625944666]   |810.4331054687500000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       2|[23.28871609809245, 37.98734659320099, 42.1095730251568, 39.36190861183701]     |721.3502197265625000|      1.23456790|[22, 8, 0, 4]                                                              |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       3|[22.293215309423157, 37.389923155945816, 42.46780484454765, 39.58074938205973]  |631.2946166992187500|      1.37174211|[33, 12, 0, 6]                                                             |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       4|[21.139833064956946, 36.763919322396724, 42.80814822679305, 39.789726423508334] |541.2992553710937500|      1.52415790|[44, 16, 0, 8]                                                             |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       5|[19.85745177883676, 36.051059904218775, 43.1556789400325, 40.01245810697723]    |452.7184753417968750|      1.69350878|[55, 20, 0, 10]                                                            |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       6|[18.420699467595977, 35.315400222399866, 43.574471580551226, 40.307639989433035]|367.0884399414062500|      1.88167642|[65, 24, 0, 12]                                                            |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       7|[16.822727368072353, 34.46298936983563, 44.03111866910071, 40.5358077031136]    |286.1428222656250000|      2.09075158|[75, 28, 0, 14]                                                            |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       8|[14.974551682124986, 33.6243533249721, 44.44976407399506, 40.81314219023419]    |211.5000762939453125|      2.32305731|[85, 32, 0, 16]                                                            |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
       9|[12.90485359137492, 32.75143924196441, 44.957460755592, 41.118445602730866]     |145.1940765380859375|      2.58117479|[96, 36, 0, 18]                                                            |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
      10|[10.509977471932842, 31.90323669955516, 45.31690426427218, 41.39841790318195]   | 88.8921737670898438|      2.86797199|[106, 40, 0, 20]                                                           |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
      11|[7.800897379377329, 31.121581194623896, 45.67406042706609, 41.78260866189201]   | 44.6081237792968750|      3.18663555|[116, 44, 0, 22]                                                           |  | trying quadratic partial model with 7 points | iterate success | actual_k=2
