k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.12500000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.06250000|[86, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.0009987026052117, 0.0081242765535062, 0.0089018731379768, -0.0102275316565053, 0.0595525694618719, -0.0013033684758594, 0.0078798143929091, -0.0059156321709201, -0.0031795434728562]|707523.9375000000000000|      0.12500000|[108, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[0.0009987026052117, 0.0081242765535062, 0.0089018731379768, -0.0102275316565053, 0.0595525694618719, -0.0013033684758594, 0.0078798143929091, -0.0059156321709201, -0.0031795434728562]|707523.9375000000000000|      0.06250000|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.002961925198841, 0.0156723448988764, -0.0006328070006203, -0.015730947300272, 0.1066580647796304, 0.0266621298617172, -0.0055749474978297, -0.0084515288480791, 0.0197100656689333]|578975.9375000000000000|      0.12500000|[150, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[-0.002961925198841, 0.0156723448988764, -0.0006328070006203, -0.015730947300272, 0.1066580647796304, 0.0266621298617172, -0.0055749474978297, -0.0084515288480791, 0.0197100656689333]|578975.9375000000000000|      0.06250000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.0015767207477728, 0.0202684993234511, 0.0196958611774797, -0.0181220303486156, 0.1644399386871207, 0.0280452770319939, -0.0056874824782476, -0.0193727380396264, 0.0217815439844673]|444017.6562500000000000|      0.12500000|[193, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.0028759046207778, -0.0086146311871181, 0.0169381487509061, -0.0042124685663527, 0.2808809253020415, 0.0031897159727428, 0.0108916878806475, -0.008562307659565, 0.023131150674118]|244325.0312500000000000|      0.25000000|[214, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      11|[0.0028759046207778, -0.0086146311871181, 0.0169381487509061, -0.0042124685663527, 0.2808809253020415, 0.0031897159727428, 0.0108916878806475, -0.008562307659565, 0.023131150674118]|244325.0312500000000000|      0.12500000|[237, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.0028759046207778, -0.0086146311871181, 0.0169381487509061, -0.0042124685663527, 0.2808809253020415, 0.0031897159727428, 0.0108916878806475, -0.008562307659565, 0.023131150674118]|244325.0312500000000000|      0.06250000|[258, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.0028759046207778, -0.0086146311871181, 0.0169381487509061, -0.0042124685663527, 0.2808809253020415, 0.0031897159727428, 0.0108916878806475, -0.008562307659565, 0.023131150674118]|244325.0312500000000000|      0.03125000|[279, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.0059595042028357, -0.012421561214162, 0.0134546035335839, -0.0031328848782782, 0.3105096685625893, 0.0055917475814941, 0.0077998377970365, -0.0147358103322245, 0.025951922541583]|206711.9843750000000000|      0.06250000|[301, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
