k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.12500000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.06250000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0015175052922395, 0.0083194393630284, 0.0094958214953591, -0.0090468225580095, 0.0595959993463459, -0.0007986970346326, 0.0087337010396529, -0.0054133356427512, -0.0021944681431218]|707355.4375000000000000|      0.12500000|[135, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.0015175052922395, 0.0083194393630284, 0.0094958214953591, -0.0090468225580095, 0.0595959993463459, -0.0007986970346326, 0.0087337010396529, -0.0054133356427512, -0.0021944681431218]|707355.4375000000000000|      0.06250000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0046176169193818, 0.0103434894840754, 0.0054265886986078, -0.0174139800378213, 0.1133044780560623, 0.0177735413659686, -0.0125896304149071, -0.0150768446259261, -0.0027851643426077]|560826.5000000000000000|      0.12500000|[188, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-0.0046176169193818, 0.0103434894840754, 0.0054265886986078, -0.0174139800378213, 0.1133044780560623, 0.0177735413659686, -0.0125896304149071, -0.0150768446259261, -0.0027851643426077]|560826.5000000000000000|      0.06250000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.0050840024609288, 0.0111421908629671, 0.0041512213658935, -0.0135814900976918, 0.175629259418141, 0.0180660150427038, -0.0135479493576137, -0.0168567548680067, -0.0020573928735789]|419972.1250000000000000|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[-0.0050840024609288, 0.0111421908629671, 0.0041512213658935, -0.0135814900976918, 0.175629259418141, 0.0180660150427038, -0.0135479493576137, -0.0168567548680067, -0.0020573928735789]|419972.1250000000000000|      0.06250000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[-0.0050840024609288, 0.0111421908629671, 0.0041512213658935, -0.0135814900976918, 0.175629259418141, 0.0180660150427038, -0.0135479493576137, -0.0168567548680067, -0.0020573928735789]|419972.1250000000000000|      0.03125000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-0.0051662103586248, 0.0102308721055819, 0.0036813973696109, -0.0148311124600126, 0.2065269849908827, 0.0192544908347728, -0.0108811641034939, -0.0192376517900988, 0.0001966291596075]|361161.2500000000000000|      0.06250000|[323, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[-0.0051662103586248, 0.0102308721055819, 0.0036813973696109, -0.0148311124600126, 0.2065269849908827, 0.0192544908347728, -0.0108811641034939, -0.0192376517900988, 0.0001966291596075]|361161.2500000000000000|      0.03125000|[349, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.0020573110083765, 0.0065702615469259, 0.0004833167427242, -0.0133527203101572, 0.2360883572911676, 0.0207051423540799, -0.0140451467822397, -0.0261617457591858, 0.0028707320619636]|310543.0000000000000000|      0.06250000|[376, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[-0.0020573110083765, 0.0065702615469259, 0.0004833167427242, -0.0133527203101572, 0.2360883572911676, 0.0207051423540799, -0.0140451467822397, -0.0261617457591858, 0.0028707320619636]|310543.0000000000000000|      0.03125000|[403, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-0.0005906314158651, 0.0083976833844768, -0.0019445824071127, -0.0166842252549065, 0.2660268746326237, 0.0154833660492702, -0.0172805172610109, -0.0253374980167073, 0.007269537134237]|265082.0000000000000000|      0.06250000|[429, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[-0.0005906314158651, 0.0083976833844768, -0.0019445824071127, -0.0166842252549065, 0.2660268746326237, 0.0154833660492702, -0.0172805172610109, -0.0253374980167073, 0.007269537134237]|265082.0000000000000000|      0.03125000|[457, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[-0.0011503678409797, 0.0129980848248635, 0.0093235962511055, -0.0162580974158889, 0.293272198628887, 0.0217130997401804, -0.0104430277646623, -0.0253023263032028, 0.0075191474902906]|228719.7656250000000000|      0.06250000|[484, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[-0.0011503678409797, 0.0129980848248635, 0.0093235962511055, -0.0162580974158889, 0.293272198628887, 0.0217130997401804, -0.0104430277646623, -0.0253023263032028, 0.0075191474902906]|228719.7656250000000000|      0.03125000|[511, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[0.0105425268697727, 0.0202255118517741, 0.0090460132997543, -0.0086445178949656, 0.3193821874728047, 0.0215592183100821, -0.0082268958981205, -0.0308173661866705, 0.0039868303828582]|196563.8281250000000000|      0.06250000|[537, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[0.0105425268697727, 0.0202255118517741, 0.0090460132997543, -0.0086445178949656, 0.3193821874728047, 0.0215592183100821, -0.0082268958981205, -0.0308173661866705, 0.0039868303828582]|196563.8281250000000000|      0.03125000|[564, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[0.0054435528426625, 0.0205263673073366, 0.010489341807297, 0.0006102712205692, 0.339840937535786, 0.0127343100994759, -0.0031072736074678, -0.0463338113230495, 0.0139531772550895]|173230.5312500000000000|      0.06250000|[590, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[0.0054435528426625, 0.0205263673073366, 0.010489341807297, 0.0006102712205692, 0.339840937535786, 0.0127343100994759, -0.0031072736074678, -0.0463338113230495, 0.0139531772550895]|173230.5312500000000000|      0.03125000|[616, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[-0.0081007470802835, 0.0215902124965561, 0.0178464700334236, -0.0003217617427398, 0.365819396757563, 0.0143558194325323, -0.0002386282836119, -0.0448736076671421, 0.0209614363159954]|147889.7656250000000000|      0.06250000|[642, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[-0.0081007470802835, 0.0215902124965561, 0.0178464700334236, -0.0003217617427398, 0.365819396757563, 0.0143558194325323, -0.0002386282836119, -0.0448736076671421, 0.0209614363159954]|147889.7656250000000000|      0.03125000|[669, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[-0.0119404590308513, 0.0224143016820855, 0.0185552339329646, 0.0015864043286354, 0.3963039373470638, 0.0142131928545555, -0.0040670756813608, -0.0414371621188425, 0.022058167984315]|121885.1875000000000000|      0.06250000|[695, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[-0.0119404590308513, 0.0224143016820855, 0.0185552339329646, 0.0015864043286354, 0.3963039373470638, 0.0142131928545555, -0.0040670756813608, -0.0414371621188425, 0.022058167984315]|121885.1875000000000000|      0.03125000|[721, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[-0.0142949457570876, 0.0339754389827825, 0.0193367709553915, 0.004789043850736, 0.4221772332047034, 0.0125816513694473, -0.0115544535105586, -0.0492868717567631, 0.028118131864823]|102469.8437500000000000|      0.06250000|[747, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[-0.0142949457570876, 0.0339754389827825, 0.0193367709553915, 0.004789043850736, 0.4221772332047034, 0.0125816513694473, -0.0115544535105586, -0.0492868717567631, 0.028118131864823]|102469.8437500000000000|      0.03125000|[774, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[-0.0150774550745605, 0.034453890072428, 0.0190427375233284, 0.0037859077775285, 0.4533498739915353, 0.0113839395045602, -0.0116703588516598, -0.0504714266801027, 0.0283275938701936]|82293.1484375000000000|      0.06250000|[801, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[-0.0150774550745605, 0.034453890072428, 0.0190427375233284, 0.0037859077775285, 0.4533498739915353, 0.0113839395045602, -0.0116703588516598, -0.0504714266801027, 0.0283275938701936]|82293.1484375000000000|      0.03125000|[827, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[-0.0150774550745605, 0.034453890072428, 0.0190427375233284, 0.0037859077775285, 0.4533498739915353, 0.0113839395045602, -0.0116703588516598, -0.0504714266801027, 0.0283275938701936]|82293.1484375000000000|      0.01562500|[853, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[-0.0157653302788873, 0.033342361521263, 0.0185529569205139, 0.003263216820865, 0.468849463510994, 0.011094645501745, -0.0112510417297936, -0.0515269912300815, 0.0288824420012192]|73445.1796875000000000|      0.03125000|[879, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      34|[-0.0170758619552955, 0.0275203795406547, 0.0119002988909863, 0.0051966126626428, 0.4954935419417233, 0.0059155795770185, -0.0168421484710076, -0.0557927598033058, 0.0185496418571979]|59960.8515625000000000|      0.06250000|[905, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      35|[-0.0170758619552955, 0.0275203795406547, 0.0119002988909863, 0.0051966126626428, 0.4954935419417233, 0.0059155795770185, -0.0168421484710076, -0.0557927598033058, 0.0185496418571979]|59960.8515625000000000|      0.03125000|[931, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[-0.0185714767825043, 0.027547014392643, 0.010765122588262, 0.005292008541453, 0.5266020920870919, 0.0056427151767735, -0.0189258067809245, -0.0552176736822851, 0.0192834661784276]|46715.4257812500000000|      0.06250000|[958, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      37|[-0.0185714767825043, 0.027547014392643, 0.010765122588262, 0.005292008541453, 0.5266020920870919, 0.0056427151767735, -0.0189258067809245, -0.0552176736822851, 0.0192834661784276]|46715.4257812500000000|      0.03125000|[984, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
