k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.20000000|[426, 52, 0, 4]                                                            |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 322 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.04000000|[854, 104, 0, 8]                                                           |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 221 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 324 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[-0.0354228529864686, -0.015693686191934, -0.0296939957622939, -0.0417065931159328, -0.0457267170197629, -0.0588516333281782, -0.0663488461464218, -0.074055332244623, -0.0833434004204825, -0.0891173654721093, -0.1023419865383566, -0.1024141167708287, -0.1100731300212976, -0.1147648474252825, -0.122296588426169, -0.1342259133112613, -0.141743938452436, -0.1463604536762847, -0.1531187319547087, -0.1605640332247445, -0.1660371137363326, -0.1690240608390872, -0.1783627112724499, -0.1798437821265514, -0.1884889558805391, -0.190616324444816, -0.1947497682809657, -0.2023857109237796, -0.2000106921875488, -0.2090940505812713, -0.2131528017606827, -0.2188769060340859, -0.2199536448682091, -0.2198574665520693, -0.2277831968071969, -0.2294855279041376, -0.2291457451271761, -0.2343125044383877, -0.2363396065195189, -0.2378789505320721, -0.2411638117998542, -0.2402262055779968, -0.2429696195404542, -0.2427632548651743, -0.2469656767299849, -0.2480528701700317, -0.2478259849173539, -0.249851831352291, -0.2492595348699146, -0.249374688119339, -0.2497511737220444, -0.2482839964721674, -0.2534552852131399, -0.2500489563425276, -0.2457064582066849, -0.242748089896647, -0.2492439911627544, -0.2418240197885031, -0.2412650604508883, -0.2417092360820851, -0.2391916594480999, -0.2377015152970027, -0.2379848876313902, -0.2345017632974352, -0.2323262587570732, -0.2239019003119984, -0.2237731352252568, -0.2212672551136219, -0.2182829002841152, -0.2113693188668221, -0.2071200818857497, -0.2082479578584006, -0.2030435808540285, -0.1978794833775712, -0.1908244733393462, -0.1860949574086387, -0.1788664143004955, -0.1780105120089007, -0.1705064582946346, -0.1637847136866647, -0.1588234357068411, -0.1555342714606298, -0.1489340205712836, -0.1388650634290644, -0.1322914126094629, -0.1279988913428136, -0.1196694331377971, -0.1106792598568232, -0.103883430217657, -0.1014074928249393, -0.0911371596438607, -0.080021254082508, -0.0741828690418563, -0.0663487060809307, -0.0565831577439143, -0.0453651130982689, -0.0350029827522812, -0.0281474031970632, -0.0185097174712161, -0.0323686148477536]| 99.9002304077148438|      0.20000000|[1283, 156, 0, 12]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 222 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 326 points | iterate success | actual_k=13
       4|[-0.0354228529864686, -0.015693686191934, -0.0296939957622939, -0.0417065931159328, -0.0457267170197629, -0.0588516333281782, -0.0663488461464218, -0.074055332244623, -0.0833434004204825, -0.0891173654721093, -0.1023419865383566, -0.1024141167708287, -0.1100731300212976, -0.1147648474252825, -0.122296588426169, -0.1342259133112613, -0.141743938452436, -0.1463604536762847, -0.1531187319547087, -0.1605640332247445, -0.1660371137363326, -0.1690240608390872, -0.1783627112724499, -0.1798437821265514, -0.1884889558805391, -0.190616324444816, -0.1947497682809657, -0.2023857109237796, -0.2000106921875488, -0.2090940505812713, -0.2131528017606827, -0.2188769060340859, -0.2199536448682091, -0.2198574665520693, -0.2277831968071969, -0.2294855279041376, -0.2291457451271761, -0.2343125044383877, -0.2363396065195189, -0.2378789505320721, -0.2411638117998542, -0.2402262055779968, -0.2429696195404542, -0.2427632548651743, -0.2469656767299849, -0.2480528701700317, -0.2478259849173539, -0.249851831352291, -0.2492595348699146, -0.249374688119339, -0.2497511737220444, -0.2482839964721674, -0.2534552852131399, -0.2500489563425276, -0.2457064582066849, -0.242748089896647, -0.2492439911627544, -0.2418240197885031, -0.2412650604508883, -0.2417092360820851, -0.2391916594480999, -0.2377015152970027, -0.2379848876313902, -0.2345017632974352, -0.2323262587570732, -0.2239019003119984, -0.2237731352252568, -0.2212672551136219, -0.2182829002841152, -0.2113693188668221, -0.2071200818857497, -0.2082479578584006, -0.2030435808540285, -0.1978794833775712, -0.1908244733393462, -0.1860949574086387, -0.1788664143004955, -0.1780105120089007, -0.1705064582946346, -0.1637847136866647, -0.1588234357068411, -0.1555342714606298, -0.1489340205712836, -0.1388650634290644, -0.1322914126094629, -0.1279988913428136, -0.1196694331377971, -0.1106792598568232, -0.103883430217657, -0.1014074928249393, -0.0911371596438607, -0.080021254082508, -0.0741828690418563, -0.0663487060809307, -0.0565831577439143, -0.0453651130982689, -0.0350029827522812, -0.0281474031970632, -0.0185097174712161, -0.0323686148477536]| 99.9002304077148438|      0.04000000|[1710, 208, 0, 16]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 220 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 324 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[-0.0572816539616731, -0.0203139357687737, -0.0276119415715942, -0.0425974324658675, -0.0464996264931791, -0.0546193773789962, -0.0711572948678478, -0.0724633833038778, -0.0813496239849416, -0.0900080708277262, -0.0974562117442619, -0.101274531158907, -0.1107902996440264, -0.116118725156605, -0.1250877516732175, -0.1299697543346175, -0.1399569022842551, -0.1453494306024658, -0.15504553274618, -0.1608374997663445, -0.1687841618686313, -0.1681853495925053, -0.1755555841562308, -0.1769711048995757, -0.1895930364177784, -0.1899973523274462, -0.1985065204087024, -0.2030468726056336, -0.2039988814161488, -0.2101984819199011, -0.2140666869621436, -0.2167013902401547, -0.2191351868779356, -0.2192340480973315, -0.2282163069977596, -0.2296509419907343, -0.2282832729064743, -0.2333105590080489, -0.2360800222663243, -0.2370462728028853, -0.2403895720881538, -0.2408299414751714, -0.241519535379466, -0.2467141815343909, -0.2476445961095088, -0.2505989294951119, -0.2493392481791221, -0.2499280915096417, -0.2497588773835984, -0.2504425103963832, -0.2490860037734709, -0.2451696620400376, -0.2510619848919138, -0.2506854274481959, -0.2447067877418027, -0.2432270395780662, -0.2481112335360376, -0.2408467755474373, -0.2448958896922498, -0.2401847839949534, -0.2381789460058758, -0.2381420693435507, -0.2351847155352569, -0.2329304180253011, -0.2317475235552796, -0.2235547032775066, -0.2237429797492815, -0.2197132635358468, -0.217350385615924, -0.2125912335864492, -0.2106862635482238, -0.2066993126242101, -0.2032648274885639, -0.1989506841464782, -0.1912352243388473, -0.1919639210109418, -0.1821073947462121, -0.1787856142786619, -0.1735815488607849, -0.1645803001361682, -0.1577482019730891, -0.1565184365437914, -0.1469111848483278, -0.1412711402673052, -0.1323518764605841, -0.1287292183863068, -0.118409997049099, -0.108398395736596, -0.1073795744745104, -0.1027721612122727, -0.0911589263740578, -0.0817642574670015, -0.0699987688148681, -0.0713083264869619, -0.0550420771836349, -0.0483605628044504, -0.0336489799057129, -0.0309197102718425, -0.0251697151972512, -0.0572910997097457]| 99.8214797973632812|      0.20000000|[2132, 260, 0, 20]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 218 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 320 points | iterate success | actual_k=13
       6|[-0.0572816539616731, -0.0203139357687737, -0.0276119415715942, -0.0425974324658675, -0.0464996264931791, -0.0546193773789962, -0.0711572948678478, -0.0724633833038778, -0.0813496239849416, -0.0900080708277262, -0.0974562117442619, -0.101274531158907, -0.1107902996440264, -0.116118725156605, -0.1250877516732175, -0.1299697543346175, -0.1399569022842551, -0.1453494306024658, -0.15504553274618, -0.1608374997663445, -0.1687841618686313, -0.1681853495925053, -0.1755555841562308, -0.1769711048995757, -0.1895930364177784, -0.1899973523274462, -0.1985065204087024, -0.2030468726056336, -0.2039988814161488, -0.2101984819199011, -0.2140666869621436, -0.2167013902401547, -0.2191351868779356, -0.2192340480973315, -0.2282163069977596, -0.2296509419907343, -0.2282832729064743, -0.2333105590080489, -0.2360800222663243, -0.2370462728028853, -0.2403895720881538, -0.2408299414751714, -0.241519535379466, -0.2467141815343909, -0.2476445961095088, -0.2505989294951119, -0.2493392481791221, -0.2499280915096417, -0.2497588773835984, -0.2504425103963832, -0.2490860037734709, -0.2451696620400376, -0.2510619848919138, -0.2506854274481959, -0.2447067877418027, -0.2432270395780662, -0.2481112335360376, -0.2408467755474373, -0.2448958896922498, -0.2401847839949534, -0.2381789460058758, -0.2381420693435507, -0.2351847155352569, -0.2329304180253011, -0.2317475235552796, -0.2235547032775066, -0.2237429797492815, -0.2197132635358468, -0.217350385615924, -0.2125912335864492, -0.2106862635482238, -0.2066993126242101, -0.2032648274885639, -0.1989506841464782, -0.1912352243388473, -0.1919639210109418, -0.1821073947462121, -0.1787856142786619, -0.1735815488607849, -0.1645803001361682, -0.1577482019730891, -0.1565184365437914, -0.1469111848483278, -0.1412711402673052, -0.1323518764605841, -0.1287292183863068, -0.118409997049099, -0.108398395736596, -0.1073795744745104, -0.1027721612122727, -0.0911589263740578, -0.0817642574670015, -0.0699987688148681, -0.0713083264869619, -0.0550420771836349, -0.0483605628044504, -0.0336489799057129, -0.0309197102718425, -0.0251697151972512, -0.0572910997097457]| 99.8214797973632812|      0.04000000|[2558, 312, 0, 24]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 220 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 323 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.0832813580830364, -0.0253705179909686, -0.0283594352776539, -0.0403610103057081, -0.0475494087055083, -0.0573489016709478, -0.0699082197300433, -0.0742098795558649, -0.0807998559009427, -0.0897575349176473, -0.0977997566098546, -0.1045236308422989, -0.1097283773062009, -0.1155149783595592, -0.1237616500723996, -0.1311506233481582, -0.1394679370964374, -0.1469452711270156, -0.1549218025890212, -0.1616025836713511, -0.1670339128262368, -0.1710206166732862, -0.1740136860062816, -0.1793348756923147, -0.187548926241692, -0.1903260300327495, -0.1986838578675734, -0.2041564825546414, -0.2026051100402451, -0.2101142442136997, -0.2155898789702769, -0.2151511021628802, -0.2185344457230073, -0.2196985931092166, -0.2292059304188106, -0.2294620504224552, -0.2301108262329296, -0.2324396164159519, -0.2385294193957914, -0.2367790139050716, -0.2377458430332339, -0.2388628527211858, -0.2412035428238524, -0.2473002656705216, -0.2479610999866064, -0.2513230457625411, -0.2518173688700874, -0.2503696850240095, -0.2494919998622951, -0.2514599674494247, -0.2491449077716668, -0.2484001157370183, -0.2492208610700663, -0.2519424514822837, -0.2447971106466626, -0.2429775385489751, -0.2468508107616434, -0.239486646817703, -0.2438773642435647, -0.2432574271824435, -0.2372820339712365, -0.2377427465159207, -0.234354244036781, -0.2351562078137449, -0.2296013529856934, -0.2237538938586103, -0.2236175998646868, -0.2202286724919261, -0.217952323620573, -0.2118451910995446, -0.2106960936498347, -0.206175727980965, -0.2065993384152564, -0.1971116511686019, -0.1933774398756604, -0.1925962788529048, -0.181220756564977, -0.1772894707699405, -0.1733229443091505, -0.1646011109573165, -0.1587950344487121, -0.1567617917116454, -0.1478373714238647, -0.142220828548897, -0.1333879932474275, -0.1293726918570394, -0.1200460080731021, -0.1102502347389856, -0.1069721805682912, -0.1004868735724546, -0.0889343499427969, -0.0808721846529495, -0.0702694210736758, -0.0701914104683138, -0.0550153565482581, -0.0456091978426483, -0.0359777172171519, -0.0282948312069679, -0.0320663718033102, -0.0826508344876565]| 99.7408676147460938|      0.20000000|[2986, 364, 0, 28]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 220 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 325 points | iterate success | actual_k=13
       8|[-0.0832813580830364, -0.0253705179909686, -0.0283594352776539, -0.0403610103057081, -0.0475494087055083, -0.0573489016709478, -0.0699082197300433, -0.0742098795558649, -0.0807998559009427, -0.0897575349176473, -0.0977997566098546, -0.1045236308422989, -0.1097283773062009, -0.1155149783595592, -0.1237616500723996, -0.1311506233481582, -0.1394679370964374, -0.1469452711270156, -0.1549218025890212, -0.1616025836713511, -0.1670339128262368, -0.1710206166732862, -0.1740136860062816, -0.1793348756923147, -0.187548926241692, -0.1903260300327495, -0.1986838578675734, -0.2041564825546414, -0.2026051100402451, -0.2101142442136997, -0.2155898789702769, -0.2151511021628802, -0.2185344457230073, -0.2196985931092166, -0.2292059304188106, -0.2294620504224552, -0.2301108262329296, -0.2324396164159519, -0.2385294193957914, -0.2367790139050716, -0.2377458430332339, -0.2388628527211858, -0.2412035428238524, -0.2473002656705216, -0.2479610999866064, -0.2513230457625411, -0.2518173688700874, -0.2503696850240095, -0.2494919998622951, -0.2514599674494247, -0.2491449077716668, -0.2484001157370183, -0.2492208610700663, -0.2519424514822837, -0.2447971106466626, -0.2429775385489751, -0.2468508107616434, -0.239486646817703, -0.2438773642435647, -0.2432574271824435, -0.2372820339712365, -0.2377427465159207, -0.234354244036781, -0.2351562078137449, -0.2296013529856934, -0.2237538938586103, -0.2236175998646868, -0.2202286724919261, -0.217952323620573, -0.2118451910995446, -0.2106960936498347, -0.206175727980965, -0.2065993384152564, -0.1971116511686019, -0.1933774398756604, -0.1925962788529048, -0.181220756564977, -0.1772894707699405, -0.1733229443091505, -0.1646011109573165, -0.1587950344487121, -0.1567617917116454, -0.1478373714238647, -0.142220828548897, -0.1333879932474275, -0.1293726918570394, -0.1200460080731021, -0.1102502347389856, -0.1069721805682912, -0.1004868735724546, -0.0889343499427969, -0.0808721846529495, -0.0702694210736758, -0.0701914104683138, -0.0550153565482581, -0.0456091978426483, -0.0359777172171519, -0.0282948312069679, -0.0320663718033102, -0.0826508344876565]| 99.7408676147460938|      0.04000000|[3412, 416, 0, 32]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 324 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.1063167379288992, -0.031965290480652, -0.0281258741010762, -0.0409954579542462, -0.0461396267367242, -0.0585406246747147, -0.0709113691463717, -0.0732225456384707, -0.0843753618417676, -0.0909370037676056, -0.099689845725475, -0.1036709454480358, -0.1104278392716829, -0.1166334537499571, -0.122765933206985, -0.1331468828329334, -0.1369668145606969, -0.144536860717498, -0.1520180801009655, -0.163404372023201, -0.1647010688856333, -0.1719209735006909, -0.1751235395859431, -0.1815391658428832, -0.1841242396874322, -0.1899663641429065, -0.1982070136272143, -0.2062554034225764, -0.2039423106425737, -0.2081835280264237, -0.2142847464354849, -0.2178572205695395, -0.2186678292851192, -0.2226039285842344, -0.2269641000367867, -0.2317558970709392, -0.2299621274893946, -0.2350526763070689, -0.2373108942798669, -0.2350278639234533, -0.2377407253094598, -0.2427461425130501, -0.2417592019981183, -0.2474420173408203, -0.2484892109617212, -0.2539908043075974, -0.2528206169742399, -0.2473503418729816, -0.252207233298689, -0.2466809904218117, -0.2494102751046459, -0.2492482135637567, -0.2466474842733492, -0.2513273418026146, -0.2466210308680938, -0.244477223748176, -0.2462508611202446, -0.2409426768065702, -0.2437481651605559, -0.2403351047391721, -0.2404961388575901, -0.2374269711722194, -0.2351625374665621, -0.2357765750021449, -0.228054981721221, -0.22641790644399, -0.2235028732748869, -0.2236327401560916, -0.2164967258379531, -0.2112495644416532, -0.2107939354510454, -0.2076404417305764, -0.2066295523270285, -0.1964527375819562, -0.1922658983791106, -0.1927798421839986, -0.1813166827060287, -0.1768527186044288, -0.1684241459736728, -0.165665971308209, -0.1565686342171515, -0.1567601125139912, -0.1484542160738149, -0.1402957160893358, -0.1370547506160764, -0.1307591070508067, -0.1187662303189351, -0.1129142207134322, -0.1055900669553483, -0.1023206669827341, -0.0885109312519375, -0.0796862411023009, -0.0753292307246981, -0.0693290981514068, -0.0557246392882661, -0.0504393547352381, -0.0333749920340575, -0.0257662976811883, -0.0409212496793467, -0.1064008090514929]| 99.6747283935546875|      0.20000000|[3837, 468, 0, 36]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 322 points | iterate success | actual_k=13
      10|[-0.1063167379288992, -0.031965290480652, -0.0281258741010762, -0.0409954579542462, -0.0461396267367242, -0.0585406246747147, -0.0709113691463717, -0.0732225456384707, -0.0843753618417676, -0.0909370037676056, -0.099689845725475, -0.1036709454480358, -0.1104278392716829, -0.1166334537499571, -0.122765933206985, -0.1331468828329334, -0.1369668145606969, -0.144536860717498, -0.1520180801009655, -0.163404372023201, -0.1647010688856333, -0.1719209735006909, -0.1751235395859431, -0.1815391658428832, -0.1841242396874322, -0.1899663641429065, -0.1982070136272143, -0.2062554034225764, -0.2039423106425737, -0.2081835280264237, -0.2142847464354849, -0.2178572205695395, -0.2186678292851192, -0.2226039285842344, -0.2269641000367867, -0.2317558970709392, -0.2299621274893946, -0.2350526763070689, -0.2373108942798669, -0.2350278639234533, -0.2377407253094598, -0.2427461425130501, -0.2417592019981183, -0.2474420173408203, -0.2484892109617212, -0.2539908043075974, -0.2528206169742399, -0.2473503418729816, -0.252207233298689, -0.2466809904218117, -0.2494102751046459, -0.2492482135637567, -0.2466474842733492, -0.2513273418026146, -0.2466210308680938, -0.244477223748176, -0.2462508611202446, -0.2409426768065702, -0.2437481651605559, -0.2403351047391721, -0.2404961388575901, -0.2374269711722194, -0.2351625374665621, -0.2357765750021449, -0.228054981721221, -0.22641790644399, -0.2235028732748869, -0.2236327401560916, -0.2164967258379531, -0.2112495644416532, -0.2107939354510454, -0.2076404417305764, -0.2066295523270285, -0.1964527375819562, -0.1922658983791106, -0.1927798421839986, -0.1813166827060287, -0.1768527186044288, -0.1684241459736728, -0.165665971308209, -0.1565686342171515, -0.1567601125139912, -0.1484542160738149, -0.1402957160893358, -0.1370547506160764, -0.1307591070508067, -0.1187662303189351, -0.1129142207134322, -0.1055900669553483, -0.1023206669827341, -0.0885109312519375, -0.0796862411023009, -0.0753292307246981, -0.0693290981514068, -0.0557246392882661, -0.0504393547352381, -0.0333749920340575, -0.0257662976811883, -0.0409212496793467, -0.1064008090514929]| 99.6747283935546875|      0.04000000|[4262, 520, 0, 40]                                                         |  | trying quadratic partial model with 116 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 323 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
