k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.20000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.7805480601399202, 1.9194698679821616, -7.937222676918016]                    | 35.5725975036621094|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.7805480601399202, 1.9194698679821616, -7.937222676918016]                    | 35.5725975036621094|      0.20000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.7621816301983928, 1.7203192136434062, -7.935922243279354]                    | 26.0052604675292969|      1.00000000|[54, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       7|[1.7621816301983928, 1.7203192136434062, -7.935922243279354]                    | 26.0052604675292969|      0.20000000|[65, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[1.8050951010093095, 1.5774816693203275, -8.069173396950582]                    | 20.7895298004150391|      1.00000000|[71, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[1.8050951010093095, 1.5774816693203275, -8.069173396950582]                    | 20.7895298004150391|      0.20000000|[82, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.7793279612409334, 1.3796890407271998, -8.054540195579113]                    | 14.9449777603149414|      1.00000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      11|[1.7793279612409334, 1.3796890407271998, -8.054540195579113]                    | 14.9449777603149414|      0.20000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.6421975140684462, 1.2547092063611403, -8.129208002966942]                    | 11.6994886398315430|      1.00000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[1.6421975140684462, 1.2547092063611403, -8.129208002966942]                    | 11.6994886398315430|      0.20000000|[120, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.6421975140684462, 1.2547092063611403, -8.129208002966942]                    | 11.6994886398315430|      0.04000000|[130, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.635995339469306, 1.2155316613686815, -8.124045348745938]                     | 10.9284000396728516|      0.20000000|[136, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[1.5205896487341426, 1.093688656271326, -8.015252845995125]                     |  8.5549154281616211|      1.00000000|[141, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.5205896487341426, 1.093688656271326, -8.015252845995125]                     |  8.5549154281616211|      0.20000000|[152, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.4981984218499498, 0.897703006592008, -7.982264089146825]                     |  6.1460790634155273|      1.00000000|[160, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      19|[1.4981984218499498, 0.897703006592008, -7.982264089146825]                     |  6.1460790634155273|      0.20000000|[171, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.4981984218499498, 0.897703006592008, -7.982264089146825]                     |  6.1460790634155273|      0.04000000|[182, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.4865663219007756, 0.8627798709784689, -7.99791876415753]                     |  5.7921991348266602|      0.20000000|[188, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[1.4865663219007756, 0.8627798709784689, -7.99791876415753]                     |  5.7921991348266602|      0.04000000|[199, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.4732190934232468, 0.8250737434601051, -7.99823410450943]                     |  5.4371976852416992|      0.20000000|[207, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      24|[1.4732190934232468, 0.8250737434601051, -7.99823410450943]                     |  5.4371976852416992|      0.04000000|[217, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.4598880043623481, 0.7874168204000913, -7.996175413152622]                    |  5.1114926338195801|      0.20000000|[222, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.4598880043623481, 0.7874168204000913, -7.996175413152622]                    |  5.1114926338195801|      0.04000000|[232, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.445048502723392, 0.7503033961674748, -7.994631738045208]                     |  4.8121390342712402|      0.20000000|[238, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.445048502723392, 0.7503033961674748, -7.994631738045208]                     |  4.8121390342712402|      0.04000000|[248, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.4281028478455002, 0.7140725896013104, -7.994215281175208]                    |  4.5369110107421875|      0.20000000|[256, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      30|[1.4281028478455002, 0.7140725896013104, -7.994215281175208]                    |  4.5369110107421875|      0.04000000|[267, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.4036344115642705, 0.6913221934050616, -8.016208805196271]                    |  4.3366718292236328|      0.20000000|[272, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.4036344115642705, 0.6913221934050616, -8.016208805196271]                    |  4.3366718292236328|      0.04000000|[283, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
