k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[425, 130, 0, 5]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 263 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 344 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[852, 260, 0, 10]                                                          |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 184 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 266 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[1278, 390, 0, 15]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 185 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 267 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 345 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[1705, 520, 0, 20]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 262 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 343 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[2134, 650, 0, 25]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 188 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 271 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[2565, 780, 0, 30]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 269 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       7|[0.5996881684119988, 0.0205591986063663, 1.8877351053932214, 0.6544375606639403, 0.0203264852028519, 2.000064680617043, 1.2988596295431794, 0.0192578852107195, 2.1185426817959523, -0.0215328296310907, 0.0197560064437917, 2.161606970110154, 1.2323539931600944, 0.0198329643573619, 2.219992393222479, 0.2176251912444303, 0.0212828541028941, 2.2830924486084805, 1.3345840805708373, 0.0190004730683024, 2.3903872449281813, 4.505274274804017, 0.0275581780889837, 2.4885878331322675, 0.6594131712008133, 0.0202028543609329, 2.5610772096846293, 4.389336191343953, 0.0298411931791389, 2.7078372815623077, 0.22638743818957, 0.0204891665759541, 2.9419401662209634, 0.2338327233287936, 0.0207246176087053, 2.9688123549047916, 0.7106128103439714, 0.0210755578838989, 3.1302725693780373, 0.2040913034769677, 0.0197409331299191, 3.227240528120639, -0.0682569399884329, 0.0211655487043951, 3.255821281099439, 1.3806567776535394, 0.0208022609425306, 3.3806327742774496, 0.2428736173992698, 0.0208699770456136, 3.6703021876117536, 0.0619131277690336, 0.0200573005744551, 3.721720687259932, 0.0164670702699776, 0.0201448202058992, 3.8305727522914266, 0.4156643417916681, 0.0190169025629309, 3.96013260674377, 0.2631136495201951, 0.0194693764778185, 4.053905502939889, 0.8191540327070874, 0.0194136411348952, 4.1759353065861164, 0.9657416166867211, 0.0196248009086232, 4.431919056089018, 0.7440439439210438, 0.0210709078423711, 4.559167296673264, 0.2119752966071664, 0.0210729783203092, 4.601527860204358, 0.5052725445027, 0.0227614026308037, 4.7058167770245, 0.0488724173385008, 0.0196237339743182, 4.800728058156133, 0.3700601130884816, 0.0193202966174464, 4.967478306719075, 0.1628126995066892, 0.0196859440395333, 5.395865579464473, 0.2887668109581357, 0.0195091079668106, 5.418837558922065, 0.0975906662901637, 0.0196444249185969, 2.5857968133583045, 0.001221441204219, 0.0209725428660646, 3.861097749039748, 0.156062432677098, 0.0217379788162309, 5.199367052295585]|394344.1250000000000000|      0.03125000|[2750, 832, 0, 32]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       8|[0.5991416085112526, 0.0191134667811372, 1.8886866430392628, 0.6574464522659808, 0.0198661011520987, 2.000540020631313, 1.2982862700952762, 0.0227077340838072, 2.1180565731232703, -0.0186000650728749, 0.014936634818898, 2.161153284345906, 1.2295022564602234, 0.0227208093773521, 2.2186030683714257, 0.2195494143140604, 0.0219759888360545, 2.2826102333114813, 1.3378323010543072, 0.0245273723448289, 2.3888665949680847, 4.503780467191642, 0.0452025947846964, 2.4931872916258415, 0.6600126937443345, 0.0200161313788346, 2.5625464119883166, 4.389263913104097, 0.0415146242832854, 2.704851612777466, 0.2248955650089093, 0.0215406131987044, 2.9438120394052145, 0.233467890553992, 0.0149587483650669, 2.9660072414981125, 0.7127024490368074, 0.0209211214855094, 3.1314282464887953, 0.2036248228005821, 0.0171324721129969, 3.2317890067948882, -0.067520817790802, 0.0208977634410905, 3.257221273826351, 1.380108631550869, 0.0217435789960138, 3.3771013161947376, 0.2424260147697025, 0.0229750615133061, 3.6684635400812144, 0.0586790065996527, 0.0220718765811315, 3.7192689941159656, 0.0145508445700041, 0.0234920085545621, 3.8313429570322786, 0.412173723420783, 0.0212628668284657, 3.9595964845222986, 0.2619820731025513, 0.0180341719297572, 4.051893619673904, 0.8202388636211708, 0.0220217301913448, 4.176500496309164, 0.9628390446832634, 0.0234211749237396, 4.42944340986113, 0.7445114757399353, 0.0193461145495807, 4.5614377199384855, 0.2126744841172899, 0.0250661594165738, 4.598099646998933, 0.5079262040549188, 0.0245005124404078, 4.707280041711576, 0.0506236071845894, 0.018934832332258, 4.801131570532999, 0.371078780173318, 0.0184640531419394, 4.9653368035467365, 0.1644089495885547, 0.0201028728165201, 5.400362614840632, 0.2881579945159768, 0.0165269894733474, 5.421000765082014, 0.0938455617141997, 0.0178952303587922, 2.5822159852058104, 0.0035434129434186, 0.0180135790025707, 3.8643888902433954, 0.1540702354976454, 0.0191923369319253, 5.1969922384143645]|327423.9062500000000000|      0.06250000|[2933, 884, 0, 34]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       9|[0.5991416085112526, 0.0191134667811372, 1.8886866430392628, 0.6574464522659808, 0.0198661011520987, 2.000540020631313, 1.2982862700952762, 0.0227077340838072, 2.1180565731232703, -0.0186000650728749, 0.014936634818898, 2.161153284345906, 1.2295022564602234, 0.0227208093773521, 2.2186030683714257, 0.2195494143140604, 0.0219759888360545, 2.2826102333114813, 1.3378323010543072, 0.0245273723448289, 2.3888665949680847, 4.503780467191642, 0.0452025947846964, 2.4931872916258415, 0.6600126937443345, 0.0200161313788346, 2.5625464119883166, 4.389263913104097, 0.0415146242832854, 2.704851612777466, 0.2248955650089093, 0.0215406131987044, 2.9438120394052145, 0.233467890553992, 0.0149587483650669, 2.9660072414981125, 0.7127024490368074, 0.0209211214855094, 3.1314282464887953, 0.2036248228005821, 0.0171324721129969, 3.2317890067948882, -0.067520817790802, 0.0208977634410905, 3.257221273826351, 1.380108631550869, 0.0217435789960138, 3.3771013161947376, 0.2424260147697025, 0.0229750615133061, 3.6684635400812144, 0.0586790065996527, 0.0220718765811315, 3.7192689941159656, 0.0145508445700041, 0.0234920085545621, 3.8313429570322786, 0.412173723420783, 0.0212628668284657, 3.9595964845222986, 0.2619820731025513, 0.0180341719297572, 4.051893619673904, 0.8202388636211708, 0.0220217301913448, 4.176500496309164, 0.9628390446832634, 0.0234211749237396, 4.42944340986113, 0.7445114757399353, 0.0193461145495807, 4.5614377199384855, 0.2126744841172899, 0.0250661594165738, 4.598099646998933, 0.5079262040549188, 0.0245005124404078, 4.707280041711576, 0.0506236071845894, 0.018934832332258, 4.801131570532999, 0.371078780173318, 0.0184640531419394, 4.9653368035467365, 0.1644089495885547, 0.0201028728165201, 5.400362614840632, 0.2881579945159768, 0.0165269894733474, 5.421000765082014, 0.0938455617141997, 0.0178952303587922, 2.5822159852058104, 0.0035434129434186, 0.0180135790025707, 3.8643888902433954, 0.1540702354976454, 0.0191923369319253, 5.1969922384143645]|327423.9062500000000000|      0.03125000|[3362, 1014, 0, 39]                                                        |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 186 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 270 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 349 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      10|[0.5971319360616588, 0.0200020015187664, 1.8888798518056107, 0.6556396391749548, 0.0228437039370612, 2.0019159256119665, 1.2984191488665917, 0.0255604977693427, 2.1203123076374664, -0.0181494573153267, 0.0162225440930533, 2.161291780135653, 1.2304939302757327, 0.0274713042928335, 2.215113424093094, 0.2177194075591683, 0.024454340574818, 2.2855084656526374, 1.3362045081280671, 0.030410382830129, 2.3844318539184894, 4.503589046197041, 0.0607288796353567, 2.4885690428003695, 0.6600107918561754, 0.0214203002476539, 2.565570616140949, 4.390889282546007, 0.0576659416980825, 2.708146311690277, 0.2235377070677459, 0.0225757759293942, 2.9432756376394984, 0.2329504703904017, 0.0140329977122244, 2.967032644732576, 0.7105264607201184, 0.0220956406091665, 3.1346403381917085, 0.2025052687520803, 0.0145684276048297, 3.2311293636825327, -0.0684641394656247, 0.018927650976818, 3.2569249196304297, 1.383181674449949, 0.0304564978745136, 3.3785097628796352, 0.2411986637878669, 0.0219692470873403, 3.6671514474862494, 0.0594423031969924, 0.0207410515393457, 3.7204390386495256, 0.0165541374194245, 0.0230194464730982, 3.8318266327811403, 0.4113862129600477, 0.0226144480200756, 3.957837780610814, 0.2643862533712968, 0.0180715541229634, 4.054990065887981, 0.8227831044615319, 0.023458919576801, 4.1746169758796485, 0.9657850882759865, 0.026897286830568, 4.427319863624982, 0.7455589562351369, 0.0216823579396873, 4.5616252365691015, 0.2098394595619817, 0.0268073933864102, 4.600665202332695, 0.5078746557954406, 0.0259522458696932, 4.706415637940279, 0.0530099929692345, 0.021299767042272, 4.799976223628761, 0.3737161913387774, 0.0204513075154061, 4.964827375108407, 0.1670038053343464, 0.0195478775977566, 5.397853496229694, 0.2889444903913763, 0.0190382686900817, 5.421348242730335, 0.0959392704727193, 0.0178405957095675, 2.581768655607135, 0.0012079838931436, 0.0156590430780193, 3.862980405308656, 0.1531942876846515, 0.0184180517085451, 5.197949932837367]|287070.6562500000000000|      0.06250000|[3542, 1066, 0, 41]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
