k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00001000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[96.00000001926009, 0.0089900000730053, 102.99999999210645, 106.00000000510107, 18.000000021097506, 71.99999998783719, 150.99999999356888, 18.00000001914218]|9148.8105468750000000|      0.00010000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[96.00000001926009, 0.0089900000730053, 102.99999999210645, 106.00000000510107, 18.000000021097506, 71.99999998783719, 150.99999999356888, 18.00000001914218]|9148.8105468750000000|      0.00001000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[96.00000002051115, 0.0089800001903414, 102.99999999248513, 106.00000000488498, 18.000000063356858, 71.999999990535, 151.00000000154844, 18.00000004123626]|9140.0068359375000000|      0.00010000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[96.00000002051115, 0.0089800001903414, 102.99999999248513, 106.00000000488498, 18.000000063356858, 71.999999990535, 151.00000000154844, 18.00000004123626]|9140.0068359375000000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[96.00000035631955, 0.0089703915745554, 102.99999858614837, 105.99999799480436, 18.000000639884277, 72.00000024323126, 151.00000043414065, 18.000001021110183]|9132.0429687500000000|      0.00010000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[96.00000035631955, 0.0089703915745554, 102.99999858614837, 105.99999799480436, 18.000000639884277, 72.00000024323126, 151.00000043414065, 18.000001021110183]|9132.0429687500000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[96.00000038016593, 0.008960392172858, 102.99999856922635, 105.99999794235795, 18.000000658731864, 72.00000021257985, 151.00000038757088, 18.000001091085746]|9124.2753906250000000|      0.00010000|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[96.00000038016593, 0.008960392172858, 102.99999856922635, 105.99999794235795, 18.000000658731864, 72.00000021257985, 151.00000038757088, 18.000001091085746]|9124.2753906250000000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[96.00000039508078, 0.0089503924706164, 102.9999985733547, 105.999997967478, 18.00000071251458, 72.00000023380467, 151.0000003544559, 18.00000111648044]|9117.0380859375000000|      0.00010000|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[96.00000039508078, 0.0089503924706164, 102.9999985733547, 105.999997967478, 18.00000071251458, 72.00000023380467, 151.0000003544559, 18.00000111648044]|9117.0380859375000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[96.00000036346687, 0.008940393293001, 102.99999849910778, 105.99999791882445, 18.00000079358477, 72.00000026204336, 151.0000003540457, 18.000001130545815]|9110.3349609375000000|      0.00010000|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[96.00000036346687, 0.008940393293001, 102.99999849910778, 105.99999791882445, 18.00000079358477, 72.00000026204336, 151.0000003540457, 18.000001130545815]|9110.3349609375000000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[96.0000003250694, 0.0089303941304298, 102.99999851045204, 105.9999979989317, 18.000000817711953, 72.00000033715708, 151.00000030413707, 18.000001126998807]|9104.1679687500000000|      0.00010000|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[96.0000003250694, 0.0089303941304298, 102.99999851045204, 105.9999979989317, 18.000000817711953, 72.00000033715708, 151.00000030413707, 18.000001126998807]|9104.1679687500000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[96.00000036065428, 0.0089203946886331, 102.99999846883962, 105.99999800101327, 18.00000083648934, 72.00000041732844, 151.0000002720313, 18.000001108271185]|9098.5380859375000000|      0.00010000|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[96.00000036065428, 0.0089203946886331, 102.99999846883962, 105.99999800101327, 18.00000083648934, 72.00000041732844, 151.0000002720313, 18.000001108271185]|9098.5380859375000000|      0.00001000|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[96.0000003648762, 0.0089103950662066, 102.99999846341802, 105.99999804331891, 18.000000898832955, 72.00000044551496, 151.00000024174713, 18.00000111904175]|9093.4482421875000000|      0.00010000|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[96.0000003648762, 0.0089103950662066, 102.99999846341802, 105.99999804331891, 18.000000898832955, 72.00000044551496, 151.00000024174713, 18.00000111904175]|9093.4482421875000000|      0.00001000|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[96.00000036672009, 0.0089003955387971, 102.99999846499831, 105.99999807708431, 18.000000967024956, 72.00000047183912, 151.00000026223378, 18.00000116946767]|9088.9003906250000000|      0.00010000|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
