k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.46160595647297, -0.6323538099391425, -0.1286572882988527, 0.2640445832317299, 0.4920310977642225, 0.3604622454414058, -0.3565148895655785]|60620.2421875000000000|      1.11111111|[27, 4, 0, 2]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       2|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      1.23456790|[65, 10, 0, 5]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
       3|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      1.11111111|[103, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      1.00000000|[141, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.90000000|[179, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.81000000|[218, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.72900000|[256, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.65610000|[296, 46, 0, 23]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.59049000|[334, 52, 0, 26]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.53144100|[372, 58, 0, 29]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.47829690|[412, 64, 0, 32]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.226935608667421, -0.2041498164197608, -0.3786010066293863, -0.6754420874111462, 0.5707482515665061, 0.4964256840962407, -0.1941894281390507]|34885.6914062500000000|      0.43046721|[451, 70, 0, 35]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
