k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.90000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.81000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.72900000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.65610000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       5|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.59049000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.8684667800608536, 0.8694518490167598, 0.8669116733159402, 0.8673792333318762, 0.8674009218351107, 0.8669770218426767, 0.8675453694129218, 0.8674225795630229, 0.8666439640702204, 0.8685603770041614, 1.0487023000169096, 0.591321367928235, 0.9866656784496584, 0.985833073842384, 0.9859973067977754, 0.9864228074636467, 0.969931970720356, 0.9587980353292661, 0.9759172032279259, 0.9937145876484199, 0.9894629917980929, 0.9903169646788562]|  1.3458082675933838|      0.65610000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.8684667800608536, 0.8694518490167598, 0.8669116733159402, 0.8673792333318762, 0.8674009218351107, 0.8669770218426767, 0.8675453694129218, 0.8674225795630229, 0.8666439640702204, 0.8685603770041614, 1.0487023000169096, 0.591321367928235, 0.9866656784496584, 0.985833073842384, 0.9859973067977754, 0.9864228074636467, 0.969931970720356, 0.9587980353292661, 0.9759172032279259, 0.9937145876484199, 0.9894629917980929, 0.9903169646788562]|  1.3458082675933838|      0.59049000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.73637634280016, 0.738146043147198, 0.7329302949982087, 0.7340348603011126, 0.7339324847210745, 0.733208881207592, 0.7343360189576119, 0.7340790559435078, 0.7325866141272549, 0.7362528468302423, 1.0850933089030912, 0.1849120587117476, 0.9718038056549136, 0.9701067834596557, 0.9704551588449919, 0.971208194732085, 0.9370980028014253, 0.9140038623545457, 0.9492326344901968, 0.9863367125584668, 0.9775076294247317, 0.9793668312036168]|  1.1771943569183350|      0.65610000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.73637634280016, 0.738146043147198, 0.7329302949982087, 0.7340348603011126, 0.7339324847210745, 0.733208881207592, 0.7343360189576119, 0.7340790559435078, 0.7325866141272549, 0.7362528468302423, 1.0850933089030912, 0.1849120587117476, 0.9718038056549136, 0.9701067834596557, 0.9704551588449919, 0.971208194732085, 0.9370980028014253, 0.9140038623545457, 0.9492326344901968, 0.9863367125584668, 0.9775076294247317, 0.9793668312036168]|  1.1771943569183350|      0.59049000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.73637634280016, 0.738146043147198, 0.7329302949982087, 0.7340348603011126, 0.7339324847210745, 0.733208881207592, 0.7343360189576119, 0.7340790559435078, 0.7325866141272549, 0.7362528468302423, 1.0850933089030912, 0.1849120587117476, 0.9718038056549136, 0.9701067834596557, 0.9704551588449919, 0.971208194732085, 0.9370980028014253, 0.9140038623545457, 0.9492326344901968, 0.9863367125584668, 0.9775076294247317, 0.9793668312036168]|  1.1771943569183350|      0.53144100|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      11|[0.6151584690075816, 0.6179999982663128, 0.6100702875277235, 0.6118086684385757, 0.6121114319838686, 0.6106237684387624, 0.6121615986613227, 0.612388206368881, 0.6098461909892335, 0.6148978311817266, 1.1051657568571291, -0.1733174791186828, 0.9567647564121388, 0.9540696151916378, 0.9546264013467732, 0.9555757061095544, 0.9040428201882719, 0.8692331074564904, 0.9224066850489397, 0.9783146539831502, 0.9650345567559447, 0.9681567891106836]|  1.0400763750076294|      0.59049000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
