k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|     10.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.00000000|[47, 7, 0, 7]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      0.10000000|[78, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.530256204252055, -1.0132773835616231, 0.6256718490960513, 0.220421671105979, -0.1769987242816474, 0.1895097955663428, 0.4991534308456514]|52566.0234375000000000|      1.00000000|[91, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       5|[10.530256204252055, -1.0132773835616231, 0.6256718490960513, 0.220421671105979, -0.1769987242816474, 0.1895097955663428, 0.4991534308456514]|52566.0234375000000000|      0.10000000|[119, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.542525345135832, -1.0325043174567559, 0.6248807382323336, 0.3137653058896396, -0.1815994670957257, 0.1622157306082408, 0.4991726027976538]|51360.3320312500000000|      1.00000000|[132, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       7|[10.62431420742786, -1.226886047731794, 0.2838146681373234, 1.1716665761144136, -0.3757983036794624, 0.1126486642229609, 0.2481037096300537]|29097.1054687500000000|     10.00000000|[158, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=1
       8|[10.62431420742786, -1.226886047731794, 0.2838146681373234, 1.1716665761144136, -0.3757983036794624, 0.1126486642229609, 0.2481037096300537]|29097.1054687500000000|      1.00000000|[186, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.62431420742786, -1.226886047731794, 0.2838146681373234, 1.1716665761144136, -0.3757983036794624, 0.1126486642229609, 0.2481037096300537]|29097.1054687500000000|      0.10000000|[217, 33, 0, 33]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.640655545026188, -1.2274732647420645, 0.2967985122115376, 1.186860428188324, -0.378718541683764, 0.1069229217474112, 0.1517093602261865]|17461.5156250000000000|      1.00000000|[230, 35, 0, 35]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      11|[10.640655545026188, -1.2274732647420645, 0.2967985122115376, 1.186860428188324, -0.378718541683764, 0.1069229217474112, 0.1517093602261865]|17461.5156250000000000|      0.10000000|[262, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.640655545026188, -1.2274732647420645, 0.2967985122115376, 1.186860428188324, -0.378718541683764, 0.1069229217474112, 0.1517093602261865]|17461.5156250000000000|      0.01000000|[294, 45, 0, 45]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.644468566495327, -1.224371243850035, 0.2938583486121163, 1.187623236934813, -0.3738165936629333, 0.1072274348701746, 0.1451909193201605]|16410.8554687500000000|      0.10000000|[307, 47, 0, 47]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[10.699708013712234, -1.2674009395961146, 0.2931730539824973, 1.1472164717700604, -0.3815677034849042, 0.1267784179962248, 0.0902222754339028]|8105.8286132812500000|      1.00000000|[321, 49, 0, 49]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      15|[10.699708013712234, -1.2674009395961146, 0.2931730539824973, 1.1472164717700604, -0.3815677034849042, 0.1267784179962248, 0.0902222754339028]|8105.8286132812500000|      0.10000000|[353, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.699708013712234, -1.2674009395961146, 0.2931730539824973, 1.1472164717700604, -0.3815677034849042, 0.1267784179962248, 0.0902222754339028]|8105.8286132812500000|      0.01000000|[380, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.699708013712234, -1.2674009395961146, 0.2931730539824973, 1.1472164717700604, -0.3815677034849042, 0.1267784179962248, 0.0902222754339028]|8105.8286132812500000|      0.00100000|[411, 63, 0, 63]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.699603796993896, -1.2670341028691685, 0.2929436801771343, 1.147625158936565, -0.3813836796696258, 0.126918317133816, 0.0894597168358647]|8018.1831054687500000|      0.01000000|[424, 65, 0, 65]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      19|[10.699603796993896, -1.2670341028691685, 0.2929436801771343, 1.147625158936565, -0.3813836796696258, 0.126918317133816, 0.0894597168358647]|8018.1831054687500000|      0.00100000|[455, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[10.699990063099794, -1.2668317267719207, 0.2927130289971066, 1.1470963372955723, -0.3815271132186691, 0.1267173845933317, 0.0888147028460541]|7955.0961914062500000|      0.01000000|[468, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      21|[10.699990063099794, -1.2668317267719207, 0.2927130289971066, 1.1470963372955723, -0.3815271132186691, 0.1267173845933317, 0.0888147028460541]|7955.0961914062500000|      0.00100000|[499, 77, 0, 77]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[10.70028200916096, -1.2663618814810813, 0.2930312422456159, 1.1467491014799047, -0.3817331801022854, 0.1266924136826566, 0.0881596506268122]|7891.9399414062500000|      0.01000000|[512, 79, 0, 79]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[10.70028200916096, -1.2663618814810813, 0.2930312422456159, 1.1467491014799047, -0.3817331801022854, 0.1266924136826566, 0.0881596506268122]|7891.9399414062500000|      0.00100000|[543, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[10.700770999567556, -1.2664031457784317, 0.2933272175646213, 1.1463561456090017, -0.3820309647669319, 0.1270062923654853, 0.0875852166444871]|7838.6777343750000000|      0.01000000|[557, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[10.700770999567556, -1.2664031457784317, 0.2933272175646213, 1.1463561456090017, -0.3820309647669319, 0.1270062923654853, 0.0875852166444871]|7838.6777343750000000|      0.00100000|[590, 91, 0, 91]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[10.700647171419448, -1.2663491508598852, 0.2934515581664706, 1.146415747234581, -0.3826920153137419, 0.1265561517728077, 0.0870167768316191]|7787.4497070312500000|      0.01000000|[604, 93, 0, 93]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[10.700647171419448, -1.2663491508598852, 0.2934515581664706, 1.146415747234581, -0.3826920153137419, 0.1265561517728077, 0.0870167768316191]|7787.4497070312500000|      0.00100000|[635, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[10.700610876936981, -1.2664008472471013, 0.29350538195543, 1.1466748197799843, -0.3826215902725794, 0.1267622992541232, 0.0860794731777394]|7705.1782226562500000|      0.01000000|[649, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[10.700610876936981, -1.2664008472471013, 0.29350538195543, 1.1466748197799843, -0.3826215902725794, 0.1267622992541232, 0.0860794731777394]|7705.1782226562500000|      0.00100000|[681, 105, 0, 105]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[10.700562128466528, -1.2666444698315786, 0.29357717082945, 1.1466329222003158, -0.3826216892023409, 0.1266802124362947, 0.0851178993023156]|7631.7529296875000000|      0.01000000|[694, 107, 0, 107]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[10.700562128466528, -1.2666444698315786, 0.29357717082945, 1.1466329222003158, -0.3826216892023409, 0.1266802124362947, 0.0851178993023156]|7631.7529296875000000|      0.00100000|[727, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
