k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.552671435084832, -1.190234889998925, 0.3043319157410598, -0.5089253504826639, 0.0785150835549969, 0.2091256497380121, 0.6258446932240239]|61099.9414062500000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[9.186802561888529, -0.9768830977281625, 0.2494580413975418, 0.3557051217987145, -0.0089581842460461, 0.4104504160208083, 0.7736308582710861]|52473.0195312500000000|     10.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[9.186802561888529, -0.9768830977281625, 0.2494580413975418, 0.3557051217987145, -0.0089581842460461, 0.4104504160208083, 0.7736308582710861]|52473.0195312500000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.012649409033676, -1.1257129523999967, 0.6407522932642591, 1.0405504793095193, -0.2433043426999246, 0.9301794138966291, 0.7546665432045243]|46725.7226562500000000|     10.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[9.012649409033676, -1.1257129523999967, 0.6407522932642591, 1.0405504793095193, -0.2433043426999246, 0.9301794138966291, 0.7546665432045243]|46725.7226562500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[9.012649409033676, -1.1257129523999967, 0.6407522932642591, 1.0405504793095193, -0.2433043426999246, 0.9301794138966291, 0.7546665432045243]|46725.7226562500000000|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.012334363145442, -1.1257849670219093, 0.64086715222164, 1.0989712306016057, -0.2427006670063612, 0.9299200198546455, 0.6735094949815966]|45217.1914062500000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      11|[9.012334363145442, -1.1257849670219093, 0.64086715222164, 1.0989712306016057, -0.2427006670063612, 0.9299200198546455, 0.6735094949815966]|45217.1914062500000000|      0.10000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.012183229993791, -1.1255505951874039, 0.6417496420628692, 1.150971690888713, -0.2429015012164615, 0.9289206907479498, 0.588104245862006]|43321.7656250000000000|      1.00000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[9.012183229993791, -1.1255505951874039, 0.6417496420628692, 1.150971690888713, -0.2429015012164615, 0.9289206907479498, 0.588104245862006]|43321.7656250000000000|      0.10000000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.012014624544687, -1.125284385875233, 0.6417859333810619, 1.1960117651029758, -0.2424744783276667, 0.9281554921753249, 0.4988264590104298]|40836.6054687500000000|      1.00000000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[9.012014624544687, -1.125284385875233, 0.6417859333810619, 1.1960117651029758, -0.2424744783276667, 0.9281554921753249, 0.4988264590104298]|40836.6054687500000000|      0.10000000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[9.010873485994184, -1.1252534183624752, 0.6420877921220951, 1.2336897244958565, -0.2427688817342908, 0.9276802364955079, 0.4062053784737421]|37393.7812500000000000|      1.00000000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[9.010873485994184, -1.1252534183624752, 0.6420877921220951, 1.2336897244958565, -0.2427688817342908, 0.9276802364955079, 0.4062053784737421]|37393.7812500000000000|      0.10000000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
