k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|     10.00000000|[129, 0, 0, 2]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.10000000|[385, 0, 0, 6]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.766982291557115, -0.997269365694447, 0.8219661159923712, 0.2512997839332189, -0.1761492348740452, 0.1539391239078097, 0.5091679997257877]|52219.6054687500000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       5|[9.766982291557115, -0.997269365694447, 0.8219661159923712, 0.2512997839332189, -0.1761492348740452, 0.1539391239078097, 0.5091679997257877]|52219.6054687500000000|      0.10000000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[9.768714710508936, -0.993061856657479, 0.8229584822715001, 0.3415117984144785, -0.1765111040575841, 0.1551113532919482, 0.4662891217828515]|50686.0312500000000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[9.768714710508936, -0.993061856657479, 0.8229584822715001, 0.3415117984144785, -0.1765111040575841, 0.1551113532919482, 0.4662891217828515]|50686.0312500000000000|      0.10000000|[897, 0, 0, 14]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.767372765854008, -0.992370218976788, 0.8173503757102695, 0.4227019256944667, -0.1742012812349756, 0.15778892520435, 0.4083069821008681]|48780.2070312500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       9|[9.767372765854008, -0.992370218976788, 0.8173503757102695, 0.4227019256944667, -0.1742012812349756, 0.15778892520435, 0.4083069821008681]|48780.2070312500000000|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.769436208500357, -0.992046061977721, 0.8176486007870626, 0.4932023190796294, -0.1754701726313851, 0.1609971730563506, 0.3375020403145046]|46172.3085937500000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      11|[9.769436208500357, -0.992046061977721, 0.8176486007870626, 0.4932023190796294, -0.1754701726313851, 0.1609971730563506, 0.3375020403145046]|46172.3085937500000000|      0.10000000|[1409, 0, 0, 22]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[9.76874136684802, -0.9901183233171311, 0.8249054161884507, 0.5433602236517857, -0.1794282264181054, 0.1534731386052461, 0.2517404698199335]|42090.6132812500000000|      1.00000000|[1537, 0, 0, 24]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      13|[9.76874136684802, -0.9901183233171311, 0.8249054161884507, 0.5433602236517857, -0.1794282264181054, 0.1534731386052461, 0.2517404698199335]|42090.6132812500000000|      0.10000000|[1665, 0, 0, 26]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[9.764899539466683, -0.9961275989345301, 0.8317064098248537, 0.5858907316387855, -0.1866159393467301, 0.155515299793954, 0.162084473336784]|34317.8203125000000000|      1.00000000|[1793, 0, 0, 28]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      15|[9.764899539466683, -0.9961275989345301, 0.8317064098248537, 0.5858907316387855, -0.1866159393467301, 0.155515299793954, 0.162084473336784]|34317.8203125000000000|      0.10000000|[1921, 0, 0, 30]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[9.776207313024388, -0.9955890507317692, 0.8327617361510186, 0.6106519535717013, -0.1834781128118656, 0.1523170200247106, 0.0659723645840888]|13576.3505859375000000|      1.00000000|[2049, 0, 0, 32]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      17|[9.776207313024388, -0.9955890507317692, 0.8327617361510186, 0.6106519535717013, -0.1834781128118656, 0.1523170200247106, 0.0659723645840888]|13576.3505859375000000|      0.10000000|[2177, 0, 0, 34]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[9.776207313024388, -0.9955890507317692, 0.8327617361510186, 0.6106519535717013, -0.1834781128118656, 0.1523170200247106, 0.0659723645840888]|13576.3505859375000000|      0.01000000|[2305, 0, 0, 36]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[9.776206801069959, -0.9955781060240261, 0.832753924764892, 0.6117300380857313, -0.1834878217284576, 0.1523261839578985, 0.0560306658120782]|10225.5166015625000000|      0.10000000|[2433, 0, 0, 38]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      20|[9.776206801069959, -0.9955781060240261, 0.832753924764892, 0.6117300380857313, -0.1834878217284576, 0.1523261839578985, 0.0560306658120782]|10225.5166015625000000|      0.01000000|[2561, 0, 0, 40]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[9.77602039175812, -0.9954025311604685, 0.8323850186813561, 0.6129972607070393, -0.183067370126802, 0.1526538300549977, 0.0461358010504433]|7548.5625000000000000|      0.10000000|[2689, 0, 0, 42]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      22|[9.77602039175812, -0.9954025311604685, 0.8323850186813561, 0.6129972607070393, -0.183067370126802, 0.1526538300549977, 0.0461358010504433]|7548.5625000000000000|      0.01000000|[2817, 0, 0, 44]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[9.77602039175812, -0.9954025311604685, 0.8323850186813561, 0.6129972607070393, -0.183067370126802, 0.1526538300549977, 0.0461358010504433]|7548.5625000000000000|      0.00100000|[2945, 0, 0, 46]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[9.776039319730929, -0.9954089688619937, 0.8323700359546966, 0.6130893351904569, -0.1830850731204239, 0.152667890400567, 0.0451406191545324]|7385.8740234375000000|      0.01000000|[3073, 0, 0, 48]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      25|[9.776039319730929, -0.9954089688619937, 0.8323700359546966, 0.6130893351904569, -0.1830850731204239, 0.152667890400567, 0.0451406191545324]|7385.8740234375000000|      0.00100000|[3201, 0, 0, 50]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[9.776073990693284, -0.9954045389922238, 0.8323646412067162, 0.613147997911113, -0.1830670244384817, 0.1527153828165468, 0.0441442624924744]|7255.7485351562500000|      0.01000000|[3329, 0, 0, 52]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
      27|[9.776073990693284, -0.9954045389922238, 0.8323646412067162, 0.613147997911113, -0.1830670244384817, 0.1527153828165468, 0.0441442624924744]|7255.7485351562500000|      0.00100000|[3457, 0, 0, 54]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[9.776087292882693, -0.9954338794125783, 0.8323886918577643, 0.6131977487944081, -0.1830962562865533, 0.1527330952580651, 0.0431468957716743]|7163.2729492187500000|      0.01000000|[3585, 0, 0, 56]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
