k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[34, 12, 0, 3]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[65, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[103, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[134, 52, 0, 13]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[95.99999921576571, 0.008900242779696, 103.00000334691433, 105.99999924504395, 18.000004650544827, 71.99999857039877, 151.0000035258624, 18.000000084539884]|9088.8261718750000000|      0.00100000|[155, 60, 0, 15]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       6|[95.99999921576571, 0.008900242779696, 103.00000334691433, 105.99999924504395, 18.000004650544827, 71.99999857039877, 151.0000035258624, 18.000000084539884]|9088.8261718750000000|      0.00010000|[186, 72, 0, 18]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[96.0000012735795, 0.0088044315244256, 102.99999175560862, 105.99998046545663, 18.00001549655866, 71.9999997676869, 151.00000880122815, 18.00001357670424]|9073.2246093750000000|      0.00100000|[207, 80, 0, 20]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       8|[96.0000012735795, 0.0088044315244256, 102.99999175560862, 105.99998046545663, 18.00001549655866, 71.9999997676869, 151.00000880122815, 18.00001357670424]|9073.2246093750000000|      0.00010000|[246, 96, 0, 24]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[95.99998737739745, 0.0088317864379086, 102.9999355454218, 105.99998229202653, 18.000027060161624, 72.00003388198101, 150.99997794825683, 18.00007396110254]|9072.3271484375000000|      0.00100000|[279, 108, 0, 27]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | iterate success | actual_k=4
      10|[95.99998737739745, 0.0088317864379086, 102.9999355454218, 105.99998229202653, 18.000027060161624, 72.00003388198101, 150.99997794825683, 18.00007396110254]|9072.3271484375000000|      0.00010000|[317, 124, 0, 31]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
