k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      1.11111111|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      1.23456790|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      1.11111111|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      1.00000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.90000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.81000000|[176, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.72900000|[205, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.65610000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.59049000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.53144100|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.47829690|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.43046721|[351, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.38742049|[380, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.34867844|[409, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.31381060|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.28242954|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.25418658|[496, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.22876792|[525, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.20589113|[555, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.18530202|[584, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.16677182|[613, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.15009464|[643, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.13508517|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.12157665|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.10941899|[731, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.09847709|[760, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.08862938|[789, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[9.945097050484963, -1.0951560890559937, -0.4606020314192476, 0.4037811966286004, -0.825967683281033, -0.9702859134806207, 0.112717619169972]|34284.6757812500000000|      0.07976644|[818, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
