k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[2.913062052443896, 0.050585495300144]                                          | 75.6266403198242188|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[2.913062052443896, 0.050585495300144]                                          | 75.6266403198242188|      0.10000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[2.824329431563112, 0.0044712676515421]                                         | 64.9291763305664062|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[2.824329431563112, 0.0044712676515421]                                         | 64.9291763305664062|      0.10000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.734242820921359, -0.0389384384414642]                                        | 55.4890403747558594|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[2.734242820921359, -0.0389384384414642]                                        | 55.4890403747558594|      0.10000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[2.6456678441606316, -0.0853547447554807]                                       | 47.2014389038085938|      1.00000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       9|[2.6456678441606316, -0.0853547447554807]                                       | 47.2014389038085938|      0.10000000|[60, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[2.5549319350292614, -0.1273903819470796]                                       | 39.9592056274414062|      1.00000000|[66, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[2.5549319350292614, -0.1273903819470796]                                       | 39.9592056274414062|      0.10000000|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[2.4654761719224667, -0.1720856439664598]                                       | 33.6691322326660156|      1.00000000|[80, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[2.4654761719224667, -0.1720856439664598]                                       | 33.6691322326660156|      0.10000000|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[2.3745541370613923, -0.2137171653982014]                                       | 28.2348766326904297|      1.00000000|[94, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      15|[2.3745541370613923, -0.2137171653982014]                                       | 28.2348766326904297|      0.10000000|[101, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[2.2828321027801457, -0.2535551928005443]                                       | 23.5699996948242188|      1.00000000|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      17|[2.2828321027801457, -0.2535551928005443]                                       | 23.5699996948242188|      0.10000000|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[2.1916879973066425, -0.2946982607152599]                                       | 19.5926055908203125|      1.00000000|[121, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[2.1916879973066425, -0.2946982607152599]                                       | 19.5926055908203125|      0.10000000|[127, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[2.10008190872576, -0.3348021824051824]                                         | 16.2243328094482422|      1.00000000|[132, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[2.10008190872576, -0.3348021824051824]                                         | 16.2243328094482422|      0.10000000|[138, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[2.007962292278684, -0.3737120303314294]                                        | 13.3919048309326172|      1.00000000|[144, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[2.007962292278684, -0.3737120303314294]                                        | 13.3919048309326172|      0.10000000|[151, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.9131036168039406, -0.4053637552003416]                                       | 11.0268907546997070|      1.00000000|[157, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.9131036168039406, -0.4053637552003416]                                       | 11.0268907546997070|      0.10000000|[165, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.9131036168039406, -0.4053637552003416]                                       | 11.0268907546997070|      0.01000000|[171, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.903703480541342, -0.4087751241696236]                                        | 10.8133659362792969|      0.10000000|[177, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.808788167398354, -0.4402566001669226]                                        |  8.8874788284301758|      1.00000000|[183, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.808788167398354, -0.4402566001669226]                                        |  8.8874788284301758|      0.10000000|[189, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.7149193625456312, -0.4747333673518178]                                       |  7.3032317161560059|      1.00000000|[194, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.7149193625456312, -0.4747333673518178]                                       |  7.3032317161560059|      0.10000000|[201, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.619428276777477, -0.5044226337425365]                                        |  6.0081248283386230|      1.00000000|[206, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.619428276777477, -0.5044226337425365]                                        |  6.0081248283386230|      0.10000000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.5230520185662657, -0.5310987813880628]                                       |  4.9555544853210449|      1.00000000|[219, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.5230520185662657, -0.5310987813880628]                                       |  4.9555544853210449|      0.10000000|[226, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.425470119064649, -0.5529567979873881]                                        |  4.1041469573974609|      1.00000000|[233, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      37|[1.425470119064649, -0.5529567979873881]                                        |  4.1041469573974609|      0.10000000|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.425470119064649, -0.5529567979873881]                                        |  4.1041469573974609|      0.01000000|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.4157909963312696, -0.5554696814132911]                                       |  4.0285267829895020|      0.10000000|[253, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[1.319156109735925, -0.5811931860871279]                                        |  3.3560168743133545|      1.00000000|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[1.319156109735925, -0.5811931860871279]                                        |  3.3560168743133545|      0.10000000|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.319156109735925, -0.5811931860871279]                                        |  3.3560168743133545|      0.01000000|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.3094136187528258, -0.5834479298517781]                                       |  3.2964079380035400|      0.10000000|[278, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.2122575360565935, -0.6071269415524991]                                       |  2.7661776542663574|      1.00000000|[283, 106, 0, 106]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[1.2122575360565935, -0.6071269415524991]                                       |  2.7661776542663574|      0.10000000|[291, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.114001455538153, -0.6257210976547196]                                        |  2.3375382423400879|      1.00000000|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[1.114001455538153, -0.6257210976547196]                                        |  2.3375382423400879|      0.10000000|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.114001455538153, -0.6257210976547196]                                        |  2.3375382423400879|      0.01000000|[310, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.104165741904913, -0.6275262949638513]                                        |  2.2994139194488525|      0.10000000|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[1.104165741904913, -0.6275262949638513]                                        |  2.2994139194488525|      0.01000000|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.0943280612622515, -0.6293207418348966]                                       |  2.2620725631713867|      0.10000000|[329, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.0943280612622515, -0.6293207418348966]                                       |  2.2620725631713867|      0.01000000|[336, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.0844731776344219, -0.6310181718575886]                                       |  2.2254958152770996|      0.10000000|[341, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[1.0844731776344219, -0.6310181718575886]                                       |  2.2254958152770996|      0.01000000|[348, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.0746169892761137, -0.6327080094372254]                                       |  2.1896653175354004|      0.10000000|[353, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[1.0746169892761137, -0.6327080094372254]                                       |  2.1896653175354004|      0.01000000|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.0647673024781492, -0.6344353397420618]                                       |  2.1545624732971191|      0.10000000|[364, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
