k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.25000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.12500000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.9313371274944391, 0.8955470922411201]                                        |  6.1885290145874023|      0.25000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.9313371274944391, 0.8955470922411201]                                        |  6.1885290145874023|      0.12500000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8644152299102789, 0.7899702973298557]                                        |  4.7433252334594727|      0.25000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.8644152299102789, 0.7899702973298557]                                        |  4.7433252334594727|      0.12500000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.8644152299102789, 0.7899702973298557]                                        |  4.7433252334594727|      0.06250000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.82781272467167, 0.7393095964833651]                                          |  4.1233787536621094|      0.12500000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.7551409393317406, 0.6376050655346054]                                        |  3.0604774951934814|      0.25000000|[65, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      11|[0.7551409393317406, 0.6376050655346054]                                        |  3.0604774951934814|      0.12500000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.7551409393317406, 0.6376050655346054]                                        |  3.0604774951934814|      0.06250000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.7164235520319401, 0.5885416991531875]                                        |  2.6085500717163086|      0.12500000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[0.6371627270388384, 0.4918839440509046]                                        |  1.8432891368865967|      0.25000000|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[0.6371627270388384, 0.4918839440509046]                                        |  1.8432891368865967|      0.12500000|[96, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.6371627270388384, 0.4918839440509046]                                        |  1.8432891368865967|      0.06250000|[104, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.5975956113169281, 0.4435032314326622]                                        |  1.5229603052139282|      0.12500000|[109, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.5975956113169281, 0.4435032314326622]                                        |  1.5229603052139282|      0.06250000|[117, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.5599865126319641, 0.393585241728502]                                         |  1.2402340173721313|      0.12500000|[122, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.5599865126319641, 0.393585241728502]                                         |  1.2402340173721313|      0.06250000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.524521702401553, 0.3421216892343248]                                         |  0.9931716322898865|      0.12500000|[133, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[0.524521702401553, 0.3421216892343248]                                         |  0.9931716322898865|      0.06250000|[139, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.4859349425490455, 0.292955522370465]                                         |  0.7782897353172302|      0.12500000|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[0.4859349425490455, 0.292955522370465]                                         |  0.7782897353172302|      0.06250000|[152, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.4449672720096849, 0.2457548870931892]                                        |  0.5939096808433533|      0.12500000|[158, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[0.4449672720096849, 0.2457548870931892]                                        |  0.5939096808433533|      0.06250000|[166, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.4449672720096849, 0.2457548870931892]                                        |  0.5939096808433533|      0.03125000|[172, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.4246975986588528, 0.221970378642297]                                         |  0.5124814510345459|      0.06250000|[178, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[0.4246975986588528, 0.221970378642297]                                         |  0.5124814510345459|      0.03125000|[184, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.4047748446911255, 0.197894532357246]                                         |  0.4379430413246155|      0.06250000|[190, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.4047748446911255, 0.197894532357246]                                         |  0.4379430413246155|      0.03125000|[197, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.3837867673327424, 0.1747414956493209]                                        |  0.3701062798500061|      0.06250000|[202, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[0.3837867673327424, 0.1747414956493209]                                        |  0.3701062798500061|      0.03125000|[210, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.3642859367360045, 0.1503226482965622]                                        |  0.3087442219257355|      0.06250000|[216, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.3642859367360045, 0.1503226482965622]                                        |  0.3087442219257355|      0.03125000|[223, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.3428933620438039, 0.1275428272253022]                                        |  0.2536394000053406|      0.06250000|[228, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.3428933620438039, 0.1275428272253022]                                        |  0.2536394000053406|      0.03125000|[235, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.3220939956634234, 0.1042201160155244]                                        |  0.2045725136995316|      0.06250000|[243, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      39|[0.3220939956634234, 0.1042201160155244]                                        |  0.2045725136995316|      0.03125000|[250, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.3013112644382699, 0.0808825800954014]                                        |  0.1614116579294205|      0.06250000|[257, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[0.3013112644382699, 0.0808825800954014]                                        |  0.1614116579294205|      0.03125000|[263, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.2813842911668866, 0.0568102259055518]                                        |  0.1240615248680115|      0.06250000|[269, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.2813842911668866, 0.0568102259055518]                                        |  0.1240615248680115|      0.03125000|[275, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.2813842911668866, 0.0568102259055518]                                        |  0.1240615248680115|      0.01562500|[283, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.2705898124383388, 0.045513330138177]                                         |  0.1074504926800728|      0.03125000|[288, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.2705898124383388, 0.045513330138177]                                         |  0.1074504926800728|      0.01562500|[294, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.2597580483943955, 0.0342521795443727]                                        |  0.0922089964151382|      0.03125000|[300, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
