k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837735710342441, 10.088547766945183, 9.017233703635014]                      |33320054.0000000000000000|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[10.360285406481264, 10.446199922423098, 8.104219655560291]                     |12482022.0000000000000000|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[9.965598522946253, 10.328276890399966, 6.940400801424211]                      |3297442.2500000000000000|      1.37174211|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[10.811011015269056, 10.732148145822617, 5.938481568139013]                     |1921954.7500000000000000|      1.52415790|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[9.485166378270717, 10.502209787577398, 5.2227150821311]                        |1344104.0000000000000000|      1.69350878|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[9.228059013056827, 8.89987232071058, 5.706845680028031]                        |956082.5000000000000000|      1.88167642|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[9.228059013056827, 8.89987232071058, 5.706845680028031]                        |956082.5000000000000000|      1.69350878|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.88167642|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.69350878|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[8.02893878933396, 8.433524290741998, 4.605663499462216]                        |438089.2500000000000000|      1.52415790|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[7.471024510576108, 7.363922659749835, 3.6741371600177066]                      |241088.6093750000000000|      1.69350878|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[6.071543951954462, 6.638498315472087, 3.0551172269285667]                      |120831.3046875000000000|      1.88167642|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      2.09075158|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      1.88167642|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[5.618773522803888, 4.891529185220275, 3.5878497657378468]                      |39693.1289062500000000|      1.69350878|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[4.32238350400476, 3.935061688248091, 3.0658202290388177]                       |11075.7500000000000000|      1.88167642|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[4.32238350400476, 3.935061688248091, 3.0658202290388177]                       |11075.7500000000000000|      1.69350878|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[4.6914865156919445, 2.950381872151003, 1.7383637825491802]                     |4221.1020507812500000|      1.88167642|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[3.7606934511697805, 1.3223587999453026, 1.8928672092927257]                    |458.8248291015625000|      2.09075158|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[3.7606934511697805, 1.3223587999453026, 1.8928672092927257]                    |458.8248291015625000|      1.88167642|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      2.09075158|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.88167642|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.69350878|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.52415790|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.37174211|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.23456790|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[3.126339325509245, -0.3734659596316579, 1.38053978514353]                      | 59.9188385009765625|      1.11111111|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[2.2031668740917647, 0.2335871777394859, 1.2630365316300263]                    | 15.6473760604858398|      1.23456790|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[2.2031668740917647, 0.2335871777394859, 1.2630365316300263]                    | 15.6473760604858398|      1.11111111|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      1.23456790|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      1.11111111|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      1.00000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.90000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.81000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.72900000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.65610000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.59049000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.53144100|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.47829690|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.43046721|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.38742049|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.34867844|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.31381060|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.28242954|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.25418658|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.22876792|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.20589113|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.18530202|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.16677182|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.107880600839488, 0.257913186601189, 1.0777688168155806]                      |  1.2582011222839355|      0.15009464|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.16677182|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.15009464|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.13508517|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.12157665|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.10941899|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.09847709|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.08862938|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.07976644|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.0153167215228887, 0.1728988961126088, 0.9957145774155073]                    |  0.8400450348854065|      0.07178980|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
