k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.10000000|[465, 28, 0, 4]                                                            |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 237 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.01000000|[929, 56, 0, 8]                                                            |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 237 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       3|[1.0215125114234198, 0.0206127439365375, 1.8877167958953964, 0.0128169704879839, 0.0203324119460391, 2.0021154498638536, 0.4288319060169051, 0.0204618141141285, 2.118205905165253, 0.8002639636932921, 0.0198419644943982, 2.163208734251258, 0.2204177505800909, 0.0195250134879939, 2.218557415617476, 2.6911505925162253, 0.0197449001059126, 2.2808989847902366, 0.8065328733923035, 0.0203472230605792, 2.3919867668702923, 2.268221596360602, 0.0191843443913831, 2.4873673511733125, 14.353028855416309, 0.0275087810351146, 2.558901146018805, 12.16113469366999, 0.0241507527630303, 2.7080676751170025, 0.2763815710161781, 0.0200024841267912, 2.9401575831255724, 0.2446059397574236, 0.0198581293463286, 2.9671031194707473, 1.164661084064812, 0.0192772795907638, 3.129383628936804, 0.1766061762978869, 0.0202338391337784, 3.2267370102971373, 0.1152149026649583, 0.0201021613434996, 3.254635046677334, 3.747271006031425, 0.0209050197268901, 3.3806107264063954, 0.8323494034404079, 0.0197738334530204, 3.6692003659425443, 0.1588395932324919, 0.0203711924643208, 3.721665210844775, 0.3870686529537098, 0.0203340675045488, 3.8322165597628715, 0.923903908123537, 0.0197770137321533, 3.9598448235031944, 0.2598760022580689, 0.0203794300581444, 4.052611226059353, 2.072018454365835, 0.0199478545557007, 4.174185206098447, 1.9448785555578825, 0.0199352110902562, 4.4308853008696385, 1.484542062643262, 0.0204266889495589, 4.560158058546884, 0.4808014124421104, 0.0195887907777532, 4.600790686525962, 0.493181984559228, 0.0203235415289506, 4.704520672195438, 0.3280955900992163, 0.0205623615780015, 4.800386858150648, 0.8401704790340994, 0.0196559405342633, 4.967907402935401, 0.4597497098138306, 0.020453797378509, 5.395394989279551, 0.4904040914705862, 0.02014182694481, 5.418187907605075, 0.9861319218963003, 0.0203831218975215, 2.5861493069850234, -0.0176748977853322, 0.0201330482252628, 3.8618827448782214, 0.266208445811896, 0.0202647636927798, 5.198565589558068]|3345541.2500000000000000|      0.10000000|[1165, 70, 0, 10]                                                          |  | trying quadratic partial model with 122 points | iterate success | actual_k=7
       4|[1.0215125114234198, 0.0206127439365375, 1.8877167958953964, 0.0128169704879839, 0.0203324119460391, 2.0021154498638536, 0.4288319060169051, 0.0204618141141285, 2.118205905165253, 0.8002639636932921, 0.0198419644943982, 2.163208734251258, 0.2204177505800909, 0.0195250134879939, 2.218557415617476, 2.6911505925162253, 0.0197449001059126, 2.2808989847902366, 0.8065328733923035, 0.0203472230605792, 2.3919867668702923, 2.268221596360602, 0.0191843443913831, 2.4873673511733125, 14.353028855416309, 0.0275087810351146, 2.558901146018805, 12.16113469366999, 0.0241507527630303, 2.7080676751170025, 0.2763815710161781, 0.0200024841267912, 2.9401575831255724, 0.2446059397574236, 0.0198581293463286, 2.9671031194707473, 1.164661084064812, 0.0192772795907638, 3.129383628936804, 0.1766061762978869, 0.0202338391337784, 3.2267370102971373, 0.1152149026649583, 0.0201021613434996, 3.254635046677334, 3.747271006031425, 0.0209050197268901, 3.3806107264063954, 0.8323494034404079, 0.0197738334530204, 3.6692003659425443, 0.1588395932324919, 0.0203711924643208, 3.721665210844775, 0.3870686529537098, 0.0203340675045488, 3.8322165597628715, 0.923903908123537, 0.0197770137321533, 3.9598448235031944, 0.2598760022580689, 0.0203794300581444, 4.052611226059353, 2.072018454365835, 0.0199478545557007, 4.174185206098447, 1.9448785555578825, 0.0199352110902562, 4.4308853008696385, 1.484542062643262, 0.0204266889495589, 4.560158058546884, 0.4808014124421104, 0.0195887907777532, 4.600790686525962, 0.493181984559228, 0.0203235415289506, 4.704520672195438, 0.3280955900992163, 0.0205623615780015, 4.800386858150648, 0.8401704790340994, 0.0196559405342633, 4.967907402935401, 0.4597497098138306, 0.020453797378509, 5.395394989279551, 0.4904040914705862, 0.02014182694481, 5.418187907605075, 0.9861319218963003, 0.0203831218975215, 2.5861493069850234, -0.0176748977853322, 0.0201330482252628, 3.8618827448782214, 0.266208445811896, 0.0202647636927798, 5.198565589558068]|3345541.2500000000000000|      0.01000000|[1629, 98, 0, 14]                                                          |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 236 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       5|[1.0218811287233167, 0.0207796153821212, 1.8871535851993126, 0.0125360948581705, 0.020514220282153, 2.0021991701083217, 0.4284378662026523, 0.019788235920004, 2.1185809489547442, 0.8001877348969373, 0.0211980562884308, 2.163075731760423, 0.2199881122025145, 0.019341341061149, 2.2178633769034204, 2.6912576709295863, 0.0200088919886569, 2.281698483343293, 0.8062268873383642, 0.019731254461637, 2.392682806008639, 2.268912050145163, 0.0193792233020535, 2.4872860496759968, 14.352517328901916, 0.0340951112478925, 2.5583860712282727, 12.161470968837449, 0.0294298749100508, 2.708295688581729, 0.2759059979412227, 0.0198000149916648, 2.9397327953104258, 0.2455039628469863, 0.0204447860480035, 2.967555781316591, 1.1650733394201727, 0.0193846174505802, 3.1302959196596607, 0.1758779362555956, 0.0195917184665366, 3.22631348323858, 0.1152604167280106, 0.0202703297924269, 3.253877513035379, 3.747421485611778, 0.0216800741855557, 3.3809952690739125, 0.8318657479592519, 0.0200476216263978, 3.6686557063919967, 0.159000860064075, 0.0203343359890324, 3.7220045534512103, 0.3854688927902619, 0.0197637400876976, 3.8316525547868845, 0.9242683432632726, 0.0201241495335253, 3.960531836681132, 0.2600794326871579, 0.0203685034371646, 4.052394193169162, 2.0718513285511753, 0.0204871278864339, 4.173852651986881, 1.9453697528976015, 0.0211923869242982, 4.430663503598527, 1.485047006403946, 0.0198307059241235, 4.56084620140256, 0.4804704118851848, 0.0185109712350008, 4.600229202400132, 0.4942169362044624, 0.0196338606706845, 4.70471985672731, 0.3277939376265501, 0.0213850085236785, 4.800129995657867, 0.8404420196369633, 0.0205009700493191, 4.967075501144195, 0.4598251362584058, 0.02014196417212, 5.395311738903307, 0.490546661482899, 0.019331272473492, 5.4187677655034845, 0.9860732606110267, 0.0200965128127592, 2.5865919041414633, -0.0168830442118523, 0.020211769727312, 3.8622194516136292, 0.2670953580507546, 0.0200708769689635, 5.198716259168356]|2937143.5000000000000000|      0.10000000|[1864, 112, 0, 16]                                                         |  | trying quadratic partial model with 122 points | iterate success | actual_k=7
       6|[1.0218811287233167, 0.0207796153821212, 1.8871535851993126, 0.0125360948581705, 0.020514220282153, 2.0021991701083217, 0.4284378662026523, 0.019788235920004, 2.1185809489547442, 0.8001877348969373, 0.0211980562884308, 2.163075731760423, 0.2199881122025145, 0.019341341061149, 2.2178633769034204, 2.6912576709295863, 0.0200088919886569, 2.281698483343293, 0.8062268873383642, 0.019731254461637, 2.392682806008639, 2.268912050145163, 0.0193792233020535, 2.4872860496759968, 14.352517328901916, 0.0340951112478925, 2.5583860712282727, 12.161470968837449, 0.0294298749100508, 2.708295688581729, 0.2759059979412227, 0.0198000149916648, 2.9397327953104258, 0.2455039628469863, 0.0204447860480035, 2.967555781316591, 1.1650733394201727, 0.0193846174505802, 3.1302959196596607, 0.1758779362555956, 0.0195917184665366, 3.22631348323858, 0.1152604167280106, 0.0202703297924269, 3.253877513035379, 3.747421485611778, 0.0216800741855557, 3.3809952690739125, 0.8318657479592519, 0.0200476216263978, 3.6686557063919967, 0.159000860064075, 0.0203343359890324, 3.7220045534512103, 0.3854688927902619, 0.0197637400876976, 3.8316525547868845, 0.9242683432632726, 0.0201241495335253, 3.960531836681132, 0.2600794326871579, 0.0203685034371646, 4.052394193169162, 2.0718513285511753, 0.0204871278864339, 4.173852651986881, 1.9453697528976015, 0.0211923869242982, 4.430663503598527, 1.485047006403946, 0.0198307059241235, 4.56084620140256, 0.4804704118851848, 0.0185109712350008, 4.600229202400132, 0.4942169362044624, 0.0196338606706845, 4.70471985672731, 0.3277939376265501, 0.0213850085236785, 4.800129995657867, 0.8404420196369633, 0.0205009700493191, 4.967075501144195, 0.4598251362584058, 0.02014196417212, 5.395311738903307, 0.490546661482899, 0.019331272473492, 5.4187677655034845, 0.9860732606110267, 0.0200965128127592, 2.5865919041414633, -0.0168830442118523, 0.020211769727312, 3.8622194516136292, 0.2670953580507546, 0.0200708769689635, 5.198716259168356]|2937143.5000000000000000|      0.01000000|[2328, 140, 0, 20]                                                         |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 236 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[1.0217631887582146, 0.020276454445395, 1.887019972818031, 0.0136129752991489, 0.0204482585626984, 2.0023943161302107, 0.4290155504274977, 0.019577788315647, 2.1190060413165672, 0.8004608253830982, 0.0212609917572808, 2.1638586352204054, 0.2196349999717398, 0.0196035415943964, 2.2175340558140952, 2.6918606845806528, 0.0213710674894197, 2.2820232732855192, 0.805911887573293, 0.0199884224187117, 2.392518726217542, 2.2690606252811865, 0.019614073344314, 2.4869549710690397, 14.352923972071359, 0.0395541825088104, 2.5577259675114457, 12.16226951763148, 0.0351726464472671, 2.7091066503613073, 0.2760135086569739, 0.0197805457449717, 2.93879175377811, 0.244717311132624, 0.0195720072635281, 2.9676060688296917, 1.1646370548912488, 0.0183291189260668, 3.1306245253704237, 0.1752001341833771, 0.020718459074568, 3.2257024506724257, 0.1146980830057384, 0.0199208989279148, 3.254268468786915, 3.7468261131749045, 0.0229833305972629, 3.3810506941476395, 0.8317331640111083, 0.0204235308415593, 3.6685932100986096, 0.1584677379402755, 0.0203113496422579, 3.722478014011042, 0.385998389850866, 0.021079155173217, 3.832543157129467, 0.9237478520553567, 0.0208169584198681, 3.960744212835181, 0.2597963928387449, 0.0199135102851067, 4.051254833117631, 2.071429947740046, 0.021348041903372, 4.173369241212822, 1.9444993102678638, 0.0215472335634212, 4.430730195942146, 1.485935940113531, 0.0202250268390777, 4.561860322953716, 0.4804874593792837, 0.0184882859386911, 4.6003850754515385, 0.4939056515969854, 0.0181373431949215, 4.705086746620414, 0.3276119922133452, 0.0211101025759412, 4.8000186436926, 0.8407948733175983, 0.021060954488722, 4.967619310471139, 0.4590220853953532, 0.0192169597640086, 5.394702764938062, 0.4914089325208948, 0.0179847524648576, 5.418854854034024, 0.9848404053291604, 0.020145803817803, 2.5859358512374753, -0.0166673133525802, 0.0202565805044716, 3.8623275644364847, 0.2678548066387424, 0.0202044819855989, 5.199649864604737]|2673304.5000000000000000|      0.10000000|[2563, 154, 0, 22]                                                         |  | trying quadratic partial model with 122 points | iterate success | actual_k=7
       8|[1.0217631887582146, 0.020276454445395, 1.887019972818031, 0.0136129752991489, 0.0204482585626984, 2.0023943161302107, 0.4290155504274977, 0.019577788315647, 2.1190060413165672, 0.8004608253830982, 0.0212609917572808, 2.1638586352204054, 0.2196349999717398, 0.0196035415943964, 2.2175340558140952, 2.6918606845806528, 0.0213710674894197, 2.2820232732855192, 0.805911887573293, 0.0199884224187117, 2.392518726217542, 2.2690606252811865, 0.019614073344314, 2.4869549710690397, 14.352923972071359, 0.0395541825088104, 2.5577259675114457, 12.16226951763148, 0.0351726464472671, 2.7091066503613073, 0.2760135086569739, 0.0197805457449717, 2.93879175377811, 0.244717311132624, 0.0195720072635281, 2.9676060688296917, 1.1646370548912488, 0.0183291189260668, 3.1306245253704237, 0.1752001341833771, 0.020718459074568, 3.2257024506724257, 0.1146980830057384, 0.0199208989279148, 3.254268468786915, 3.7468261131749045, 0.0229833305972629, 3.3810506941476395, 0.8317331640111083, 0.0204235308415593, 3.6685932100986096, 0.1584677379402755, 0.0203113496422579, 3.722478014011042, 0.385998389850866, 0.021079155173217, 3.832543157129467, 0.9237478520553567, 0.0208169584198681, 3.960744212835181, 0.2597963928387449, 0.0199135102851067, 4.051254833117631, 2.071429947740046, 0.021348041903372, 4.173369241212822, 1.9444993102678638, 0.0215472335634212, 4.430730195942146, 1.485935940113531, 0.0202250268390777, 4.561860322953716, 0.4804874593792837, 0.0184882859386911, 4.6003850754515385, 0.4939056515969854, 0.0181373431949215, 4.705086746620414, 0.3276119922133452, 0.0211101025759412, 4.8000186436926, 0.8407948733175983, 0.021060954488722, 4.967619310471139, 0.4590220853953532, 0.0192169597640086, 5.394702764938062, 0.4914089325208948, 0.0179847524648576, 5.418854854034024, 0.9848404053291604, 0.020145803817803, 2.5859358512374753, -0.0166673133525802, 0.0202565805044716, 3.8623275644364847, 0.2678548066387424, 0.0202044819855989, 5.199649864604737]|2673304.5000000000000000|      0.01000000|[3026, 182, 0, 26]                                                         |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 236 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[1.0212976850267916, 0.0206733475640095, 1.8867618048116501, 0.0136971174407199, 0.0205961362472503, 2.0021488283458053, 0.429145874069902, 0.0190031625365359, 2.1185944407216666, 0.8007152199004922, 0.0206162017612128, 2.164212332364507, 0.2196232360700811, 0.0195736433287948, 2.216957278619848, 2.692995747654785, 0.0222546199702976, 2.281972189722036, 0.8049468127668777, 0.0196153213948619, 2.3930519024659005, 2.269416091466156, 0.0199294845523653, 2.485589357930011, 14.352414789978882, 0.0458612685880268, 2.557013844479115, 12.16237445330499, 0.0397203145939547, 2.7101692476037647, 0.2765016745795159, 0.0193998802811774, 2.939224911384978, 0.2454806140010152, 0.0190575814791507, 2.968694111423193, 1.1632689897415214, 0.0189681223302288, 3.1310444798602526, 0.1753358748435189, 0.0201725322549004, 3.225023963242358, 0.1147565300940553, 0.0197977361280388, 3.2552660814970125, 3.7470772244814365, 0.0237451839221264, 3.380619649194653, 0.8312183631865063, 0.0199427823599246, 3.668267938401923, 0.1578543435523675, 0.0198450287704168, 3.7217950911775186, 0.3849568474274089, 0.0205190429801823, 3.832223674085454, 0.9238385348491304, 0.0202478686909679, 3.961336822701437, 0.2597559374505036, 0.0190586939258772, 4.0519178222921175, 2.0713739648071487, 0.0231612485018376, 4.1735490770904535, 1.9443147186919518, 0.022028552519475, 4.430742142545603, 1.4849097679964407, 0.020490444220129, 4.562086449931194, 0.4804244761875961, 0.019543492370657, 4.6011579144246655, 0.4933091734075657, 0.017190166183466, 4.705524716389528, 0.3269840999043776, 0.0218869920516765, 4.800804122753491, 0.8411899316608263, 0.0202801531503295, 4.968931013078227, 0.4603488189989421, 0.0195401670566616, 5.395216280503503, 0.4909030043024028, 0.0184912923441031, 5.419633916275608, 0.9841546957143417, 0.0209225509501936, 2.585939436484096, -0.0159074111325768, 0.0204144669718606, 3.862776257741844, 0.2679755016180298, 0.020637844234557, 5.199936295291508]|2473256.2500000000000000|      0.10000000|[3262, 196, 0, 28]                                                         |  | trying quadratic partial model with 122 points | iterate success | actual_k=7
      10|[1.0212976850267916, 0.0206733475640095, 1.8867618048116501, 0.0136971174407199, 0.0205961362472503, 2.0021488283458053, 0.429145874069902, 0.0190031625365359, 2.1185944407216666, 0.8007152199004922, 0.0206162017612128, 2.164212332364507, 0.2196232360700811, 0.0195736433287948, 2.216957278619848, 2.692995747654785, 0.0222546199702976, 2.281972189722036, 0.8049468127668777, 0.0196153213948619, 2.3930519024659005, 2.269416091466156, 0.0199294845523653, 2.485589357930011, 14.352414789978882, 0.0458612685880268, 2.557013844479115, 12.16237445330499, 0.0397203145939547, 2.7101692476037647, 0.2765016745795159, 0.0193998802811774, 2.939224911384978, 0.2454806140010152, 0.0190575814791507, 2.968694111423193, 1.1632689897415214, 0.0189681223302288, 3.1310444798602526, 0.1753358748435189, 0.0201725322549004, 3.225023963242358, 0.1147565300940553, 0.0197977361280388, 3.2552660814970125, 3.7470772244814365, 0.0237451839221264, 3.380619649194653, 0.8312183631865063, 0.0199427823599246, 3.668267938401923, 0.1578543435523675, 0.0198450287704168, 3.7217950911775186, 0.3849568474274089, 0.0205190429801823, 3.832223674085454, 0.9238385348491304, 0.0202478686909679, 3.961336822701437, 0.2597559374505036, 0.0190586939258772, 4.0519178222921175, 2.0713739648071487, 0.0231612485018376, 4.1735490770904535, 1.9443147186919518, 0.022028552519475, 4.430742142545603, 1.4849097679964407, 0.020490444220129, 4.562086449931194, 0.4804244761875961, 0.019543492370657, 4.6011579144246655, 0.4933091734075657, 0.017190166183466, 4.705524716389528, 0.3269840999043776, 0.0218869920516765, 4.800804122753491, 0.8411899316608263, 0.0202801531503295, 4.968931013078227, 0.4603488189989421, 0.0195401670566616, 5.395216280503503, 0.4909030043024028, 0.0184912923441031, 5.419633916275608, 0.9841546957143417, 0.0209225509501936, 2.585939436484096, -0.0159074111325768, 0.0204144669718606, 3.862776257741844, 0.2679755016180298, 0.020637844234557, 5.199936295291508]|2473256.2500000000000000|      0.01000000|[3725, 224, 0, 32]                                                         |  | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 236 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 350 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
