k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      5.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[20.15633411666393, 36.08383906184284, 43.23448327189132, 40.01250948022009]    |466.4254150390625000|     25.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[20.15633411666393, 36.08383906184284, 43.23448327189132, 40.01250948022009]    |466.4254150390625000|      5.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[15.700134350119836, 34.04116172096634, 43.994175997070315, 40.63910335589411]  |242.4835662841796875|     25.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       5|[15.700134350119836, 34.04116172096634, 43.994175997070315, 40.63910335589411]  |242.4835662841796875|      5.00000000|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[11.342478889220363, 32.113012423738084, 45.07501929008082, 41.69969609000339]  |105.6636962890625000|     25.00000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       7|[11.342478889220363, 32.113012423738084, 45.07501929008082, 41.69969609000339]  |105.6636962890625000|      5.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[6.732224847972811, 30.40123308538653, 45.761038529367084, 42.286847497463526]  | 30.8145370483398438|     25.00000000|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[6.732224847972811, 30.40123308538653, 45.761038529367084, 42.286847497463526]  | 30.8145370483398438|      5.00000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[6.732224847972811, 30.40123308538653, 45.761038529367084, 42.286847497463526]  | 30.8145370483398438|      1.00000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[5.757265438220541, 30.2058970225347, 45.85282289298235, 42.34045349041946]     | 21.6637916564941406|      5.00000000|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
