k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1714714857236282, 9.538653102760351, 1.0880713914451239]                     |  0.8588662743568420|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.1714714857236282, 9.538653102760351, 1.0880713914451239]                     |  0.8588662743568420|      0.50000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.2464568993599922, 9.051484806246426, 1.172001353994284]                      |  0.4775367379188538|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.2464568993599922, 9.051484806246426, 1.172001353994284]                      |  0.4775367379188538|      0.50000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.2464568993599922, 9.051484806246426, 1.172001353994284]                      |  0.4775367379188538|      0.25000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2464568993599922, 9.051484806246426, 1.172001353994284]                      |  0.4775367379188538|      0.12500000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.3295407537233288, 9.062188639182722, 1.2647779733797937]                     |  0.2295058220624924|      0.25000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.3295407537233288, 9.062188639182722, 1.2647779733797937]                     |  0.2295058220624924|      0.12500000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.379959100360316, 8.9717005245576, 1.3347414741068389]                        |  0.1591788977384567|      0.25000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.379959100360316, 8.9717005245576, 1.3347414741068389]                        |  0.1591788977384567|      0.12500000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.379959100360316, 8.9717005245576, 1.3347414741068389]                        |  0.1591788977384567|      0.06250000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.4400928647133895, 8.967676333167393, 1.3181889435334182]                     |  0.1254372149705887|      0.12500000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.4400928647133895, 8.967676333167393, 1.3181889435334182]                     |  0.1254372149705887|      0.06250000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.4400928647133895, 8.967676333167393, 1.3181889435334182]                     |  0.1254372149705887|      0.03125000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
