k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      5.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.00000000|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      0.20000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.621840091455205, -0.9893142420844292, 0.6652684379960012, 0.2619501035257675, -0.2938143447746004, 0.223342235318052, 0.5127951639184746]|52117.5429687500000000|      1.00000000|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       5|[10.621840091455205, -0.9893142420844292, 0.6652684379960012, 0.2619501035257675, -0.2938143447746004, 0.223342235318052, 0.5127951639184746]|52117.5429687500000000|      0.20000000|[67, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.648849358702337, -0.9896785230863702, 0.6479180326844867, 0.4265738703739234, -0.287432377982084, 0.2535625518131737, 0.4083234042072078]|48736.6992187500000000|      1.00000000|[80, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       7|[10.648849358702337, -0.9896785230863702, 0.6479180326844867, 0.4265738703739234, -0.287432377982084, 0.2535625518131737, 0.4083234042072078]|48736.6992187500000000|      0.20000000|[93, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.612594807953322, -0.9708525068573665, 0.6388805522263211, 0.5399186605500818, -0.3118515541489579, 0.2514484428195091, 0.2508378317622458]|42153.9218750000000000|      1.00000000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       9|[10.612594807953322, -0.9708525068573665, 0.6388805522263211, 0.5399186605500818, -0.3118515541489579, 0.2514484428195091, 0.2508378317622458]|42153.9218750000000000|      0.20000000|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.629654033024988, -1.0302871747179159, 0.6400275745876284, 0.6314435461560161, -0.3547263488746266, 0.1145604858355259, 0.1658565281668864]|33370.7812500000000000|      1.00000000|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
