k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      2.00000000|[34, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      1.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.50000000|[54, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.25000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.50000000|[76, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.25000000|[87, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.12500000|[99, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.06250000|[110, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.12500000|[121, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.06250000|[131, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.03125000|[142, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.01562500|[154, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00781250|[164, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00390625|[175, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00195312|[186, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00097656|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[9.5579940100013, -1.4053910179653646, 2.0640552666556196, -0.9421129009308643, -0.3787613733846772, 1.103334535903429, -0.102095036170586]|16307.4794921875000000|      0.00195312|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[9.557978425010942, -1.4063435879177002, 2.064600979604754, -0.9426297523152807, -0.3777323529248791, 1.1023337551224377, -0.1015642993196923]|16275.6220703125000000|      0.00390625|[217, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[9.557978425010942, -1.4063435879177002, 2.064600979604754, -0.9426297523152807, -0.3777323529248791, 1.1023337551224377, -0.1015642993196923]|16275.6220703125000000|      0.00195312|[228, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[9.557978425010942, -1.4063435879177002, 2.064600979604754, -0.9426297523152807, -0.3777323529248791, 1.1023337551224377, -0.1015642993196923]|16275.6220703125000000|      0.00097656|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[9.557978425010942, -1.4063435879177002, 2.064600979604754, -0.9426297523152807, -0.3777323529248791, 1.1023337551224377, -0.1015642993196923]|16275.6220703125000000|      0.00048828|[250, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[9.558027147203214, -1.4065823649710485, 2.0644790942246645, -0.9429083549315102, -0.3778827974832364, 1.1021387051187366, -0.1014034369153112]|16266.1093750000000000|      0.00097656|[260, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[9.55790000915111, -1.4066185908645064, 2.0649837412629988, -0.943301405527715, -0.3774900450768745, 1.1017986522346077, -0.1008963372253362]|16248.5751953125000000|      0.00195312|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[9.55790000915111, -1.4066185908645064, 2.0649837412629988, -0.943301405527715, -0.3774900450768745, 1.1017986522346077, -0.1008963372253362]|16248.5751953125000000|      0.00097656|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[9.55790000915111, -1.4066185908645064, 2.0649837412629988, -0.943301405527715, -0.3774900450768745, 1.1017986522346077, -0.1008963372253362]|16248.5751953125000000|      0.00048828|[292, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[9.558096763545361, -1.4067166761836438, 2.064827919910399, -0.9433435010696789, -0.377578960794556, 1.1018117994386343, -0.1005014266339229]|16244.6835937500000000|      0.00097656|[303, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[9.558096763545361, -1.4067166761836438, 2.064827919910399, -0.9433435010696789, -0.377578960794556, 1.1018117994386343, -0.1005014266339229]|16244.6835937500000000|      0.00048828|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[9.558070869101702, -1.4069607706276475, 2.0648475795993986, -0.9436054293891464, -0.3776598027088306, 1.1015060448758667, -0.1004057618879174]|16237.2949218750000000|      0.00097656|[324, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[9.558070869101702, -1.4069607706276475, 2.0648475795993986, -0.9436054293891464, -0.3776598027088306, 1.1015060448758667, -0.1004057618879174]|16237.2949218750000000|      0.00048828|[334, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[9.557970036547124, -1.4069034577701955, 2.0645716507686407, -0.9438685393812164, -0.3775933352266826, 1.1012698703512582, -0.1002664539858373]|16231.0556640625000000|      0.00097656|[344, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[9.557837883487855, -1.4072643277987629, 2.0644774075029204, -0.9439817602557494, -0.3778081752041145, 1.1004262977302057, -0.1004292758681448]|16220.0976562500000000|      0.00195312|[355, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[9.557837883487855, -1.4072643277987629, 2.0644774075029204, -0.9439817602557494, -0.3778081752041145, 1.1004262977302057, -0.1004292758681448]|16220.0976562500000000|      0.00097656|[365, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[9.557872833328833, -1.4073979575488167, 2.0639517231716904, -0.9443677342459943, -0.3780759188946521, 1.0997760502842615, -0.1003077540474859]|16207.2041015625000000|      0.00195312|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[9.557872833328833, -1.4073979575488167, 2.0639517231716904, -0.9443677342459943, -0.3780759188946521, 1.0997760502842615, -0.1003077540474859]|16207.2041015625000000|      0.00097656|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[9.557179839815166, -1.4072929691100942, 2.064127720815146, -0.9448549150110266, -0.3782826098914814, 1.0993871941392221, -0.1002950577435957]|16196.2119140625000000|      0.00195312|[397, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[9.557179839815166, -1.4072929691100942, 2.064127720815146, -0.9448549150110266, -0.3782826098914814, 1.0993871941392221, -0.1002950577435957]|16196.2119140625000000|      0.00097656|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[9.557246952242362, -1.4071946319445736, 2.063792089191382, -0.9454015273798713, -0.3786918738321639, 1.0988636668932947, -0.1000009682650624]|16182.9980468750000000|      0.00195312|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[9.557246952242362, -1.4071946319445736, 2.063792089191382, -0.9454015273798713, -0.3786918738321639, 1.0988636668932947, -0.1000009682650624]|16182.9980468750000000|      0.00097656|[430, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[9.557246952242362, -1.4071946319445736, 2.063792089191382, -0.9454015273798713, -0.3786918738321639, 1.0988636668932947, -0.1000009682650624]|16182.9980468750000000|      0.00048828|[441, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[9.557246952242362, -1.4071946319445736, 2.063792089191382, -0.9454015273798713, -0.3786918738321639, 1.0988636668932947, -0.1000009682650624]|16182.9980468750000000|      0.00024414|[451, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[9.557244119939387, -1.4072366317277754, 2.063773497794859, -0.945591911058216, -0.3786095779475101, 1.098956349224486, -0.1000776391780312]|16181.6640625000000000|      0.00048828|[462, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[9.557146495554495, -1.4072344017906544, 2.0639316670827257, -0.94583987713716, -0.3789352429308591, 1.0987916692442827, -0.1001735621094177]|16176.2587890625000000|      0.00097656|[472, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[9.557146495554495, -1.4072344017906544, 2.0639316670827257, -0.94583987713716, -0.3789352429308591, 1.0987916692442827, -0.1001735621094177]|16176.2587890625000000|      0.00048828|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[9.556911660704927, -1.407168156512704, 2.0639725318960007, -0.9460027916728829, -0.3788216128330019, 1.0984236182278797, -0.1001256214486859]|16169.9062500000000000|      0.00097656|[492, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[9.556454664578714, -1.4070681709931232, 2.06413980559511, -0.9462631374024066, -0.3784923478473265, 1.097703608981955, -0.1002362678160179]|16158.4326171875000000|      0.00195312|[503, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[9.556454664578714, -1.4070681709931232, 2.06413980559511, -0.9462631374024066, -0.3784923478473265, 1.097703608981955, -0.1002362678160179]|16158.4326171875000000|      0.00097656|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      49|[9.556633227379965, -1.4067971275911533, 2.064065571192547, -0.9466160761504153, -0.3784033411011974, 1.0969222251458217, -0.0999204107121448]|16144.9062500000000000|      0.00195312|[524, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[9.556633227379965, -1.4067971275911533, 2.064065571192547, -0.9466160761504153, -0.3784033411011974, 1.0969222251458217, -0.0999204107121448]|16144.9062500000000000|      0.00097656|[536, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[9.55669090787125, -1.4067959197658517, 2.0640647185301626, -0.9471793708481108, -0.3783182454184256, 1.0962166318848827, -0.1002780991937817]|16129.8896484375000000|      0.00195312|[546, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[9.55669090787125, -1.4067959197658517, 2.0640647185301626, -0.9471793708481108, -0.3783182454184256, 1.0962166318848827, -0.1002780991937817]|16129.8896484375000000|      0.00097656|[557, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      53|[9.55665903079285, -1.4067537200098206, 2.0639077285482523, -0.947877507647778, -0.3785608076454861, 1.0956017882759925, -0.100322454644523]|16114.1318359375000000|      0.00195312|[568, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[9.55665903079285, -1.4067537200098206, 2.0639077285482523, -0.947877507647778, -0.3785608076454861, 1.0956017882759925, -0.100322454644523]|16114.1318359375000000|      0.00097656|[578, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      55|[9.55665903079285, -1.4067537200098206, 2.0639077285482523, -0.947877507647778, -0.3785608076454861, 1.0956017882759925, -0.100322454644523]|16114.1318359375000000|      0.00048828|[588, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      56|[9.55659512402342, -1.406868868382931, 2.064007698089111, -0.9480251421922339, -0.3785802034850331, 1.0951715104104953, -0.1003838569909591]|16107.6474609375000000|      0.00097656|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[9.55659512402342, -1.406868868382931, 2.064007698089111, -0.9480251421922339, -0.3785802034850331, 1.0951715104104953, -0.1003838569909591]|16107.6474609375000000|      0.00048828|[610, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      58|[9.556255747571992, -1.4066852781958756, 2.0640731157131014, -0.9482224950077857, -0.3785702714711602, 1.0950107164522165, -0.1002411828682826]|16102.4951171875000000|      0.00097656|[620, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[9.556255747571992, -1.4066852781958756, 2.0640731157131014, -0.9482224950077857, -0.3785702714711602, 1.0950107164522165, -0.1002411828682826]|16102.4951171875000000|      0.00048828|[631, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      60|[9.556537375786867, -1.4065890704636683, 2.0640939357844967, -0.9485508923508501, -0.3787211846052926, 1.0948965664115582, -0.1003171098319415]|16097.3144531250000000|      0.00097656|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[9.556742424734164, -1.4064359985105905, 2.064100456260761, -0.9492948561535655, -0.3788391113079491, 1.0943304193627872, -0.1003014772247906]|16081.3056640625000000|      0.00195312|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[9.556566764837031, -1.4059400211045412, 2.063929623325194, -0.9507852870413429, -0.3786501397219313, 1.0932125540693594, -0.1003455916347327]|16050.3115234375000000|      0.00390625|[665, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[9.556566764837031, -1.4059400211045412, 2.063929623325194, -0.9507852870413429, -0.3786501397219313, 1.0932125540693594, -0.1003455916347327]|16050.3115234375000000|      0.00195312|[675, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      64|[9.556566764837031, -1.4059400211045412, 2.063929623325194, -0.9507852870413429, -0.3786501397219313, 1.0932125540693594, -0.1003455916347327]|16050.3115234375000000|      0.00097656|[686, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      65|[9.556566764837031, -1.4059400211045412, 2.063929623325194, -0.9507852870413429, -0.3786501397219313, 1.0932125540693594, -0.1003455916347327]|16050.3115234375000000|      0.00048828|[697, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      66|[9.55641639309483, -1.4060156550002447, 2.06408324710579, -0.9509445025076151, -0.3787167476425771, 1.09286298496637, -0.1001598460330431]|16043.3408203125000000|      0.00097656|[708, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[9.556164338227902, -1.4056821871133292, 2.0645572978508917, -0.9514131297677156, -0.3788520372751417, 1.092376807097305, -0.1004425720593847]|16033.2119140625000000|      0.00195312|[719, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[9.556146845833172, -1.4060852569857727, 2.0655570616504235, -0.9528218003134171, -0.379342366468762, 1.091871893495975, -0.1000270180489662]|16007.3808593750000000|      0.00390625|[730, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[9.556146845833172, -1.4060852569857727, 2.0655570616504235, -0.9528218003134171, -0.379342366468762, 1.091871893495975, -0.1000270180489662]|16007.3808593750000000|      0.00195312|[742, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      70|[9.556146845833172, -1.4060852569857727, 2.0655570616504235, -0.9528218003134171, -0.379342366468762, 1.091871893495975, -0.1000270180489662]|16007.3808593750000000|      0.00097656|[753, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      71|[9.556281560336991, -1.4060430940489925, 2.065549990411027, -0.9533544425383865, -0.3794176950457609, 1.0910797013276536, -0.1001564322573053]|15991.8105468750000000|      0.00195312|[764, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[9.555417033572507, -1.4053741388796754, 2.0653056871340425, -0.9537070233539581, -0.3794343238007348, 1.089563201952278, -0.0997879956590998]|15969.7548828125000000|      0.00390625|[775, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[9.556156161404687, -1.4057054927017858, 2.06519558830542, -0.9566217591201363, -0.3795242259125532, 1.0871044512081385, -0.0995846737356613]|15906.7021484375000000|      0.00781250|[786, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[9.556156161404687, -1.4057054927017858, 2.06519558830542, -0.9566217591201363, -0.3795242259125532, 1.0871044512081385, -0.0995846737356613]|15906.7021484375000000|      0.00390625|[796, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      75|[9.556156161404687, -1.4057054927017858, 2.06519558830542, -0.9566217591201363, -0.3795242259125532, 1.0871044512081385, -0.0995846737356613]|15906.7021484375000000|      0.00195312|[806, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      76|[9.556156161404687, -1.4057054927017858, 2.06519558830542, -0.9566217591201363, -0.3795242259125532, 1.0871044512081385, -0.0995846737356613]|15906.7021484375000000|      0.00097656|[817, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      77|[9.556115694229302, -1.4059685949942369, 2.0654938263611755, -0.9568991736839253, -0.3792937889246761, 1.086319463188978, -0.0998028519520787]|15893.3320312500000000|      0.00195312|[827, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[9.556115694229302, -1.4059685949942369, 2.0654938263611755, -0.9568991736839253, -0.3792937889246761, 1.086319463188978, -0.0998028519520787]|15893.3320312500000000|      0.00097656|[839, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      79|[9.555817843112262, -1.405497314215879, 2.06545039479948, -0.9573378631182007, -0.3793078135063698, 1.0856571676813902, -0.0999012730264256]|15880.3730468750000000|      0.00195312|[851, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[9.555817843112262, -1.405497314215879, 2.06545039479948, -0.9573378631182007, -0.3793078135063698, 1.0856571676813902, -0.0999012730264256]|15880.3730468750000000|      0.00097656|[862, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
