k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[106, 16, 0, 2]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[314, 48, 0, 6]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      1.00000000|[421, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       5|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.90000000|[525, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.81000000|[631, 96, 0, 12]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.72900000|[735, 112, 0, 14]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.65610000|[840, 128, 0, 16]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.59049000|[945, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.53144100|[1050, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
