k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.25000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.12500000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[2.889175548939412, 0.0421818277085885]                                         | 72.8181838989257812|      0.25000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[2.6699652696279794, -0.0780132364338449]                                       | 49.1768608093261719|      0.50000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[2.1996077504418965, -0.2476121873301096]                                       | 20.5594406127929688|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[2.1996077504418965, -0.2476121873301096]                                       | 20.5594406127929688|      0.50000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[2.1996077504418965, -0.2476121873301096]                                       | 20.5594406127929688|      0.25000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[2.1996077504418965, -0.2476121873301096]                                       | 20.5594406127929688|      0.12500000|[60, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[2.0838058594002105, -0.2946751454943547]                                       | 16.2292537689208984|      0.25000000|[66, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[2.0838058594002105, -0.2946751454943547]                                       | 16.2292537689208984|      0.12500000|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[2.0838058594002105, -0.2946751454943547]                                       | 16.2292537689208984|      0.06250000|[80, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.025369851621544, -0.3168445612487592]                                        | 14.3893308639526367|      0.12500000|[85, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[2.025369851621544, -0.3168445612487592]                                        | 14.3893308639526367|      0.06250000|[92, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.9675864863194097, -0.3406633079487873]                                       | 12.7425918579101562|      0.12500000|[99, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      16|[1.9675864863194097, -0.3406633079487873]                                       | 12.7425918579101562|      0.06250000|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.9087373881185339, -0.3617116722781991]                                       | 11.2740621566772461|      0.12500000|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[1.7918928246102483, -0.4061227967692343]                                       |  8.8082084655761719|      0.25000000|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[1.7918928246102483, -0.4061227967692343]                                       |  8.8082084655761719|      0.12500000|[122, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.6754324442171904, -0.4515318244917504]                                       |  6.8812117576599121|      0.25000000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[1.6754324442171904, -0.4515318244917504]                                       |  6.8812117576599121|      0.12500000|[135, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.6754324442171904, -0.4515318244917504]                                       |  6.8812117576599121|      0.06250000|[141, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.6169747577555118, -0.4736440132922303]                                       |  6.0874547958374023|      0.12500000|[146, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.6169747577555118, -0.4736440132922303]                                       |  6.0874547958374023|      0.06250000|[153, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.5570596197245816, -0.4914323868754049]                                       |  5.3899860382080078|      0.12500000|[158, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.4383219566618948, -0.5305011387163825]                                       |  4.2456607818603516|      0.25000000|[164, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.4383219566618948, -0.5305011387163825]                                       |  4.2456607818603516|      0.12500000|[170, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.4383219566618948, -0.5305011387163825]                                       |  4.2456607818603516|      0.06250000|[176, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.3776222880877955, -0.545394097958739]                                        |  3.7790329456329346|      0.12500000|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.2552632814564135, -0.5709533134432064]                                       |  3.0158002376556396|      0.25000000|[188, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.2552632814564135, -0.5709533134432064]                                       |  3.0158002376556396|      0.12500000|[195, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.2552632814564135, -0.5709533134432064]                                       |  3.0158002376556396|      0.06250000|[202, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.1940239818211003, -0.5834432365885395]                                       |  2.7048742771148682|      0.12500000|[208, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[1.1940239818211003, -0.5834432365885395]                                       |  2.7048742771148682|      0.06250000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.132715581823508, -0.5955894331016552]                                        |  2.4329698085784912|      0.12500000|[219, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
