k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      0.10000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.1763349992661265, 0.3498596188279682, 5.572033942789424, 5.563557698950875, 6.454695879046105, 7.608935397213054]|261.2778930664062500|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[0.4121473244516125, 0.0576029401211886, 5.226731374340063, 5.861629844270584, 6.1046830174255176, 7.612590601696749]|168.7909698486328125|     10.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[0.4121473244516125, 0.0576029401211886, 5.226731374340063, 5.861629844270584, 6.1046830174255176, 7.612590601696749]|168.7909698486328125|      1.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.4121473244516125, 0.0576029401211886, 5.226731374340063, 5.861629844270584, 6.1046830174255176, 7.612590601696749]|168.7909698486328125|      0.10000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.3345347039255269, 0.0854688387027028, 5.199760123193053, 5.868701008721886, 6.071858359314339, 7.575918202047008]|161.5564727783203125|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       7|[-0.3344986284465716, -0.0499284759783894, 4.616279472344126, 5.882407842426023, 5.668638325859233, 7.4003106146043836]| 99.6999130249023438|     10.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[-0.3344986284465716, -0.0499284759783894, 4.616279472344126, 5.882407842426023, 5.668638325859233, 7.4003106146043836]| 99.6999130249023438|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.3344986284465716, -0.0499284759783894, 4.616279472344126, 5.882407842426023, 5.668638325859233, 7.4003106146043836]| 99.6999130249023438|      0.10000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.3999916654507479, -0.0716165348024881, 4.553250989511956, 5.8584750870047655, 5.644557551079832, 7.389584941466679]| 95.8910293579101562|      1.00000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[-0.3999916654507479, -0.0716165348024881, 4.553250989511956, 5.8584750870047655, 5.644557551079832, 7.389584941466679]| 95.8910293579101562|      0.10000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
