k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[41, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[81, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[119, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[158, 24, 0, 12]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00001000|[196, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[95.99999999882829, 0.0089900001755373, 102.99999995529505, 105.99999999208826, 18.000000028736544, 72.00000000112857, 150.99999998780982, 18.000000021738227]|9148.8105468750000000|      0.00010000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       7|[95.99999999882829, 0.0089900001755373, 102.99999995529505, 105.99999999208826, 18.000000028736544, 72.00000000112857, 150.99999998780982, 18.000000021738227]|9148.8105468750000000|      0.00001000|[260, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[96.00000001983548, 0.0089800004703818, 102.99999995389243, 105.99999995160591, 18.000000009915734, 72.00000005288065, 150.99999999204545, 17.999999994092782]|9140.0068359375000000|      0.00010000|[286, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[96.00000001983548, 0.0089800004703818, 102.99999995389243, 105.99999995160591, 18.000000009915734, 72.00000005288065, 150.99999999204545, 17.999999994092782]|9140.0068359375000000|      0.00001000|[324, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[95.99999998293141, 0.0089700013214735, 102.99999993207173, 105.9999999427483, 17.999999980845402, 72.00000004585196, 151.00000001957577, 18.000000110076375]|9131.7314453125000000|      0.00010000|[351, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
