k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      2.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.50000000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.25000000|[43, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.06250000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.8026915903108063, 10.486969419110734, 1.1662420164800498]                    |  0.0162743050605059|      0.12500000|[72, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       8|[0.8026915903108063, 10.486969419110734, 1.1662420164800498]                    |  0.0162743050605059|      0.06250000|[82, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.12500000|[88, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[99, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.8247538116679723, 10.465336210328989, 1.1155265864572004]                    |  0.0057075270451605|      0.12500000|[105, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.8247538116679723, 10.465336210328989, 1.1155265864572004]                    |  0.0057075270451605|      0.06250000|[115, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.12500000|[123, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      14|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.06250000|[133, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.03125000|[143, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.03125000|[150, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | DECALRED SUCCESS
      15|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.03125000|[155, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[0.8635643128391699, 10.423813007017651, 1.0895300754296442]                    |  0.0030979532748461|      0.01562500|[167, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.8612800568820336, 10.416466642538753, 1.0759303059953687]                    |  0.0026299941819161|      0.03125000|[174, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      18|[0.8640152597373126, 10.41701803019279, 1.0786962884054936]                     |  0.0025322439614683|      0.06250000|[179, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.8640152597373126, 10.41701803019279, 1.0786962884054936]                     |  0.0025322439614683|      0.03125000|[191, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.8640152597373126, 10.41701803019279, 1.0786962884054936]                     |  0.0025322439614683|      0.01562500|[202, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.8640152597373126, 10.41701803019279, 1.0786962884054936]                     |  0.0025322439614683|      0.01562500|[205, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      21|[0.8654540341699367, 10.417059830325194, 1.0787160654323458]                    |  0.0024824563879520|      0.03125000|[211, 79, 0, 79]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.8665588195801263, 10.41512908582317, 1.0790373514434466]                     |  0.0024621391203254|      0.06250000|[216, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
