k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.25000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.12500000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0695156902734129, 0.8961127110479298]                                        |  5.1562981605529785|      0.25000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[1.0695156902734129, 0.8961127110479298]                                        |  5.1562981605529785|      0.12500000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.1359693474243182, 0.790240564327133]                                         |  4.4177150726318359|      0.25000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[1.1359693474243182, 0.790240564327133]                                         |  4.4177150726318359|      0.12500000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1996445361946393, 0.6826744435684853]                                        |  3.7704956531524658|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[1.1996445361946393, 0.6826744435684853]                                        |  3.7704956531524658|      0.12500000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.260208570235164, 0.5733263856033886]                                         |  3.2025437355041504|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[1.260208570235164, 0.5733263856033886]                                         |  3.2025437355041504|      0.12500000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.3178568289332604, 0.4624134545760401]                                        |  2.7034699916839600|      0.25000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[1.3178568289332604, 0.4624134545760401]                                        |  2.7034699916839600|      0.12500000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.3730857725201568, 0.3502762003280633]                                        |  2.2644884586334229|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.3730857725201568, 0.3502762003280633]                                        |  2.2644884586334229|      0.12500000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[1.42661120870617, 0.2373159078306682]                                          |  1.8782415390014648|      0.25000000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      17|[1.42661120870617, 0.2373159078306682]                                          |  1.8782415390014648|      0.12500000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[1.479147229371659, 0.1238920720084069]                                         |  1.5385850667953491|      0.25000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[1.479147229371659, 0.1238920720084069]                                         |  1.5385850667953491|      0.12500000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[1.531425468556119, 0.0103491915280686]                                         |  1.2403911352157593|      0.25000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[1.531425468556119, 0.0103491915280686]                                         |  1.2403911352157593|      0.12500000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.5842429106065536, -0.1029438701096548]                                       |  0.9793954491615295|      0.25000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[1.5842429106065536, -0.1029438701096548]                                       |  0.9793954491615295|      0.12500000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[1.6385081171740834, -0.2155506521264735]                                       |  0.7521086335182190|      0.25000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[1.6385081171740834, -0.2155506521264735]                                       |  0.7521086335182190|      0.12500000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[1.6947627970624186, -0.327176863164298]                                        |  0.5558340549468994|      0.25000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[1.6947627970624186, -0.327176863164298]                                        |  0.5558340549468994|      0.12500000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.753220982222911, -0.4376650552381192]                                        |  0.3887858986854553|      0.25000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[1.753220982222911, -0.4376650552381192]                                        |  0.3887858986854553|      0.12500000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.753220982222911, -0.4376650552381192]                                        |  0.3887858986854553|      0.06250000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.7833290997434417, -0.4924350402606652]                                       |  0.3159525692462921|      0.12500000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      32|[1.7833290997434417, -0.4924350402606652]                                       |  0.3159525692462921|      0.06250000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.813768685431805, -0.5470215003320125]                                        |  0.2502496242523193|      0.12500000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      34|[1.813768685431805, -0.5470215003320125]                                        |  0.2502496242523193|      0.06250000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.8442927533041393, -0.6015607639915552]                                       |  0.1917721480131149|      0.12500000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[1.8442927533041393, -0.6015607639915552]                                       |  0.1917721480131149|      0.06250000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.874551415689668, -0.6562477217661342]                                        |  0.1406804323196411|      0.12500000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[1.874551415689668, -0.6562477217661342]                                        |  0.1406804323196411|      0.06250000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.9041536021358045, -0.7112927992718311]                                       |  0.0971861928701401|      0.12500000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[1.9041536021358045, -0.7112927992718311]                                       |  0.0971861928701401|      0.06250000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.9325964411556356, -0.7669457857909028]                                       |  0.0615298673510551|      0.12500000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[1.9325964411556356, -0.7669457857909028]                                       |  0.0615298673510551|      0.06250000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.9325964411556356, -0.7669457857909028]                                       |  0.0615298673510551|      0.03125000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
